"","cluster","cluster_col"
"LOC106012226","C4","#FB8072"
"LOC106014056","C4","#FB8072"
"LOC101863248","C4","#FB8072"
"LOC101851582","C4","#FB8072"
"LOC101850591","C4","#FB8072"
"LOC106012722","C4","#FB8072"
"LOC118478703","C4","#FB8072"
"LOC101863522","C4","#FB8072"
"LOC106013847","C4","#FB8072"
"LOC106011656","C4","#FB8072"
"LOC106011779","C4","#FB8072"
"LOC106011026","C4","#FB8072"
"LOC101864031","C4","#FB8072"
"LOC118478432","C4","#FB8072"
"LOC101849168","C4","#FB8072"
"LOC118477768","C4","#FB8072"
"LOC101861419","C4","#FB8072"
"LOC101858064","C4","#FB8072"
"LOC106013963","C4","#FB8072"
"LOC106011751","C4","#FB8072"
"LOC101856668","C4","#FB8072"
"LOC106011763","C4","#FB8072"
"LOC106011706","C4","#FB8072"
"LOC101849206","C4","#FB8072"
"LOC101862264","C4","#FB8072"
"LOC101861903","C4","#FB8072"
"LOC101847069","C4","#FB8072"
"LOC101853442","C4","#FB8072"
"LOC101846331","C4","#FB8072"
"LOC101854636","C4","#FB8072"
"LOC106011323","C4","#FB8072"
"LOC101845750","C4","#FB8072"
"LOC106011745","C4","#FB8072"
"LOC101862992","C4","#FB8072"
"LOC106011657","C4","#FB8072"
"LOC118478428","C4","#FB8072"
"LOC118479090","C4","#FB8072"
"LOC101861415","C4","#FB8072"
"LOC101847725","C4","#FB8072"
"LOC118477442","C4","#FB8072"
"LOC106011465","C4","#FB8072"
"LOC101850265","C4","#FB8072"
"LOC101862118","C4","#FB8072"
"LOC101855771","C4","#FB8072"
"LOC118478521","C4","#FB8072"
"LOC106012939","C4","#FB8072"
"LOC101854134","C4","#FB8072"
"LOC101851096","C4","#FB8072"
"LOC101862168","C4","#FB8072"
"TRNAV-AAC","C4","#FB8072"
"LOC101853338","C4","#FB8072"
"LOC106011259","C4","#FB8072"
"LOC101863889","C4","#FB8072"
"LOC101854229","C4","#FB8072"
"LOC101846828","C4","#FB8072"
"LOC101848843","C4","#FB8072"
"LOC101849906","C4","#FB8072"
"LOC101850309","C4","#FB8072"
"LOC101864020","C4","#FB8072"
"LOC101854497","C4","#FB8072"
"LOC118477818","C4","#FB8072"
"LOC118478371","C4","#FB8072"
"LOC106012764","C4","#FB8072"
"LOC101863138","C4","#FB8072"
"LOC101856462","C4","#FB8072"
"LOC106013694","C4","#FB8072"
"LOC101855705","C4","#FB8072"
"LOC106011565","C4","#FB8072"
"LOC101852611","C4","#FB8072"
"LOC118477843","C4","#FB8072"
"LOC101846237","C4","#FB8072"
"LOC101849623","C4","#FB8072"
"LOC101859128","C4","#FB8072"
"LOC101856342","C4","#FB8072"
"LOC101861686","C4","#FB8072"
"LOC101856518","C4","#FB8072"
"LOC106011722","C4","#FB8072"
"LOC101864297","C4","#FB8072"
"LOC101857871","C4","#FB8072"
"LOC101859199","C4","#FB8072"
"LOC101845308","C4","#FB8072"
"LOC118478709","C4","#FB8072"
"LOC101854831","C4","#FB8072"
"LOC101858651","C4","#FB8072"
"LOC106011611","C4","#FB8072"
"LOC106013820","C4","#FB8072"
"LOC101861634","C4","#FB8072"
"LOC101848498","C4","#FB8072"
"LOC101859704","C4","#FB8072"
"LOC101847682","C4","#FB8072"
"LOC106014222","C4","#FB8072"
"LOC101854641","C4","#FB8072"
"LOC101851646","C4","#FB8072"
"LOC101847632","C4","#FB8072"
"LOC101856133","C4","#FB8072"
"LOC106011510","C4","#FB8072"
"LOC101858239","C4","#FB8072"
"LOC101854518","C4","#FB8072"
"LOC101849086","C4","#FB8072"
"LOC101854334","C4","#FB8072"
"LOC101851415","C4","#FB8072"
"LOC101855578","C4","#FB8072"
"LOC118478489","C4","#FB8072"
"LOC101847093","C4","#FB8072"
"LOC101860359","C4","#FB8072"
"LOC101863997","C4","#FB8072"
"LOC101847743","C4","#FB8072"
"LOC101853716","C4","#FB8072"
"LOC101857627","C4","#FB8072"
"LOC101856710","C4","#FB8072"
"LOC101851028","C4","#FB8072"
"LOC101855369","C4","#FB8072"
"LOC101846985","C4","#FB8072"
"LOC101855374","C4","#FB8072"
"LOC101852810","C4","#FB8072"
"LOC101855754","C4","#FB8072"
"LOC101845139","C4","#FB8072"
"LOC106012609","C4","#FB8072"
"LOC101852541","C4","#FB8072"
"LOC101851749","C4","#FB8072"
"LOC106013586","C4","#FB8072"
"LOC101848228","C4","#FB8072"
"LOC101846487","C4","#FB8072"
"LOC106013733","C4","#FB8072"
"LOC101846769","C4","#FB8072"
"LOC106012167","C4","#FB8072"
"LOC101845624","C4","#FB8072"
"LOC106011128","C4","#FB8072"
"LOC101855763","C4","#FB8072"
"LOC101862853","C4","#FB8072"
"LOC101848672","C4","#FB8072"
"LOC101856589","C4","#FB8072"
"LOC101858561","C4","#FB8072"
"LOC118478157","C4","#FB8072"
"LOC106012684","C4","#FB8072"
"LOC106012766","C4","#FB8072"
"LOC101850603","C4","#FB8072"
"LOC101853911","C4","#FB8072"
"LOC101859183","C4","#FB8072"
"LOC118477304","C4","#FB8072"
"LOC101856020","C4","#FB8072"
"LOC101856460","C4","#FB8072"
"LOC106011154","C4","#FB8072"
"LOC101850183","C4","#FB8072"
"LOC101857464","C4","#FB8072"
"LOC101846363","C4","#FB8072"
"LOC106011767","C4","#FB8072"
"LOC101864261","C4","#FB8072"
"LOC101861635","C4","#FB8072"
"LOC101863108","C4","#FB8072"
"LOC101853064","C4","#FB8072"
"LOC101854493","C4","#FB8072"
"LOC101845201","C4","#FB8072"
"LOC106011083","C4","#FB8072"
"LOC101852222","C4","#FB8072"
"LOC118478667","C4","#FB8072"
"LOC101864179","C4","#FB8072"
"LOC101845135","C4","#FB8072"
"LOC101861513","C4","#FB8072"
"LOC101854815","C4","#FB8072"
"LOC101859612","C4","#FB8072"
"LOC101856041","C4","#FB8072"
"LOC118478339","C4","#FB8072"
"LOC106013529","C4","#FB8072"
"dop1","C4","#FB8072"
"LOC101857407","C4","#FB8072"
"LOC101855471","C4","#FB8072"
"LOC118478318","C4","#FB8072"
"LOC101863993","C4","#FB8072"
"LOC101852721","C4","#FB8072"
"LOC101863200","C4","#FB8072"
"LOC101846911","C4","#FB8072"
"LOC101848765","C4","#FB8072"
"LOC118477235","C4","#FB8072"
"LOC106011867","C4","#FB8072"
"LOC101855519","C4","#FB8072"
"LOC101855148","C4","#FB8072"
"LOC101850250","C4","#FB8072"
"LOC101852177","C4","#FB8072"
"LOC101856199","C4","#FB8072"
"LOC101849492","C4","#FB8072"
"LOC101861578","C4","#FB8072"
"LOC106011343","C4","#FB8072"
"LOC101858842","C4","#FB8072"
"LOC101859110","C4","#FB8072"
"LOC101849235","C4","#FB8072"
"LOC106012850","C4","#FB8072"
"LOC101862946","C4","#FB8072"
"LOC101851208","C4","#FB8072"
"LOC101859251","C4","#FB8072"
"LOC118478836","C4","#FB8072"
"LOC101849611","C4","#FB8072"
"LOC118477279","C4","#FB8072"
"LOC101862461","C4","#FB8072"
"LOC106013276","C4","#FB8072"
"LOC101861171","C4","#FB8072"
"LOC106014188","C4","#FB8072"
"LOC101848450","C4","#FB8072"
"LOC101853129","C4","#FB8072"
"LOC101850994","C4","#FB8072"
"LOC101859219","C4","#FB8072"
"LOC106012844","C4","#FB8072"
"LOC100533409","C4","#FB8072"
"LOC101855620","C4","#FB8072"
"LOC106011222","C4","#FB8072"
"LOC101854104","C4","#FB8072"
"LOC101850904","C4","#FB8072"
"LOC101854028","C4","#FB8072"
"LOC101854322","C4","#FB8072"
"LOC101846413","C4","#FB8072"
"LOC101862704","C4","#FB8072"
"LOC101850981","C4","#FB8072"
"LOC106012415","C4","#FB8072"
"LOC101846299","C4","#FB8072"
"LOC101861701","C4","#FB8072"
"LOC101845134","C4","#FB8072"
"LOC106011361","C4","#FB8072"
"LOC101864184","C4","#FB8072"
"LOC101852475","C4","#FB8072"
"LOC100533410","C4","#FB8072"
"LOC101848972","C4","#FB8072"
"LOC106012038","C4","#FB8072"
"LOC101864050","C4","#FB8072"
"LOC101854484","C4","#FB8072"
"LOC101846899","C4","#FB8072"
"LOC101853052","C4","#FB8072"
"LOC101847264","C4","#FB8072"
"LOC106013076","C4","#FB8072"
"LOC106012273","C4","#FB8072"
"LOC101847112","C4","#FB8072"
"LOC106012956","C4","#FB8072"
"LOC101851700","C4","#FB8072"
"LOC101863210","C4","#FB8072"
"LOC101858812","C4","#FB8072"
"LOC101863785","C4","#FB8072"
"LOC106011561","C4","#FB8072"
"LOC101848329","C4","#FB8072"
"LOC101850341","C4","#FB8072"
"LOC101857132","C4","#FB8072"
"LOC101847314","C4","#FB8072"
"LOC118478751","C4","#FB8072"
"LOC118477149","C4","#FB8072"
"LOC101856689","C4","#FB8072"
"LOC101848902","C4","#FB8072"
"LOC101860173","C4","#FB8072"
"LOC101863952","C4","#FB8072"
"LOC101854261","C4","#FB8072"
"LOC101845966","C4","#FB8072"
"LOC101855834","C4","#FB8072"
"LOC101856527","C4","#FB8072"
"LOC101852715","C4","#FB8072"
"LOC101853858","C4","#FB8072"
"LOC101856572","C4","#FB8072"
"LOC101854625","C4","#FB8072"
"LOC106011443","C4","#FB8072"
"LOC101859240","C4","#FB8072"
"LOC101862531","C4","#FB8072"
"LOC101855680","C4","#FB8072"
"LOC106013432","C4","#FB8072"
"LOC101862681","C4","#FB8072"
"LOC101846929","C4","#FB8072"
"LOC101853135","C4","#FB8072"
"LOC101854983","C4","#FB8072"
"LOC101850424","C4","#FB8072"
"LOC106012567","C4","#FB8072"
"LOC101860877","C4","#FB8072"
"LOC106012896","C4","#FB8072"
"LOC106012830","C4","#FB8072"
"LOC101858277","C4","#FB8072"
"LOC101857774","C4","#FB8072"
"LOC101851352","C4","#FB8072"
"LOC106014117","C4","#FB8072"
"LOC118479095","C4","#FB8072"
"LOC101856231","C4","#FB8072"
"LOC101861913","C4","#FB8072"
"LOC101863753","C4","#FB8072"
"LOC101847046","C4","#FB8072"
"LOC101849903","C4","#FB8072"
"LOC101863036","C4","#FB8072"
"LOC101859099","C4","#FB8072"
"LOC118477287","C4","#FB8072"
"LOC101855789","C4","#FB8072"
"LOC101854547","C4","#FB8072"
"LOC101857064","C4","#FB8072"
"LOC118477905","C4","#FB8072"
"LOC101848324","C4","#FB8072"
"LOC101856303","C4","#FB8072"
"LOC101858500","C4","#FB8072"
"LOC118478135","C4","#FB8072"
"LOC101851224","C4","#FB8072"
"LOC101852615","C4","#FB8072"
"LOC101850926","C4","#FB8072"
"LOC101850670","C4","#FB8072"
"LOC101861166","C4","#FB8072"
"LOC101860260","C4","#FB8072"
"LOC101858000","C4","#FB8072"
"LOC101855384","C4","#FB8072"
"LOC101850750","C4","#FB8072"
"LOC101857109","C4","#FB8072"
"LOC106013510","C4","#FB8072"
"LOC101853168","C4","#FB8072"
"LOC106012092","C4","#FB8072"
"LOC101854585","C4","#FB8072"
"LOC101848708","C4","#FB8072"
"LOC118478650","C4","#FB8072"
"LOC101860068","C4","#FB8072"
"LOC101862935","C4","#FB8072"
"LOC106012720","C4","#FB8072"
"LOC118477245","C4","#FB8072"
"LOC101860229","C4","#FB8072"
"LOC106011450","C4","#FB8072"
"LOC101860997","C4","#FB8072"
"LOC101861141","C4","#FB8072"
"LOC101864705","C4","#FB8072"
"LOC101856528","C4","#FB8072"
"LOC118477916","C4","#FB8072"
"LOC101858146","C4","#FB8072"
"LOC101847737","C4","#FB8072"
"LOC118478496","C4","#FB8072"
"LOC101857257","C4","#FB8072"
"LOC101845833","C4","#FB8072"
"LOC101853572","C4","#FB8072"
"LOC101860311","C4","#FB8072"
"LOC101856019","C4","#FB8072"
"LOC101859927","C4","#FB8072"
"LOC106013548","C4","#FB8072"
"LOC101853818","C4","#FB8072"
"LOC101848358","C4","#FB8072"
"LOC101861991","C4","#FB8072"
"LOC106013425","C4","#FB8072"
"LOC101855387","C4","#FB8072"
"LOC101853046","C4","#FB8072"
"LOC106013517","C4","#FB8072"
"LOC106012458","C4","#FB8072"
"LOC118478414","C4","#FB8072"
"LOC101857513","C4","#FB8072"
"LOC106012009","C4","#FB8072"
"LOC101857468","C4","#FB8072"
"LOC101862998","C4","#FB8072"
"LOC101850033","C4","#FB8072"
"LOC101849319","C4","#FB8072"
"LOC101848192","C4","#FB8072"
"LOC118479087","C4","#FB8072"
"LOC101861080","C4","#FB8072"
"LOC101853642","C4","#FB8072"
"LOC118477219","C4","#FB8072"
"LOC106010995","C4","#FB8072"
"LOC101860169","C4","#FB8072"
"LOC101850791","C4","#FB8072"
"LOC101853326","C4","#FB8072"
"LOC101849667","C4","#FB8072"
"LOC101855688","C4","#FB8072"
"LOC106013931","C4","#FB8072"
"LOC101854805","C4","#FB8072"
"LOC101846600","C4","#FB8072"
"LOC106011817","C4","#FB8072"
"LOC101849008","C4","#FB8072"
"LOC106013932","C4","#FB8072"
"LOC101860545","C4","#FB8072"
"LOC101854234","C4","#FB8072"
"LOC101854787","C4","#FB8072"
"LOC101861384","C4","#FB8072"
"LOC101861971","C4","#FB8072"
"LOC101858642","C4","#FB8072"
"LOC101857107","C4","#FB8072"
"LOC106012551","C4","#FB8072"
"LOC118477171","C4","#FB8072"
"LOC101852018","C4","#FB8072"
"LOC101855683","C4","#FB8072"
"LOC101845196","C4","#FB8072"
"TRNAK-CUU","C4","#FB8072"
"LOC101853384","C4","#FB8072"
"LOC101856583","C4","#FB8072"
"LOC101862279","C4","#FB8072"
"LOC101849261","C4","#FB8072"
"LOC101863572","C4","#FB8072"
"LOC101861465","C4","#FB8072"
"LOC101854071","C4","#FB8072"
"LOC118478411","C4","#FB8072"
"LOC101849532","C4","#FB8072"
"LOC101860394","C4","#FB8072"
"LOC101850117","C4","#FB8072"
"LOC118477132","C4","#FB8072"
"LOC101846776","C4","#FB8072"
"LOC106013145","C4","#FB8072"
"LOC101845903","C4","#FB8072"
"LOC101855093","C4","#FB8072"
"LOC101855978","C4","#FB8072"
"LOC101850626","C4","#FB8072"
"LOC106013150","C4","#FB8072"
"LOC101847612","C4","#FB8072"
"LOC101852339","C4","#FB8072"
"LOC106012941","C4","#FB8072"
"LOC101846021","C4","#FB8072"
"LOC106012057","C4","#FB8072"
"LOC118478452","C4","#FB8072"
"LOC101858916","C4","#FB8072"
"LOC101847284","C4","#FB8072"
"LOC101854389","C4","#FB8072"
"LOC101849814","C4","#FB8072"
"LOC101856564","C4","#FB8072"
"LOC101848229","C4","#FB8072"
"LOC101848780","C4","#FB8072"
"LOC101850934","C4","#FB8072"
"LOC101848922","C4","#FB8072"
"LOC101849559","C4","#FB8072"
"LOC101852136","C4","#FB8072"
"LOC106012408","C4","#FB8072"
"LOC101858267","C4","#FB8072"
"LOC101851032","C4","#FB8072"
"LOC101863028","C4","#FB8072"
"LOC101857449","C4","#FB8072"
"LOC101856146","C4","#FB8072"
"TRNAV-CAC","C4","#FB8072"
"LOC101849229","C4","#FB8072"
"LOC101858903","C4","#FB8072"
"LOC101852328","C4","#FB8072"
"LOC101856393","C4","#FB8072"
"LOC118478051","C4","#FB8072"
"LOC101862061","C4","#FB8072"
"LOC118477762","C4","#FB8072"
"LOC101854481","C4","#FB8072"
"LOC101857517","C4","#FB8072"
"LOC118478557","C4","#FB8072"
"LOC101846149","C4","#FB8072"
"LOC101861815","C4","#FB8072"
"LOC101848199","C4","#FB8072"
"LOC101852680","C4","#FB8072"
"LOC118478381","C4","#FB8072"
"LOC101849721","C4","#FB8072"
"LOC101852853","C4","#FB8072"
"LOC101852943","C4","#FB8072"
"LOC106013886","C4","#FB8072"
"LOC101846268","C4","#FB8072"
"LOC101846962","C4","#FB8072"
"LOC101861667","C4","#FB8072"
"LOC106013754","C4","#FB8072"
"LOC101857200","C4","#FB8072"
"TRNAR-CCG","C4","#FB8072"
"LOC101852266","C4","#FB8072"
"LOC101850871","C4","#FB8072"
"LOC101854962","C4","#FB8072"
"LOC101848644","C4","#FB8072"
"LOC101853640","C4","#FB8072"
"TRNAQ-UUG","C4","#FB8072"
"LOC101861478","C4","#FB8072"
"LOC101848901","C4","#FB8072"
"LOC101848630","C4","#FB8072"
"LOC101859844","C4","#FB8072"
"LOC101849408","C4","#FB8072"
"LOC118478310","C4","#FB8072"
"LOC101853896","C4","#FB8072"
"LOC101852616","C4","#FB8072"
"LOC106013596","C4","#FB8072"
"LOC101857864","C4","#FB8072"
"LOC101852875","C4","#FB8072"
"LOC101859225","C4","#FB8072"
"LOC101845347","C4","#FB8072"
"LOC106011150","C4","#FB8072"
"LOC101845910","C4","#FB8072"
"LOC101846280","C4","#FB8072"
"LOC101849726","C4","#FB8072"
"LOC101848736","C4","#FB8072"
"LOC101860759","C4","#FB8072"
"LOC101856909","C4","#FB8072"
"LOC101846352","C4","#FB8072"
"LOC106011300","C4","#FB8072"
"LOC101861816","C4","#FB8072"
"LOC101861192","C4","#FB8072"
"LOC101861282","C4","#FB8072"
"LOC101859044","C4","#FB8072"
"LOC101863679","C4","#FB8072"
"LOC106013551","C4","#FB8072"
"LOC101846209","C4","#FB8072"
"LOC101848193","C4","#FB8072"
"LOC101862774","C4","#FB8072"
"LOC101855389","C4","#FB8072"
"LOC101860458","C4","#FB8072"
"LOC106013121","C4","#FB8072"
"LOC101848003","C4","#FB8072"
"LOC101847436","C4","#FB8072"
"LOC101854644","C4","#FB8072"
"LOC101850444","C4","#FB8072"
"LOC101857253","C4","#FB8072"
"LOC101844962","C4","#FB8072"
"LOC101857023","C4","#FB8072"
"LOC101858791","C4","#FB8072"
"LOC101851878","C4","#FB8072"
"LOC101848848","C4","#FB8072"
"LOC101845580","C4","#FB8072"
"LOC101855537","C4","#FB8072"
"LOC101846473","C4","#FB8072"
"LOC118478330","C4","#FB8072"
"LOC106012777","C4","#FB8072"
"LOC101846963","C4","#FB8072"
"LOC106012011","C4","#FB8072"
"LOC118478688","C4","#FB8072"
"LOC101856801","C4","#FB8072"
"LOC101845092","C4","#FB8072"
"LOC118478448","C4","#FB8072"
"LOC106014180","C4","#FB8072"
"LOC118478319","C4","#FB8072"
"LOC101859375","C4","#FB8072"
"LOC106013296","C4","#FB8072"
"LOC106012986","C4","#FB8072"
"LOC101859424","C4","#FB8072"
"LOC101860082","C4","#FB8072"
"LOC101858285","C4","#FB8072"
"LOC118478714","C4","#FB8072"
"LOC101856885","C4","#FB8072"
"LOC101859514","C4","#FB8072"
"LOC101858613","C4","#FB8072"
"LOC101854885","C4","#FB8072"
"LOC118477594","C4","#FB8072"
"LOC106013571","C4","#FB8072"
"LOC101850737","C4","#FB8072"
"LOC101860809","C5","#80B1D3"
"LOC101861201","C5","#80B1D3"
"LOC101849247","C5","#80B1D3"
"LOC101855370","C5","#80B1D3"
"LOC101861857","C5","#80B1D3"
"LOC101847324","C5","#80B1D3"
"LOC101852999","C5","#80B1D3"
"LOC101852180","C5","#80B1D3"
"LOC101851057","C5","#80B1D3"
"LOC106012504","C5","#80B1D3"
"LOC101863630","C5","#80B1D3"
"LOC101858784","C5","#80B1D3"
"LOC106014218","C5","#80B1D3"
"LOC101859357","C5","#80B1D3"
"LOC101845117","C5","#80B1D3"
"LOC101847688","C5","#80B1D3"
"LOC101851078","C5","#80B1D3"
"LOC101854858","C5","#80B1D3"
"LOC101863508","C5","#80B1D3"
"LOC106012109","C5","#80B1D3"
"LOC101856269","C5","#80B1D3"
"LOC101862829","C5","#80B1D3"
"LOC101846019","C5","#80B1D3"
"LOC101847577","C5","#80B1D3"
"LOC101850256","C5","#80B1D3"
"LOC101851296","C5","#80B1D3"
"LOC101851337","C5","#80B1D3"
"LOC106012151","C5","#80B1D3"
"LOC101856307","C5","#80B1D3"
"LOC101859630","C5","#80B1D3"
"LOC118477213","C5","#80B1D3"
"LOC101859866","C5","#80B1D3"
"LOC101856230","C5","#80B1D3"
"LOC101845728","C5","#80B1D3"
"LOC118477214","C5","#80B1D3"
"LOC101850363","C5","#80B1D3"
"LOC101845992","C5","#80B1D3"
"LOC101854440","C5","#80B1D3"
"LOC118478603","C5","#80B1D3"
"LOC101857453","C5","#80B1D3"
"LOC101864629","C5","#80B1D3"
"LOC101861017","C5","#80B1D3"
"LOC101858249","C5","#80B1D3"
"LOC101847514","C5","#80B1D3"
"LOC101846336","C5","#80B1D3"
"LOC118478441","C5","#80B1D3"
"LOC101859471","C5","#80B1D3"
"LOC101847181","C5","#80B1D3"
"LOC101856157","C5","#80B1D3"
"LOC101853873","C5","#80B1D3"
"LOC106014186","C5","#80B1D3"
"LOC101854742","C5","#80B1D3"
"LOC101849661","C5","#80B1D3"
"LOC101857462","C5","#80B1D3"
"LOC101862177","C5","#80B1D3"
"LOC101858454","C5","#80B1D3"
"LOC118478012","C5","#80B1D3"
"LOC101857289","C5","#80B1D3"
"LOC101847320","C5","#80B1D3"
"LOC101853934","C5","#80B1D3"
"LOC101860266","C5","#80B1D3"
"LOC101860119","C5","#80B1D3"
"LOC101845211","C5","#80B1D3"
"LOC101861008","C5","#80B1D3"
"LOC101845381","C5","#80B1D3"
"LOC101860767","C5","#80B1D3"
"LOC101845147","C5","#80B1D3"
"LOC101852534","C5","#80B1D3"
"LOC118478589","C5","#80B1D3"
"LOC101864211","C5","#80B1D3"
"LOC101849192","C5","#80B1D3"
"LOC101850045","C5","#80B1D3"
"LOC101855963","C5","#80B1D3"
"LOC101855232","C5","#80B1D3"
"LOC101856280","C5","#80B1D3"
"LOC101851090","C5","#80B1D3"
"LOC106011078","C5","#80B1D3"
"LOC101851183","C5","#80B1D3"
"LOC100533416","C5","#80B1D3"
"LOC106014018","C5","#80B1D3"
"LOC101860519","C5","#80B1D3"
"LOC101860611","C5","#80B1D3"
"LOC101859143","C5","#80B1D3"
"LOC101855823","C5","#80B1D3"
"LOC101861202","C5","#80B1D3"
"LOC101860650","C5","#80B1D3"
"LOC101847901","C5","#80B1D3"
"LOC101863642","C5","#80B1D3"
"LOC101859517","C5","#80B1D3"
"LOC101851414","C5","#80B1D3"
"LOC101863154","C5","#80B1D3"
"LOC101851669","C5","#80B1D3"
"LOC101862480","C5","#80B1D3"
"LOC101850284","C5","#80B1D3"
"LOC101855492","C5","#80B1D3"
"LOC101846999","C5","#80B1D3"
"LOC101854736","C6","#FDB462"
"LOC106013053","C6","#FDB462"
"LOC106012354","C6","#FDB462"
"LOC106011913","C6","#FDB462"
"LOC101848356","C6","#FDB462"
"LOC101850016","C6","#FDB462"
"LOC118477874","C6","#FDB462"
"LOC101855595","C6","#FDB462"
"LOC101864354","C6","#FDB462"
"LOC101849001","C6","#FDB462"
"LOC101845290","C6","#FDB462"
"LOC118478822","C6","#FDB462"
"LOC101849129","C6","#FDB462"
"LOC118477388","C6","#FDB462"
"LOC101857178","C6","#FDB462"
"LOC101847081","C6","#FDB462"
"LOC101855812","C6","#FDB462"
"LOC106013654","C6","#FDB462"
"LOC118477134","C6","#FDB462"
"LOC101845119","C6","#FDB462"
"LOC118477399","C6","#FDB462"
"LOC106012360","C6","#FDB462"
"LOC101845712","C6","#FDB462"
"LOC101852265","C6","#FDB462"
"LOC101856180","C6","#FDB462"
"LOC118477265","C6","#FDB462"
"LOC118477506","C6","#FDB462"
"LOC106011617","C6","#FDB462"
"LOC101859992","C6","#FDB462"
"LOC101851793","C6","#FDB462"
"LOC101851541","C6","#FDB462"
"LOC101845763","C6","#FDB462"
"LOC100533322","C6","#FDB462"
"LOC101855582","C6","#FDB462"
"LOC118478205","C6","#FDB462"
"LOC101851044","C6","#FDB462"
"LOC118477566","C6","#FDB462"
"LOC101853891","C6","#FDB462"
"LOC101861149","C6","#FDB462"
"LOC101851555","C6","#FDB462"
"LOC101864344","C6","#FDB462"
"LOC101851395","C6","#FDB462"
"LOC101859657","C6","#FDB462"
"LOC101855857","C6","#FDB462"
"LOC101845404","C6","#FDB462"
"LOC101860518","C6","#FDB462"
"LOC101864119","C6","#FDB462"
"LOC101848185","C6","#FDB462"
"LOC101856397","C6","#FDB462"
"LOC106011996","C6","#FDB462"
"LOC101859902","C6","#FDB462"
"LOC101859703","C6","#FDB462"
"LOC101853790","C7","#B3DE69"
"LOC101850323","C7","#B3DE69"
"LOC101862476","C7","#B3DE69"
"LOC101860908","C7","#B3DE69"
"LOC101860090","C7","#B3DE69"
"LOC101845479","C7","#B3DE69"
"LOC106012183","C7","#B3DE69"
"LOC101855712","C7","#B3DE69"
"LOC101847902","C7","#B3DE69"
"LOC106013717","C7","#B3DE69"
"LOC106011308","C7","#B3DE69"
"LOC101855609","C7","#B3DE69"
"LOC101850952","C7","#B3DE69"
"LOC106012664","C7","#B3DE69"
"LOC101855655","C7","#B3DE69"
"LOC118478325","C7","#B3DE69"
"LOC101861342","C7","#B3DE69"
"LOC101858137","C7","#B3DE69"
"LOC106011490","C7","#B3DE69"
"LOC101862128","C7","#B3DE69"
"LOC101856456","C7","#B3DE69"
"LOC101857157","C7","#B3DE69"
"LOC101864447","C7","#B3DE69"
"LOC101845678","C7","#B3DE69"
"LOC101856310","C7","#B3DE69"
"LOC106011349","C7","#B3DE69"
"LOC101858610","C7","#B3DE69"
"LOC101849491","C7","#B3DE69"
"LOC101861614","C7","#B3DE69"
"LOC118478433","C7","#B3DE69"
"LOC101859337","C7","#B3DE69"
"LOC101847482","C7","#B3DE69"
"LOC101862031","C7","#B3DE69"
"LOC101862691","C7","#B3DE69"
"LOC101855027","C7","#B3DE69"
"LOC101853874","C7","#B3DE69"
"LOC118477667","C7","#B3DE69"
"LOC101861846","C7","#B3DE69"
"LOC101855824","C7","#B3DE69"
"LOC101852515","C7","#B3DE69"
"LOC118477418","C7","#B3DE69"
"LOC101845040","C7","#B3DE69"
"LOC101856141","C7","#B3DE69"
"LOC101844971","C7","#B3DE69"
"LOC106013712","C7","#B3DE69"
"LOC101852488","C7","#B3DE69"
"LOC101846567","C7","#B3DE69"
"LOC101852781","C7","#B3DE69"
"LOC101861793","C7","#B3DE69"
"LOC101851071","C7","#B3DE69"
"LOC101859843","C7","#B3DE69"
"LOC101859092","C7","#B3DE69"
"LOC101862730","C7","#B3DE69"
"LOC101853448","C7","#B3DE69"
"LOC101850376","C7","#B3DE69"
"LOC101854914","C7","#B3DE69"
"LOC118478744","C7","#B3DE69"
"LOC101852562","C7","#B3DE69"
"LOC106012994","C7","#B3DE69"
"LOC101864349","C7","#B3DE69"
"LOC101853162","C7","#B3DE69"
"LOC101849484","C7","#B3DE69"
"LOC100533452","C7","#B3DE69"
"LOC100533519","C7","#B3DE69"
"LOC101852500","C7","#B3DE69"
"GnRH","C7","#B3DE69"
"LOC100533336","C7","#B3DE69"
"ATRP","C7","#B3DE69"
"myomod1","C7","#B3DE69"
"LOC101856872","C7","#B3DE69"
"LOC101851802","C7","#B3DE69"
"LOC101853468","C7","#B3DE69"
"LOC101851777","C7","#B3DE69"
"LOC101850081","C7","#B3DE69"
"LOC101850238","C7","#B3DE69"
"LOC101864123","C7","#B3DE69"
"LOC101848055","C7","#B3DE69"
"LOC101854328","C7","#B3DE69"
"LOC106013241","C7","#B3DE69"
"LOC106012996","C7","#B3DE69"
"LOC101861028","C7","#B3DE69"
"LOC118477349","C7","#B3DE69"
"LOC101851086","C7","#B3DE69"
"LOC101847002","C7","#B3DE69"
"LOC101859155","C7","#B3DE69"
"LOC101857079","C7","#B3DE69"
"LOC101856076","C7","#B3DE69"
"LOC101861962","C7","#B3DE69"
"LOC101852841","C7","#B3DE69"
"LOC100533370","C7","#B3DE69"
"LOC101854325","C7","#B3DE69"
"LOC101846301","C7","#B3DE69"
"LOC101863505","C7","#B3DE69"
"LOC101860936","C7","#B3DE69"
"LOC101864271","C7","#B3DE69"
"LOC101858920","C7","#B3DE69"
"LOC101856757","C7","#B3DE69"
"LOC101846793","C7","#B3DE69"
"LOC101845765","C7","#B3DE69"
"LOC100533366","C7","#B3DE69"
"LOC100533443","C7","#B3DE69"
