"","AC169A","AC170A","AC174A","AC199A","AC200A","AC201A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC176A","AC180A","AC205A","AC206A","AC207A","AC208A","AC209A","AC210A","AC166Pp","AC170Pp","AC174Pp","AC199Pp","AC200Pp","AC201Pp","AC202Pp","AC203Pp","AC204Pp","AC179Pp","AC183Pp","AC184Pp","AC175Pp","AC176Pp","AC180Pp","AC205Pp","AC206Pp","AC207Pp","AC208Pp","AC209Pp","AC210Pp"
"LOC101845608",1.08279169539997,4.10144623137239,0.87136369424303,-0.23984189182423,-0.401554839935193,0.315685498495168,-0.469632316267596,1.0104393066467,-1.24735236002812,-0.165799540937335,-0.592896307817745,0.487711762054282,-0.932749397190091,1.25960693156585,0.17703073515496,-0.128923842415214,-0.611089382336732,0.659885129208909,-0.485729862879343,-0.987401498939358,-0.589781976047698,-0.390338256581053,-1.03892060379508,0.494540653844908,0.207665311801304,-0.305418121118838,0.664372375120548,-0.595522829872808,-0.82753752246698,-0.803132065951778,-0.474941858224025,2.20263713985958,-0.374539889709345,0.510003758261943,-0.435679902873103,0.422821132854628,-1.24735236002812,-0.902370783351688,0.131439775439636,0.37577483459587,-0.726708555328193
"LOC101845898",3.14184812796766,1.33646749323063,3.51064632146156,0.591305764988761,-0.197995426091732,0.420975110733627,0.336219854105658,0.47252429855943,0.233115626113244,0.0816301717599372,-1.20118236705458,-0.37800962054901,-0.454891259762956,-0.829499315983409,-0.356463337931088,-0.537907258878315,-1.20118236705458,0.306913599229129,-0.74950822227864,0.0321119046412755,-0.421248628421002,-0.438814303444668,-0.459529627595288,0.176171970170915,-1.20118236705458,-0.0839691980968939,0.782850558113296,-0.0414954617644466,-0.454278848200263,-0.147417163583424,1.85263019865773,-0.571647368697046,0.0928538108315849,-0.506391684647888,-1.20118236705458,-0.540860324879838,0.346088027195627,-0.382828081606816,0.107108311737255,-0.880321489896976,-0.583655058969316
"LOC101852592",1.74482471509611,2.74551149893531,3.48985674475878,0.189076697553628,-0.503699958412639,-0.124026616544757,-0.0574562574377546,0.982870003364581,-1.20679355519982,-0.807206002952193,0.969348364143605,-0.0529358573268991,0.187994667414917,-1.20679355519982,-0.417420519846472,0.0328410862943898,-0.148969631955377,-0.854472176887568,0.481528257663179,-0.91867134853466,-0.113544839212269,-0.256903281345249,-0.744753788965299,-0.241460998058645,0.674690445352692,-0.858789102471934,-0.412205377668261,0.599380136736302,-1.20679355519982,-0.714432303389926,-0.0653028529492304,-0.618505692157017,-0.239392816845468,-0.557525560757122,1.49211105852622,0.335850793901248,-0.122373630782175,0.322677864352832,0.015777913699131,-0.607117412492712,-1.20679355519982
"LOC106013024",4.84027196091872,2.33283624847489,1.58874494162934,-0.559168701281101,-0.130442060709066,-0.163024261121254,-0.0335436058400515,0.58528421253057,-0.559168701281101,0.902774599062025,0.104306274704553,0.144421171771002,0.0787081813881112,-0.559168701281101,0.162837411030917,-0.559168701281101,-0.559168701281101,0.72984512233285,-0.559168701281101,-0.032102320778366,-0.559168701281101,-0.559168701281101,-0.136560478790686,-0.559168701281101,0.424210612084328,-0.559168701281101,-0.559168701281101,0.101643557091166,-0.559168701281101,-0.559168701281101,-0.559168701281101,-0.559168701281101,-0.559168701281101,-0.559168701281101,-0.559168701281101,-0.559168701281101,0.102079976404813,0.140302691879193,-5.15071599472185e-05,-0.559168701281101,-0.559168701281101
"LOC106011215",4.08204007760248,3.42052270404479,0.928692753813003,0.156685279637985,0.338143509771892,1.08559507362842,-0.543280254656847,-0.151131388673391,-0.543280254656847,-0.543280254656847,-0.543280254656847,-0.543280254656847,-0.543280254656847,-0.107854232949037,-0.0484868476772853,-0.543280254656847,-0.543280254656847,-0.543280254656847,-0.543280254656847,0.540321250924174,-0.086434772961894,-0.543280254656847,0.035949640098514,0.263503802097541,-0.206323549917047,-0.543280254656847,-0.543280254656847,-0.543280254656847,-0.251614881092795,-0.543280254656847,-0.185526665221633,0.194218856671114,-0.543280254656847,-0.136307241106559,-0.543280254656847,-0.543280254656847,-0.0901241379513553,-0.543280254656847,-0.543280254656847,-0.543280254656847,1.62701611705486
"LOC101863154",0.000421163560641659,-0.00465149713214936,-0.0756752635983613,-0.156613014339067,-0.250932816855916,-0.143195725783565,-0.116498042218088,6.21402608440165,0.080991645228765,-0.204579992407258,-0.0734360935771543,-0.183010141017003,-0.214273730941495,0.138320804010072,-0.155393023848888,0.0538209584904543,0.077522058522493,-0.258324017892418,-0.119896640049085,-0.207518107509402,-0.234417785273061,-0.205303813341536,-0.236689148718184,-0.239832399356903,-0.263628184655092,-0.170213201882733,-0.179791026784998,-0.143076702730834,-0.221605350208454,-0.218170278865904,-0.171977462240297,-0.205988731556763,-0.234626168049167,-0.239469660346628,-0.280694346014988,-0.241514821421696,-0.165937237755461,-0.20786003986235,-0.203068273354922,-0.166466658692429,-0.17077331593182
"LOC101850314",0.437872800444503,3.19920517714089,0.713047910046282,-0.333159341385955,0.323848280272836,-1.41169634091534,0.0914226631308314,1.09469164002232,-0.00353592443131765,-0.408523576623777,-0.791154244382937,-0.215391986713759,1.67578231677511,0.523764706574496,1.12358317052384,-1.16706564138662,0.0998042312642163,-0.132693662596982,-0.0436042816019657,-0.0916505395222457,-1.02423249839422,-1.82358884041724,-0.61707444864004,-0.714366872563151,1.54247835463053,-1.29521847631594,-1.28510523532707,-0.0859800394973988,1.06912486569145,0.278685726926762,-1.4183099875956,-0.630288888106155,-0.553219410380336,0.572880571806538,-0.21108794456378,0.0420349005541314,-1.26874785959668,0.275267334600816,1.02427212014449,0.770804738013286,0.667124532395177
"LOC118477166",5.7328644534063,0.551503995577946,1.35359302329184,-0.384675256416072,-0.384675256416072,-0.128201140974655,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.384675256416072,0.0266840483205815,-0.384675256416072,-0.0176362072017028,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.384675256416072,-0.103425595182571,-0.111067806573374,-0.384675256416072,0.25198984340716,0.439640032467101,-0.384675256416072,-0.384675256416072,-0.10913071083635,-0.384675256416072,-0.0466953000507947,-0.384675256416072,0.188193289411056,0.768761567896887,-0.384675256416072,-0.384675256416072,-0.384675256416072,0.521036340924408,-0.384675256416072,-0.384675256416072,0.298771576517965
"LOC101863191",2.49074669906395,4.50954645511478,0.268384498234923,0.0258438074408523,-0.295564681126605,-0.629070725585692,-0.493447024285035,-0.444634720132126,-0.615976557232755,1.25294529042044,-0.580707932925497,0.6755888075155,0.0695571704676677,0.95255459382598,-0.539835884856876,0.143625281831781,-0.368375862211404,-0.818981495445834,-1.0440097379615,0.244159145639264,0.585263009728603,-0.437313261204487,-0.748904181023209,-0.221930420049244,0.157697180857484,-0.821738722900989,0.140168065640565,-0.582567297515324,0.293367112855712,-0.572301828658594,0.414134231648929,-0.104658679079027,0.191751140376699,-0.214632670858726,-1.0440097379615,-0.452836051537153,-1.0440097379615,-0.799790761548124,-0.458365935318829,0.488046807893143,0.430284608823756
"LOC118477812",0.721794909903147,4.87901005308642,1.81048368863402,0.125858279011697,-0.218465380284892,-0.656094263117343,0.148714797731946,-0.656094263117343,-0.0303980914781761,-0.656094263117343,1.71428641229781,-0.656094263117343,-0.330533263251894,-0.00752426378336185,-0.656094263117343,-0.366748047821563,0.00233059507835775,-0.327149414465597,-0.262018855411418,-0.656094263117343,-0.31585704831274,-0.212661744395856,-0.00901913371488241,-0.656094263117343,-0.405144619695111,0.643563141506604,0.0857729748307743,-0.318827455988695,-0.656094263117343,-0.196401189042657,1.47541128495877,-0.106839310155711,-0.430290842538698,0.556283840019457,-0.656094263117343,-0.36803628924737,-0.656094263117343,-0.299096522140054,-0.0853673479221989,-0.656094263117343,-0.656094263117343
"LOC101859316",3.18389542849118,1.65485451785572,2.08050540861392,-0.635225552640814,0.186598175679778,-0.493506219442846,-0.892249264220068,0.259710963401183,-0.58375467466781,-0.156482629914586,0.109491534986648,-0.184044024378735,-0.250188074907671,0.0670677884140449,0.924606447896529,-0.321609736780879,-0.892249264220068,1.05395486493681,-0.503657686827498,-0.626987364701084,-0.892249264220068,-0.454987413955789,0.171201792392782,-0.892249264220068,-0.644791757670156,-0.571856319711824,-0.40455350079864,1.10319178114572,-0.463857218156804,-0.665601199816586,-0.629518741409188,0.190974120890614,-0.892249264220068,-0.29449575019502,-0.892249264220068,2.51634412449012,-0.559456115603617,0.163840351466927,1.64028259528409,-0.616201064826038,-0.892249264220068
"LOC101851817",2.61821333800789,2.44241378147758,-0.084182649645773,-0.75032386440272,-0.0212329992022199,-0.339987279888719,0.531677225320708,0.672751664371873,-0.317280884598155,-1.05952661851107,-1.05952661851107,-1.05952661851107,-1.05952661851107,-0.674836462993249,-0.622386569017456,-0.0297968375320327,0.502615086200557,-0.279090612438807,0.342915030333143,0.536040369984276,-1.05952661851107,-1.05952661851107,-0.547788625866398,0.00963967652862309,-0.464137639962109,-0.288653143607688,-0.472822488023169,-0.259346402845519,-0.801846111784692,-0.514205680638975,-0.427390379077762,0.243604722690153,2.42270842129873,2.17644582369968,-0.0631246272399234,-0.376096506850141,-0.258817940947166,1.05795517431146,-0.0439707371563158,-1.05952661851107,1.49702445907176
