"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC190A","AC191A","AC192A","AC278A","AC282A","AC286A","AC304A","AC308A","AC312A","AC169A","AC170A","AC174A","AC202A","AC203A","AC204A","AC279A","AC283A","AC290A","AC305A","AC309A","AC313A"
"807","LOC101855542",3.97732456915214,-1.2989043886813,0.384374642468498,-3.37926659349739,0.000726794926213758,0.0174399161764181,8.17450454953451,3.12246256326519,6.25822494274134,0.87909213796364,1.927575346135,0.979613333571431,1.5768241018837,3.845527227442,2.02441477948593,6.10378288798003,3.91508679950549,3.719458642414,6.83161508498578,6.11896251590738,7.20503521732294,2.50515278646687,0.910888155960826,1.93876204708179,4.87483403953411,5.04075647478096,1.22957956538087,9.88616957708761,2.70289328810863,3.68457359511139
"809","LOC118478954",1.77483971549333,-2.15027197665713,0.636648879841237,-3.37748489747339,0.000731519700066692,0.0175022191773682,1.02181306869181,2.08164170884346,7.30126243319823,0.87909213796364,0,0,1.5768241018837,0.961381806860499,0,2.03459429599334,1.95754339975274,1.859729321207,4.87972506070412,3.05948125795369,2.40167840577431,0,0.910888155960826,0.969381023540893,0.974966807906823,2.01630258991238,0,3.59497075530459,1.35144664405431,2.76343019633354
"810","LOC106012615",9.55283503779045,-1.43090998559182,0.42381860295166,-3.3762321323942,0.000734858899418899,0.0175604059964842,12.2617568243018,10.4082085442173,3.12911247137067,1.75818427592728,0.963787673067501,0.979613333571431,6.30729640753481,13.459345296047,5.39843941196249,30.5189144399001,16.6391188978983,20.457022533277,12.6872851578307,8.15861668787651,13.6095109660544,0,1.82177631192165,4.84690511770447,8.7747012711614,12.0978155394743,6.14789782690433,16.1773683988706,16.2173597286518,6.44800379144493
"812","LOC101848636",5.60896963256983,-1.63958059994956,0.485832864838416,-3.37478321993484,0.00073873857697703,0.0176096353398613,18.3926352364526,14.5714919619042,14.6025248663965,5.27455282778184,0.963787673067501,1.95922666714286,3.1536482037674,6.72967264802349,1.34960985299062,7.1210800359767,2.93631509962912,8.3687819454315,10.7353951335491,8.15861668787651,7.20503521732294,4.17525464411145,0,1.93876204708179,5.84980084744094,0,1.22957956538087,4.49371344413073,5.40578657621726,0
"822","LOC101862022",8.28470209156603,-1.65368380679817,0.490845944936156,-3.36904852501788,0.000754281483505895,0.017739820649745,4.08725227476725,15.6123128163259,19.8177123186809,1.75818427592728,0.963787673067501,0,1.5768241018837,6.72967264802349,0.674804926495311,18.3113486639401,16.6391188978983,24.176481175691,13.6632301699716,11.2180979458302,8.00559468591438,0.835050928822289,0.910888155960826,4.84690511770447,14.6245021186023,8.06521035964953,7.37747739228519,8.98742688826146,8.10867986432588,1.84228679755569
"823","LOC118478138",7.17993925699078,-2.27540795243718,0.675305324204545,-3.36945063348556,0.000753181814505514,0.017739820649745,0,9.36738768979556,2.08607498091378,0,0,0,9.46094461130221,7.69105445488399,0,9.15567433197004,3.91508679950549,20.457022533277,5.85567007284495,12.2379250318148,6.4044757487315,1.67010185764458,0,3.87752409416357,0.974966807906823,1.00815129495619,6.14789782690433,33.2534794865674,17.5688063727061,21.1862981718905
"826","LOC101860942",5.17533250769787,-1.80741547022288,0.537189548979509,-3.36457675629841,0.000766611576708414,0.0179643264876127,12.2617568243018,17.6939545251694,5.21518745228445,0.87909213796364,0.963787673067501,0,1.5768241018837,3.845527227442,0.674804926495311,3.05189144399001,0.978771699876372,2.7895939818105,17.5670102185349,10.1982708598456,6.4044757487315,1.67010185764458,0,1.93876204708179,4.87483403953411,10.0815129495619,1.22957956538087,8.08868419943532,9.4601265083802,2.76343019633354
"829","LOC106013283",9.11279651052629,-1.72403919348168,0.51264014182551,-3.36305929407398,0.000770838052134448,0.0179979992003792,18.3926352364526,38.510371613604,5.21518745228445,0,2.8913630192025,4.89806666785716,6.30729640753481,12.4979634891865,0.674804926495311,6.10378288798003,2.93631509962912,15.8076992302595,13.6632301699716,17.3370604617376,17.6123083090116,0.835050928822289,0.910888155960826,0,9.74966807906823,9.07336165460572,3.6887386961426,13.4811403323922,13.5144664405431,4.60571699388924
"832","LOC101849329",5.40094732331365,1.17286734721408,0.348936882587781,3.36125931577045,0.000775879444630154,0.018050387656564,6.13087841215088,1.04082085442173,1.04303749045689,11.4281977935273,5.78272603840501,8.81652000214288,4.73047230565111,12.4979634891865,4.04882955897187,4.06918859198668,3.91508679950549,3.719458642414,2.92783503642248,2.03965417196913,3.20223787436575,3.34020371528916,6.37621709172578,12.6019533060316,7.79973446325458,9.07336165460572,3.6887386961426,5.39245613295688,1.35144664405431,4.60571699388924
"833","LOC101854957",2.4229911902212,-2.31183753646307,0.687961862335619,-3.36041525414566,0.000778254025229342,0.018073898351904,4.08725227476725,8.32656683537383,1.04303749045689,0,0.963787673067501,0,4.73047230565111,0,0,1.01729714799667,3.91508679950549,3.719458642414,6.83161508498578,5.09913542992282,2.40167840577431,0,0.910888155960826,0,0.974966807906823,0,3.6887386961426,0,6.75723322027157,3.68457359511139
"834","LOC101855547",12.1978026258024,-1.90322919528958,0.566430517082513,-3.36004000118577,0.000779311881221738,0.018073898351904,24.5235136486035,32.2654464870736,11.4734123950258,0.87909213796364,0,0,15.768241018837,16.3434907166285,4.72363448546718,24.4151315519201,16.6391188978983,39.054315745347,21.4707902670982,15.2974062897684,14.4100704346459,0,0,0.969381023540893,15.5994689265092,6.04890776973715,2.45915913076173,7.18994151060917,12.1630197964888,11.0537207853342
"835","LOC101856583",23.3451117516309,-1.37614128515596,0.409577375676848,-3.35990551939501,0.000779691316586061,0.018073898351904,44.9597750224398,45.7961175945561,17.7316373377671,4.3954606898182,2.8913630192025,6.85729333500002,28.3828338339066,48.069090343025,2.69921970598124,30.5189144399001,31.3206943960439,51.1425563331925,28.3024053520839,44.8723917833208,28.0195814007003,4.17525464411145,5.46532893576496,6.78566716478625,30.2239710451115,11.0896642445181,6.14789782690433,37.7471929306981,27.0289328810863,15.6594377792234
"838","LOC106012949",1.87647286090044,2.463375067455,0.733518187093248,3.35830128114035,0.000784230859096994,0.0181140483397153,1.02181306869181,0,0,1.75818427592728,3.85515069227,4.89806666785716,1.5768241018837,2.8841454205815,0,1.01729714799667,0,1.859729321207,0.975945012140825,0,0,6.68040743057831,8.19799340364743,4.84690511770447,0.974966807906823,1.00815129495619,1.22957956538087,0.898742688826146,1.35144664405431,0
"839","LOC101864313",8.47603950228014,-1.07672084432145,0.320658064764807,-3.35784738522385,0.000785519702249378,0.0181221923203087,11.2399437556099,14.5714919619042,14.6025248663965,7.03273710370912,7.71030138454001,3.91845333428572,6.30729640753481,2.8841454205815,4.72363448546718,8.13837718397337,18.5966622976511,21.3868871938805,18.5429552306757,7.13878960189194,8.00559468591438,5.01030557293374,6.37621709172578,4.84690511770447,5.84980084744094,7.05705906469334,3.6887386961426,4.49371344413073,9.4601265083802,1.84228679755569
"844","LOC101847675",58.9193614269659,-1.2110912780233,0.36097155149244,-3.35508788162399,0.000793397752986384,0.0181917184424487,63.3524102588924,55.1635052843516,51.1088370323876,13.1863820694546,21.203328807485,16.6534266707143,74.110732788534,97.0995624929104,20.9189527213546,126.144846351587,54.8112151930769,129.251187823887,59.5326457405903,60.1697980730892,40.8285328981633,11.690713003512,16.3959868072949,18.418239447277,53.6231744348752,67.5461367620648,17.2141139153321,182.444765831708,95.9527117278563,67.2434681107828
"845","LOC106012266",18.6136903167808,-1.07176591404358,0.319470668020258,-3.35481789513025,0.000794172457319135,0.0181917184424487,43.937961953748,41.6328341768692,30.2480872232498,8.7909213796364,13.493027422945,11.7553600028572,9.46094461130221,21.150399750931,7.42285419144842,8.13837718397337,8.80894529888735,23.2466165150875,28.3024053520839,34.6741209234752,22.4156651205603,13.3608148611566,8.19799340364743,10.6631912589498,11.6996016948819,26.211933668861,1.22957956538087,20.6710818430014,31.0832728132492,10.1325773865563
"847","LOC118478136",3.01239522629128,-1.69886168374733,0.506503725304385,-3.35409514061597,0.000796249799402855,0.0181962350852912,6.13087841215088,4.16328341768692,1.04303749045689,0.87909213796364,0,0,1.5768241018837,1.922763613721,4.04882955897187,6.10378288798003,9.78771699876373,5.579187963621,3.9037800485633,2.03965417196913,4.00279734295719,0,0,1.93876204708179,0,4.03260517982477,2.45915913076173,3.59497075530459,5.40578657621726,3.68457359511139
"848","LOC101863731",2.66279731702471,-2.10097164008202,0.626602287661109,-3.35295877696876,0.000799526137375816,0.0182495612205735,4.08725227476725,6.24492512653037,5.21518745228445,0,0,0,3.1536482037674,6.72967264802349,0,7.1210800359767,1.95754339975274,3.719458642414,5.85567007284495,6.11896251590738,3.20223787436575,0.835050928822289,0,0,1.94993361581365,0,0,0.898742688826146,4.05433993216294,2.76343019633354
"853","LOC106011326",5.60506169947864,-1.19713299486558,0.357464829635608,-3.34895322733124,0.000811174883079466,0.0184069179799369,9.19631761822632,11.449029398639,5.21518745228445,3.51636855185456,2.8913630192025,2.93884000071429,1.5768241018837,2.8841454205815,7.42285419144842,11.1902686279634,9.78771699876373,7.438917284828,6.83161508498578,12.2379250318148,9.60671362309725,0.835050928822289,2.73266446788248,4.84690511770447,2.92490042372047,6.04890776973715,1.22957956538087,5.39245613295688,5.40578657621726,0.921143398777847
"854","LOC101858319",17.3675265292835,-1.39004263173309,0.415218701956007,-3.3477360850677,0.000814745592496788,0.0184662947170583,24.5235136486035,33.3062673414953,26.0759372614223,5.27455282778184,10.6016644037425,7.83690666857145,23.6523615282555,14.4207271029075,2.69921970598124,7.1210800359767,8.80894529888735,12.0882405878455,21.4707902670982,21.4163688056758,23.2162245891517,2.50515278646687,3.6435526238433,2.90814307062268,15.5994689265092,26.211933668861,1.22957956538087,59.3170174625257,29.7318261691949,33.1611623560025
"855","LOC106013362",10.4041807541125,-1.25647802092836,0.375452579060668,-3.34656915680776,0.000818182678598036,0.0185225075168931,33.7198312668298,17.6939545251694,11.4734123950258,3.51636855185456,0.963787673067501,5.87768000142859,7.88412050941851,12.4979634891865,4.04882955897187,8.13837718397337,5.87263019925823,17.6674285514665,13.6632301699716,22.4361958916604,8.80615415450582,2.50515278646687,10.0197697155691,4.84690511770447,10.724634886975,11.0896642445181,0,18.8735964653491,5.40578657621726,11.974864184112
"856","LOC118478866",7.65943938803371,-1.4306537730657,0.427710183876334,-3.34491397913347,0.000823080939035364,0.0186116292709913,13.2835698929936,10.4082085442173,8.34429992365513,0.87909213796364,0.963787673067501,1.95922666714286,11.0377687131859,18.2662543303495,1.34960985299062,10.1729714799667,7.83017359901098,12.0882405878455,12.6872851578307,11.2180979458302,7.20503521732294,0.835050928822289,2.73266446788248,2.90814307062268,4.87483403953411,5.04075647478096,0,17.0761110876968,16.2173597286518,6.44800379144493
"857","LOC101852680",4.34616485613875,-1.48469850035156,0.443928420559872,-3.34445471744992,0.000824444871719368,0.0186207175460911,1.02181306869181,6.24492512653037,5.21518745228445,0,2.8913630192025,0.979613333571431,0,6.72967264802349,2.02441477948593,6.10378288798003,5.87263019925823,8.3687819454315,7.8075600971266,16.317233375753,3.20223787436575,1.67010185764458,1.82177631192165,1.93876204708179,5.84980084744094,3.02445388486857,0,6.29119882178302,5.40578657621726,5.52686039266708
"860","LOC106012585",21.2547477383251,1.01380882935822,0.303298196455521,3.34261410455467,0.000829932262066295,0.0186792661215758,5.10906534345907,33.3062673414953,20.8607498091378,11.4281977935273,42.40665761497,17.6330400042858,33.1133061395577,46.146326729304,32.3906364717749,10.1729714799667,6.85140189913461,12.0882405878455,29.2783503642247,12.2379250318148,16.8117488404202,26.7216297223133,22.7722038990206,38.7752409416357,19.4993361581365,21.17117719408,29.5099095691408,6.29119882178302,5.40578657621726,10.1325773865563
"863","LOC118478651",1.83527133867404,-2.98474717717591,0.89344994234694,-3.3406988301275,0.000835678195776295,0.0187432064396825,7.15269148084269,12.4898502530607,1.04303749045689,0.87909213796364,0.963787673067501,0,0,0,0,0,0,1.859729321207,2.92783503642248,4.07930834393825,6.4044757487315,1.67010185764458,0,0,0.974966807906823,0,0,0.898742688826146,2.70289328810863,0
"865","LOC101851032",18.5409872784988,-1.40462589320119,0.420768147569347,-3.33824197795221,0.000843102924265537,0.0188564906674556,47.0034011598234,29.1429839238084,28.162012242336,2.63727641389092,2.8913630192025,1.95922666714286,15.768241018837,30.764217819536,3.37402463247656,27.4670229959101,9.78771699876373,53.932150315003,16.591065206394,34.6741209234752,13.6095109660544,5.01030557293374,6.37621709172578,5.81628614124536,29.2490042372047,15.1222694243429,3.6887386961426,25.1647952871321,22.9745929489233,13.8171509816677
"866","LOC101860268",137.662297480019,1.13201172140685,0.339122517759037,3.3380612083424,0.000843651628333154,0.0188564906674556,116.486689830867,52.0410427210865,133.508798778482,104.611964417673,92.5236166144801,121.472053362857,212.8712537543,57.68290841163,104.594763606773,85.4529604317204,46.0022698941895,43.7036390483645,82.9553260319701,117.280114888225,62.4436385501321,132.773097682744,388.949242595273,203.570014943588,65.3227761297571,644.208677477006,140.172070453419,84.4818127496578,89.1954785075847,121.590928638676
"867","LOC101849901",3.71560373457637,-1.60072938304674,0.479644412158945,-3.33732519856041,0.00084588911749087,0.0188846940693809,9.19631761822632,9.36738768979556,3.12911247137067,0,0,0,3.1536482037674,3.845527227442,0.674804926495311,5.08648573998335,4.89385849938186,5.579187963621,2.92783503642248,2.03965417196913,2.40167840577431,1.67010185764458,0.910888155960826,0,4.87483403953411,4.03260517982477,3.6887386961426,8.98742688826146,8.10867986432588,4.60571699388924
"868","LOC101853024",29.3763032751427,-1.1364299233126,0.340622795699736,-3.3363296222675,0.000848924453836938,0.0188895793382864,20.4362613738363,32.2654464870736,25.0328997709654,9.67001351760005,10.6016644037425,12.7349733364286,9.46094461130221,49.0304721498855,10.1220738974297,27.4670229959101,29.3631509962912,92.0566013997465,32.2061854006472,45.8922188693053,36.8257355552061,7.5154583594006,20.950427587099,5.81628614124536,38.0237055083661,29.2363875537295,17.2141139153321,63.8107309066564,58.1122056943355,21.1862981718905
"870","LOC101863220",2.45685881946305,-2.17198056981147,0.651016092067217,-3.33629321345135,0.000849035649117028,0.0188895793382864,18.3926352364526,5.20410427210865,2.08607498091378,0.87909213796364,0.963787673067501,0,1.5768241018837,0.961381806860499,0.674804926495311,5.08648573998335,1.95754339975274,3.719458642414,1.95189002428165,4.07930834393825,1.60111893718288,0,1.82177631192165,0.969381023540893,0.974966807906823,2.01630258991238,0,2.69622806647844,1.35144664405431,0
"875","LOC101861766",19.3286659899644,-1.36991628510256,0.411310386526278,-3.33061437293666,0.000866545567678492,0.0191689782948399,23.5017005799117,7.2857459809521,11.4734123950258,2.63727641389092,0.963787673067501,4.89806666785716,25.2291856301392,25.9573087852335,9.44726897093436,26.4497258479134,26.4268358966621,55.79187963621,26.3505153278023,20.3965417196913,20.0139867147859,3.34020371528916,1.82177631192165,9.69381023540893,13.6495353106955,16.1304207192991,17.2141139153321,49.430847885438,44.5977392537924,21.1862981718905
"877","LOC101860096",8.03170450624252,-1.66574535750732,0.500510071455098,-3.3280955819023,0.000874418600455921,0.0192770460483198,24.5235136486035,23.9388796516998,13.5594873759396,0,0.963787673067501,5.87768000142859,1.5768241018837,6.72967264802349,5.39843941196249,24.4151315519201,1.95754339975274,11.158375927242,3.9037800485633,17.3370604617376,6.4044757487315,2.50515278646687,3.6435526238433,2.90814307062268,2.92490042372047,12.0978155394743,1.22957956538087,2.69622806647844,1.35144664405431,15.6594377792234
"880","LOC106013109",2.33917556761098,-2.46985692341787,0.742988479880342,-3.32421967540553,0.000886663230904571,0.0195025607924874,13.2835698929936,11.449029398639,2.08607498091378,0,0.963787673067501,0,0,0.961381806860499,0.674804926495311,3.05189144399001,0.978771699876372,6.5090526242245,2.92783503642248,0,1.60111893718288,0,0.910888155960826,1.93876204708179,1.94993361581365,1.00815129495619,0,4.49371344413073,1.35144664405431,0
"882","LOC101862014",368.368092182041,1.10728023176622,0.333264257069256,3.32252921901586,0.000892053281704385,0.0195766250801248,68.4614756023515,69.7349972462558,222.166985467318,154.720216281601,247.693431978348,270.373280065715,851.485015017199,508.570975829204,1217.34808739754,184.130783787397,602.923367123845,335.681142477864,207.876287585996,252.917117324172,216.151056519688,754.050988726527,460.909406916178,284.998020921023,377.31215465994,326.641019565806,584.050293555911,228.280642961841,274.343668743026,140.013796614233
"885","LOC106012095",6.3904110579339,-2.03692078334038,0.613275943327674,-3.32137727804538,0.000895743649433033,0.0195909763598031,4.08725227476725,4.16328341768692,2.08607498091378,0,0.963787673067501,1.95922666714286,1.5768241018837,2.8841454205815,0,18.3113486639401,2.93631509962912,18.59729321207,9.75945012140825,3.05948125795369,1.60111893718288,0.835050928822289,2.73266446788248,0.969381023540893,7.79973446325458,8.06521035964953,2.45915913076173,32.3547367977413,24.3260395929776,1.84228679755569
"890","LOC106014034",1.92727206103046,-2.80608741434198,0.845541938678198,-3.3186850775594,0.000904423656354611,0.0196696902161796,10.2181306869181,5.20410427210865,10.4303749045689,0.87909213796364,0.963787673067501,0,0,0,0,1.01729714799667,0,1.859729321207,1.95189002428165,5.09913542992282,3.20223787436575,1.67010185764458,0,1.93876204708179,0,0,0,0.898742688826146,0,0.921143398777847
"893","LOC101851696",17.5611436389149,-1.33422975383325,0.402910638242467,-3.31147809760815,0.000928045044379663,0.0201156101668676,9.19631761822632,8.32656683537383,10.4303749045689,1.75818427592728,7.71030138454001,11.7553600028572,6.30729640753481,10.5751998754655,4.72363448546718,23.3978344039234,19.5754339975275,92.98646606035,40.0137454977738,26.5155042355986,28.0195814007003,12.5257639323343,8.19799340364743,7.75504818832715,26.3241038134842,16.1304207192991,6.14789782690433,17.9748537765229,9.4601265083802,15.6594377792234
"894","LOC101860020",14.2603425186332,-2.08973601668974,0.631338891596286,-3.31000678796458,0.000932937087252846,0.0201990271374341,26.5671397859871,31.2246256326519,9.38733741411202,0,1.927575346135,0.979613333571431,12.6145928150696,19.22763613721,0.674804926495311,20.3459429599334,14.6815754981456,58.5814736180205,25.3745703156615,17.3370604617376,5.60391628014006,0.835050928822289,0,0,20.4743029660433,9.07336165460572,0,16.1773683988706,18.9202530167604,32.2400189572246
"896","LOC101853823",7.08439784914606,-2.10768381757656,0.637108018520938,-3.30820481975662,0.000938961103444573,0.020284074908787,5.10906534345907,6.24492512653037,1.04303749045689,3.51636855185456,4.8189383653375,0,0,6.72967264802349,0.674804926495311,8.13837718397337,3.91508679950549,32.5452631211225,1.95189002428165,3.05948125795369,1.60111893718288,2.50515278646687,2.73266446788248,1.93876204708179,5.84980084744094,3.02445388486857,0,51.2283332630903,4.05433993216294,19.3440113743348
"897","LOC101854135",6.78627684109441,-1.60638527948396,0.485711701868721,-3.30728140438777,0.000942062045352259,0.0203283756408454,7.15269148084269,18.7347753795911,2.08607498091378,0,0,6.85729333500002,3.1536482037674,0,0.674804926495311,20.3459429599334,17.6178905977747,6.5090526242245,12.6872851578307,11.2180979458302,4.80335681154863,6.68040743057831,2.73266446788248,2.90814307062268,8.7747012711614,5.04075647478096,3.6887386961426,11.6836549547399,6.75723322027157,2.76343019633354
"898","LOC101845295",3.66015045700532,-1.58716689022533,0.480029607568882,-3.30639374155183,0.000945051866557885,0.0203378896693246,3.06543920607544,1.04082085442173,3.12911247137067,0.87909213796364,0,0.979613333571431,4.73047230565111,4.8069090343025,1.34960985299062,13.2248629239567,4.89385849938186,5.579187963621,4.87972506070412,2.03965417196913,6.4044757487315,0.835050928822289,0.910888155960826,0.969381023540893,3.89986723162729,1.00815129495619,2.45915913076173,9.88616957708761,8.10867986432588,2.76343019633354
"899","LOC101851557",4.7753284429538,-1.45949177815135,0.441425464267617,-3.30631532680797,0.000945316404779267,0.0203378896693246,6.13087841215088,5.20410427210865,2.08607498091378,0,0,1.95922666714286,6.30729640753481,6.72967264802349,0.674804926495311,6.10378288798003,15.660347198022,5.579187963621,8.78350510926743,5.09913542992282,10.4072730916887,5.01030557293374,3.6435526238433,0.969381023540893,1.94993361581365,3.02445388486857,1.22957956538087,9.88616957708761,5.40578657621726,2.76343019633354
"903","LOC101855037",18.446883955339,2.21083562170658,0.669357583566132,3.30292160122833,0.000956831345666428,0.0205098865190691,1.02181306869181,0,0,0.87909213796364,5.78272603840501,5.87768000142859,11.0377687131859,26.918690592094,26.3173921333171,4.06918859198668,26.4268358966621,9.298646606035,8.78350510926743,1.01982708598456,4.00279734295719,13.3608148611566,203.128058779264,13.5713343295725,25.3491370055774,12.0978155394743,19.6732730460938,3.59497075530459,9.4601265083802,11.0537207853342
"904","LOC101852501",11.796565532633,-1.2279976454186,0.371983413804965,-3.30121612912141,0.000962666949232914,0.0205478739778729,15.3271960303772,14.5714919619042,7.30126243319823,2.63727641389092,7.71030138454001,3.91845333428572,11.0377687131859,20.1890179440705,4.72363448546718,14.2421600719534,11.7452603985165,19.5271578726735,10.7353951335491,19.3767146337067,26.4184624635174,2.50515278646687,3.6435526238433,0,14.6245021186023,12.0978155394743,2.45915913076173,27.8610233536105,17.5688063727061,12.8960075828899
"906","LOC106013025",9.73398662032093,-2.32480079501417,0.704236935353326,-3.30116283072797,0.000962849850068751,0.0205478739778729,12.2617568243018,8.32656683537383,3.12911247137067,0,0,0.979613333571431,7.88412050941851,9.61381806860499,0,6.10378288798003,22.5117490971566,84.6176841149185,7.8075600971266,8.15861668787651,3.20223787436575,0.835050928822289,0,0,8.7747012711614,9.07336165460572,2.45915913076173,17.9748537765229,16.2173597286518,3.68457359511139
"907","LOC118477369",6.28611834398761,-1.64382569999558,0.497824918437292,-3.30201570695911,0.000959926946380366,0.0205478739778729,11.2399437556099,9.36738768979556,13.5594873759396,0,1.927575346135,0.979613333571431,17.3450651207207,4.8069090343025,2.02441477948593,12.20756577596,7.83017359901098,10.2285112666385,12.6872851578307,6.11896251590738,4.80335681154863,0.835050928822289,0,3.87752409416357,2.92490042372047,3.02445388486857,1.22957956538087,18.8735964653491,4.05433993216294,0.921143398777847
"909","LOC118478157",13.5690331843896,-1.84202070370882,0.558621595191033,-3.29743912438419,0.000975708229165274,0.0207764669787932,38.8288966102889,40.5920133224474,13.5594873759396,0.87909213796364,2.8913630192025,2.93884000071429,9.46094461130221,19.22763613721,0,12.20756577596,16.6391188978983,8.3687819454315,29.2783503642247,38.7534292674134,20.0139867147859,0,1.82177631192165,0,20.4743029660433,9.07336165460572,4.91831826152346,8.08868419943532,20.2716996608147,7.36914719022278
"911","LOC101847677",30.8430586260373,-1.67027388161947,0.506723161941064,-3.29622564561936,0.00097993274175755,0.0208206126777817,59.2651579841252,39.5511924680257,16.6885998473103,0.87909213796364,5.78272603840501,2.93884000071429,31.536482037674,50.9532357636065,8.09765911794373,42.7264802158602,29.3631509962912,137.619969769318,50.7491406313229,38.7534292674134,32.0223787436575,1.67010185764458,2.73266446788248,2.90814307062268,30.2239710451115,29.2363875537295,11.0662160884278,63.8107309066564,37.8405060335208,13.8171509816677
"913","LOC106013517",9.23704367252694,-1.59930251871767,0.485333264905929,-3.29526664327791,0.000983283314226132,0.0208234602058931,26.5671397859871,32.2654464870736,12.5164498854827,0,0.963787673067501,1.95922666714286,14.1914169169533,14.4207271029075,0.674804926495311,9.15567433197004,9.78771699876373,10.2285112666385,10.7353951335491,14.2775792037839,5.60391628014006,1.67010185764458,2.73266446788248,0,9.74966807906823,4.03260517982477,6.14789782690433,8.08868419943532,14.8659130845975,11.0537207853342
"914","LOC118478604",18.845908225693,-1.00015584246779,0.303459800755594,-3.2958429418904,0.000981268566400136,0.0208234602058931,26.5671397859871,14.5714919619042,8.34429992365513,7.91182924167276,7.71030138454001,6.85729333500002,18.9218892226044,30.764217819536,6.0732443384578,33.5708058838901,33.2782377957967,41.8439097271575,22.446735279239,17.3370604617376,14.4100704346459,7.5154583594006,6.37621709172578,7.75504818832715,18.5243693502296,20.1630258991238,13.5253752191895,34.1522221753936,29.7318261691949,23.949728368224
"916","LOC101846980",6.6318008800904,-1.23022167518115,0.373544797903993,-3.29337118890179,0.000989936896696074,0.020885495766814,22.4798875112199,10.4082085442173,7.30126243319823,2.63727641389092,1.927575346135,2.93884000071429,3.1536482037674,5.768290841163,1.34960985299062,5.08648573998335,5.87263019925823,13.018105248449,6.83161508498578,3.05948125795369,8.00559468591438,4.17525464411145,1.82177631192165,0.969381023540893,4.87483403953411,9.07336165460572,9.83663652304692,11.6836549547399,6.75723322027157,10.1325773865563
"917","LOC101849999",7.76007010001441,-1.43152565797631,0.434691372848719,-3.29320006650904,0.000990539631842077,0.020885495766814,8.17450454953451,8.32656683537383,4.17214996182756,1.75818427592728,1.927575346135,0,11.0377687131859,12.4979634891865,2.69921970598124,11.1902686279634,12.7240320983928,21.3868871938805,12.6872851578307,8.15861668787651,6.4044757487315,1.67010185764458,0.910888155960826,2.90814307062268,6.82476765534776,8.06521035964953,1.22957956538087,23.3673099094798,13.5144664405431,4.60571699388924
"923","LOC101847989",25.7298704758813,-1.31071677825724,0.398764924781224,-3.28694099406147,0.00101282053428606,0.021023540825954,31.6762051294462,27.061342214965,26.0759372614223,5.27455282778184,5.78272603840501,11.7553600028572,14.1914169169533,48.069090343025,6.0732443384578,44.7610745118535,20.5542056974038,70.669714205866,22.446735279239,38.7534292674134,11.2078325602801,8.35050928822289,7.28710524768661,0.969381023540893,28.2740374292979,28.2282362587734,13.5253752191895,62.0132455290041,51.3549724740639,33.1611623560025
"925","LOC101851500",1.63237916222035,-2.22680691087873,0.67750290814833,-3.28678576002688,0.00101337898277615,0.021023540825954,2.04362613738363,2.08164170884346,0,0,0,0,1.5768241018837,1.922763613721,0,5.08648573998335,2.93631509962912,3.719458642414,1.95189002428165,1.01982708598456,4.00279734295719,0,0,0.969381023540893,0.974966807906823,1.00815129495619,1.22957956538087,2.69622806647844,1.35144664405431,4.60571699388924
"926","LOC101852172",15.2126431406664,-1.01407931274158,0.308329137537245,-3.2889506351604,0.00100561659581951,0.021023540825954,16.349009099069,19.7755962340129,10.4303749045689,5.27455282778184,1.927575346135,3.91845333428572,22.0755374263718,22.1117815577915,10.1220738974297,21.3632401079301,22.5117490971566,26.9660751575015,18.5429552306757,14.2775792037839,10.4072730916887,4.17525464411145,8.19799340364743,6.78566716478625,13.6495353106955,12.0978155394743,12.2957956538087,37.7471929306981,25.677486237032,18.4228679755569
"927","LOC101855351",1.82888484968514,-2.7061575722303,0.822913224915435,-3.28850903144544,0.00100719552940979,0.021023540825954,9.19631761822632,4.16328341768692,5.21518745228445,0,0,0,0,0.961381806860499,0,0,0.978771699876372,5.579187963621,1.95189002428165,5.09913542992282,3.20223787436575,1.67010185764458,0,0,1.94993361581365,0,1.22957956538087,2.69622806647844,0,0
"930","LOC101862264",5.72036805828593,-1.63121586643684,0.49578805600051,-3.29014756748226,0.00100134853427733,0.021023540825954,26.5671397859871,9.36738768979556,9.38733741411202,2.63727641389092,1.927575346135,5.87768000142859,0,7.69105445488399,1.34960985299062,3.05189144399001,2.93631509962912,3.719458642414,15.6151201942532,17.3370604617376,5.60391628014006,3.34020371528916,1.82177631192165,1.93876204708179,0,3.02445388486857,3.6887386961426,6.29119882178302,1.35144664405431,2.76343019633354
"931","LOC106011928",2.24130019823422,-2.00366179191767,0.609560958745485,-3.2870572879886,0.00101240235799345,0.021023540825954,5.10906534345907,5.20410427210865,3.12911247137067,0.87909213796364,0,0,1.5768241018837,2.8841454205815,0,4.06918859198668,3.91508679950549,3.719458642414,5.85567007284495,5.09913542992282,0,0.835050928822289,2.73266446788248,0,0,2.01630258991238,0,4.49371344413073,1.35144664405431,0.921143398777847
