contrast	gene	log2FoldChange
Hyp_T2h.Control	LOC101845017	-1.1304339006887156
Hyp_T2h.Control	LOC101847744	1.2128104777977258
Hyp_T2h.Control	LOC101863916	-1.129253111640554
Hyp_T2h.Control	LOC101845180	-1.010830961309794
Hyp_T2h.Control	LOC101848130	0.7164971611763981
Hyp_T2h.Control	LOC101858288	-0.8349479018920115
Hyp_T2h.Control	LOC118478141	-0.8358073846348577
Hyp_T2h.Control	LOC101846438	-0.5166286275600177
Hyp_T2h.Control	LOC101855963	-2.4588124455824825
Hyp_T2h.Control	LOC101857128	-6.979344308748254
Hyp_T2h.Control	LOC101851814	-0.48302129418435735
Hyp_T2h.Control	LOC101863118	-1.1348528293610427
Hyp_T2h.Control	LOC101864080	-1.0248163941702355
Hyp_T2h.Control	LOC101852195	1.0113180471803866
Hyp_T2h.Control	LOC101860351	-0.9176307287509669
Hyp_T2h.Control	LOC101850663	-1.9687907346130789
Hyp_T2h.Control	LOC101845182	0.9007809239652935
Hyp_T2h.Control	LOC101849310	0.9803878988230567
Hyp_T2h.Control	LOC101851517	1.0486814150206871
Hyp_T2h.Control	LOC101852107	-0.9063438806009905
Hyp_T2h.Control	LOC101856200	-1.0285931972050246
Hyp_T2h.Control	LOC101856446	-0.8265912226878299
Hyp_T2h.Control	LOC101847600	2.6674758708102875
Hyp_T2h.Control	LOC101853874	-1.3411106112349367
Hyp_T2h.Control	LOC101856116	-0.8420365194439824
Hyp_T2h.Control	LOC101845795	0.7534552229816202
Hyp_T2h.Control	LOC101849631	-1.1376562412005753
Hyp_T2h.Control	LOC106012574	-2.7238418701384086
Hyp_T2h.Control	LOC101857811	1.244677093927973
Hyp_T2h.Control	LOC101855438	-1.1491504009837974
Hyp_T2h.Control	LOC101863529	0.4659193106762096
Hyp_T2h.Control	LOC101853339	-0.7434938957681669
Hyp_T2h.Control	ER	0.6704721150734613
Hyp_T2h.Control	LOC101863365	0.6922510091685173
Hyp_T2h.Control	LOC101847205	1.8092170287397298
Hyp_T2h.Control	LOC101848603	-0.8173452712366761
Hyp_T2h.Control	LOC101852562	-1.7293913110036594
Hyp_T2h.Control	LOC101846155	-0.606925429455436
Hyp_T2h.Control	LOC101857199	-1.4056254527595384
Hyp_T2h.Control	LOC101858654	-2.069362308706575
Hyp_T2h.Control	LOC101861973	-0.8136939836771144
Hyp_T2h.Control	LOC101862823	-1.287935563606636
Hyp_T2h.Control	LOC101855669	-1.344002671965759
Hyp_T2h.Control	LOC101845797	-1.2071331825717844
Hyp_T2h.Control	LOC101849558	0.7534257459735076
Hyp_T2h.Control	LOC101855585	-1.0972213194140021
Hyp_T2h.Control	LOC101853808	-1.2301311278490366
Hyp_T2h.Control	LOC101857202	-1.1212065846594363
Hyp_T2h.Control	LOC106012732	-0.6509431294757501
Hyp_T2h.Control	LOC101856043	-0.9591058594680599
Hyp_T2h.Control	LOC101861148	-0.7378568326290886
Hyp_T2h.Control	LOC101847896	-8.61658538277899
Hyp_T2h.Control	LOC101862134	0.509766402607227
Hyp_T2h.Control	LOC101857353	-0.9842522352315354
Hyp_T2h.Control	LOC101845262	1.1433411091161967
Hyp_T2h.Control	LOC101864084	1.3839142892116112
Hyp_T2h.Control	LOC101858729	0.7274573520063687
Hyp_T2h.Control	LOC101856370	-2.107617700942766
Hyp_T2h.Control	LOC101855898	-1.2331742361004057
Hyp_T2h.Control	LOC101859590	-1.0985342570968537
Hyp_T2h.Control	LOC100533389	-7.502897165114146
Hyp_T2h.Control	LOC101862672	2.198191603764984
Hyp_T2h.Control	LOC101845488	-1.0428062796750048
Hyp_T2h.Control	LOC101853186	-1.4456992833014934
Hyp_T2h.Control	LOC101860520	0.7680914733052869
Hyp_T2h.Control	LOC101857817	-1.2035379459037294
Hyp_T2h.Control	LOC101858730	-1.651165354040068
Hyp_T2h.Control	LOC101848770	-0.5061223301010038
Hyp_T2h.Control	LOC101852116	-1.398688917015504
Hyp_T2h.Control	LOC101858962	-0.7239478084788057
Hyp_T2h.Control	LOC101862439	1.403917311922875
Hyp_T2h.Control	LOC101845265	-0.4649503570809995
Hyp_T2h.Control	LOC101863608	-1.0769323954552372
Hyp_T2h.Control	LOC101849872	-1.6769104712288874
Hyp_T2h.Control	LOC101853879	-0.4971736945754601
Hyp_T2h.Control	LOC101861067	-0.7134136391949918
Hyp_T2h.Control	LOC101861228	-0.9953998310886732
Hyp_T2h.Control	LOC101862675	-2.0501927857784144
Hyp_T2h.Control	LOC101851144	-1.1547216622415248
Hyp_T2h.Control	LOC101860044	-0.7192544189700357
Hyp_T2h.Control	LOC106012882	0.7870140867614447
Hyp_T2h.Control	LOC101848688	0.7695641260524995
Hyp_T2h.Control	LOC101850431	-1.0933751673176835
Hyp_T2h.Control	LOC101854894	-1.5301186677372296
Hyp_T2h.Control	LOC101855364	-1.4779467234287234
Hyp_T2h.Control	LOC101861981	-1.7260945847739608
Hyp_T2h.Control	LOC101846685	-1.2430037386765274
Hyp_T2h.Control	LOC106012890	-0.5998691479720857
Hyp_T2h.Control	LOC101861684	0.6761552302633005
Hyp_T2h.Control	LOC101862972	-0.6220195140010406
Hyp_T2h.Control	LOC101863929	0.659454687856647
Hyp_T2h.Control	LOC100533247	-0.8877422240320516
Hyp_T2h.Control	LOC101861230	-1.8291063062851962
Hyp_T2h.Control	LOC101848773	-0.7334986990893907
Hyp_T2h.Control	LOC101859593	-2.664723324804969
Hyp_T2h.Control	LOC101845424	-3.5524805936803716
