contrast	gene
LtH_7.Hyp_T6h	LOC101845362
LtH_7.Hyp_T6h	LOC101845582
LtH_7.Hyp_T6h	LOC101847071
LtH_7.Hyp_T6h	LOC101848925
LtH_7.Hyp_T6h	LOC106013444
LtH_7.Hyp_T6h	LOC101851376
LtH_7.Hyp_T6h	LOC101853356
LtH_7.Hyp_T6h	LOC101860287
LtH_7.Hyp_T6h	LOC101850518
LtH_7.Hyp_T6h	LOC101850290
LtH_7.Hyp_T6h	LOC101857067
LtH_7.Hyp_T6h	LOC100533455
LtH_7.Hyp_T6h	LOC101850916
LtH_7.Hyp_T6h	LOC101862907
LtH_7.Hyp_T6h	LOC101845584
LtH_7.Hyp_T6h	LOC101851682
LtH_7.Hyp_T6h	LOC101852657
LtH_7.Hyp_T6h	LOC106013509
LtH_7.Hyp_T6h	LOC101848248
LtH_7.Hyp_T6h	LOC101852129
LtH_7.Hyp_T6h	LOC101853589
LtH_7.Hyp_T6h	LOC101854762
LtH_7.Hyp_T6h	LOC101854988
LtH_7.Hyp_T6h	LOC118478794
LtH_7.Hyp_T6h	LOC101855533
LtH_7.Hyp_T6h	LOC101858369
LtH_7.Hyp_T6h	LOC101860934
LtH_7.Hyp_T6h	LOC106013544
LtH_7.Hyp_T6h	LOC118478803
LtH_7.Hyp_T6h	LOC100533530
LtH_7.Hyp_T6h	LOC101855986
LtH_7.Hyp_T6h	LOC101857290
LtH_7.Hyp_T6h	LOC101859676
LtH_7.Hyp_T6h	LOC118478811
LtH_7.Hyp_T6h	LOC101845510
LtH_7.Hyp_T6h	LOC101848623
LtH_7.Hyp_T6h	LOC106013568
LtH_7.Hyp_T6h	LOC101847075
LtH_7.Hyp_T6h	LOC101849805
LtH_7.Hyp_T6h	LOC101856299
LtH_7.Hyp_T6h	LOC106013573
LtH_7.Hyp_T6h	LOC101845434
LtH_7.Hyp_T6h	LOC101851309
LtH_7.Hyp_T6h	LOC101862761
LtH_7.Hyp_T6h	LOC101845511
LtH_7.Hyp_T6h	LOC101861086
LtH_7.Hyp_T6h	LOC101850049
LtH_7.Hyp_T6h	LOC101857916
LtH_7.Hyp_T6h	LOC100533225
LtH_7.Hyp_T6h	LOC101845892
LtH_7.Hyp_T6h	LOC101846321
LtH_7.Hyp_T6h	LOC101847231
LtH_7.Hyp_T6h	LOC101848627
LtH_7.Hyp_T6h	LOC101847920
LtH_7.Hyp_T6h	LOC101849174
LtH_7.Hyp_T6h	LOC101852891
LtH_7.Hyp_T6h	LOC101853830
LtH_7.Hyp_T6h	LOC101858755
LtH_7.Hyp_T6h	LOC100533307
LtH_7.Hyp_T6h	LOC101845371
LtH_7.Hyp_T6h	LOC101847301
LtH_7.Hyp_T6h	LOC101853595
LtH_7.Hyp_T6h	LOC101857158
LtH_7.Hyp_T6h	LOC101859060
LtH_7.Hyp_T6h	LOC101860938
LtH_7.Hyp_T6h	LOC106013672
LtH_7.Hyp_T6h	LOC101848793
LtH_7.Hyp_T6h	LOC101864576
LtH_7.Hyp_T6h	LOC101851842
LtH_7.Hyp_T6h	LOC101857917
LtH_7.Hyp_T6h	LOC101859613
LtH_7.Hyp_T6h	LOC101861923
LtH_7.Hyp_T6h	LOC101864113
LtH_7.Hyp_T6h	LOC101846852
LtH_7.Hyp_T6h	LOC101847626
LtH_7.Hyp_T6h	LOC101850924
LtH_7.Hyp_T6h	LOC101852814
LtH_7.Hyp_T6h	LOC101859142
LtH_7.Hyp_T6h	LOC101860544
LtH_7.Hyp_T6h	LOC101863559
LtH_7.Hyp_T6h	LOC101846259
LtH_7.Hyp_T6h	LOC101847164
LtH_7.Hyp_T6h	LOC101853277
LtH_7.Hyp_T6h	LOC101851695
LtH_7.Hyp_T6h	LOC106013742
LtH_7.Hyp_T6h	LOC101858822
LtH_7.Hyp_T6h	LOC101859293
LtH_7.Hyp_T6h	LOC101860624
LtH_7.Hyp_T6h	LOC106010997
LtH_7.Hyp_T6h	LOC106013769
LtH_7.Hyp_T6h	LOC101858593
LtH_7.Hyp_T6h	LOC101861557
LtH_7.Hyp_T6h	LOC101862765
LtH_7.Hyp_T6h	LOC101845896
LtH_7.Hyp_T6h	LOC101848864
LtH_7.Hyp_T6h	LOC101855693
LtH_7.Hyp_T6h	LOC101857080
LtH_7.Hyp_T6h	LOC101864277
LtH_7.Hyp_T6h	LOC101858460
LtH_7.Hyp_T6h	LOC101859992
LtH_7.Hyp_T6h	LOC118478958
LtH_7.Hyp_T6h	LOC101853517
LtH_7.Hyp_T6h	LOC101861175
LtH_7.Hyp_T6h	LOC101852981
LtH_7.Hyp_T6h	LOC118478970
LtH_7.Hyp_T6h	LOC101862550
LtH_7.Hyp_T6h	LOC101847396
LtH_7.Hyp_T6h	LOC101862241
LtH_7.Hyp_T6h	LOC101851240
LtH_7.Hyp_T6h	LOC106013877
LtH_7.Hyp_T6h	LOC101853519
LtH_7.Hyp_T6h	LOC101853758
LtH_7.Hyp_T6h	LOC101854689
LtH_7.Hyp_T6h	LOC101860945
LtH_7.Hyp_T6h	LOC101863483
LtH_7.Hyp_T6h	LOC101853904
LtH_7.Hyp_T6h	LOC101860145
LtH_7.Hyp_T6h	LOC101845599
LtH_7.Hyp_T6h	LOC101852666
LtH_7.Hyp_T6h	LOC101856864
LtH_7.Hyp_T6h	LOC101848491
LtH_7.Hyp_T6h	LOC101850230
LtH_7.Hyp_T6h	LOC101856401
LtH_7.Hyp_T6h	LOC118479054
LtH_7.Hyp_T6h	LOC106013943
LtH_7.Hyp_T6h	LOC101847012
LtH_7.Hyp_T6h	LOC101848332
LtH_7.Hyp_T6h	LOC101849519
LtH_7.Hyp_T6h	LOC101855319
LtH_7.Hyp_T6h	LOC101856712
LtH_7.Hyp_T6h	LOC101860717
LtH_7.Hyp_T6h	LOC101862323
LtH_7.Hyp_T6h	LOC101853910
LtH_7.Hyp_T6h	LOC101856558
LtH_7.Hyp_T6h	LOC100533421
LtH_7.Hyp_T6h	LOC101856240
LtH_7.Hyp_T6h	LOC101860075
LtH_7.Hyp_T6h	LOC101848267
Recovery.Control	LOC101848620
Recovery.Control	LOC101860211
Recovery.Control	LOC101860615
Recovery.Control	LOC101862382
Recovery.Control	LOC101851991
Recovery.Control	LOC101861245
Recovery.Control	LOC101852216
Recovery.Control	LOC101860537
Recovery.Control	LOC101849172
Recovery.Control	LOC101854837
Recovery.Control	LOC101849332
Recovery.Control	LOC101854990
Recovery.Control	LOC101850216
Recovery.Control	LOC101853986
Recovery.Control	LOC101845286
Recovery.Control	LOC101845589
Recovery.Control	LOC101859213
Recovery.Control	LOC101860861
Recovery.Control	LOC101859899
Recovery.Control	LOC101852137
Recovery.Control	LOC101855069
Recovery.Control	LOC101856548
Recovery.Control	LOC101852063
Recovery.Control	LOC101857848
Recovery.Control	LOC101854917
Recovery.Control	LOC101847627
Recovery.Control	LOC101860218
Recovery.Control	LOC101847784
Recovery.Control	LOC101852067
Recovery.Control	LOC101856483
Recovery.Control	LOC101864497
Recovery.Control	LOC101860868
Recovery.Control	LOC100533367
Recovery.Control	LOC101862236
Recovery.Control	LOC101846182
Recovery.Control	LOC101861256
Recovery.Control	LOC101846626
Recovery.Control	LOC101856555
Recovery.Control	LOC101859684
Recovery.Control	LOC101860713
Recovery.Control	LOC101853053
Recovery.Control	LOC101854140
Recovery.Control	LOC101845148
Recovery.Control	LOC101852899
Recovery.Control	LOC101854141
Recovery.Control	LOC101859379
Recovery.Control	LOC101848094
Recovery.Control	LOC101859147
Recovery.Control	LOC101853994
Recovery.Control	LOC118479089
Recovery.Control	LOC101858839
Recovery.Control	LOC101861266
Recovery.Control	LOC101853762
Recovery.Control	LOC101857858
Recovery.Control	LOC100533258
Recovery.Control	LOC101845604
Recovery.Control	TRNAM-CAU
Recovery.Control	LOC101852385
Recovery.Control	LOC101851628
Recovery.Control	LOC101863568
Recovery.Control	LOC101860077
Recovery.Control	LOC101861716
Recovery.Control	LOC101862331
Recovery.Control	LOC101849823
Recovery.Control	LOC100533411
Recovery.Control	LOC101853766
Recovery.Control	LOC101860555
Recovery.Control	LOC101861189
Recovery.Control	LOC100533381
Recovery.Control	LOC101850234
Recovery.Control	LOC101851712
Recovery.Control	LOC101850146
Recovery.Control	LOC101850783
Recovery.Control	LOC100533263
Recovery.Control	LOC101849186
Recovery.Control	LOC106011109
Recovery.Control	LOC101845304
Recovery.Control	LOC101861191
Recovery.Control	LOC101850066
Recovery.Control	LOC101850872
Recovery.Control	LOC101845452
Recovery.Control	LOC101845676
Recovery.Control	LOC101861427
Recovery.Control	LOC101847024
Recovery.Control	LOC101851022
Recovery.Control	LOC101861564
Recovery.Control	LOC101862711
Recovery.Control	LOC101852309
Recovery.Control	LOC101852677
Recovery.Control	MRP
Recovery.Control	LOC101856327
Recovery.Control	LOC118477363
Recovery.Control	LOC101851335
Recovery.Control	LOC101855088
Recovery.Control	LOC101857237
Recovery.Control	LOC101848340
Recovery.Control	LOC101848576
Recovery.Control	LOC101863886
Recovery.Control	LOC101848956
Recovery.Control	LOC106011301
Recovery.Control	LOC101858700
Recovery.Control	LOC101860798
Recovery.Control	LOC101845228
Recovery.Control	PC1B
Recovery.Control	LOC101861028
Recovery.Control	LOC101853451
Recovery.Control	LOC101848651
Recovery.Control	LOC101863011
Recovery.Control	LOC101854630
Recovery.Control	LOC101862174
Recovery.Control	LOC101857781
Recovery.Control	LOC101845085
Recovery.Control	LOC101850709
Recovery.Control	LOC101857100
Recovery.Control	LOC100533427
Recovery.Control	LOC101845616
Recovery.Control	psc1
Recovery.Control	LOC101857558
Recovery.Control	LOC101864452
Recovery.Control	LOC101858774
Recovery.Control	LOC101848344
Recovery.Control	LOC101849202
Recovery.Control	LOC101850949
Recovery.Control	LOC101851863
Recovery.Control	LOC101858262
Recovery.Control	LOC101851577
Recovery.Control	LOC101855559
Recovery.Control	LOC100533429
Recovery.Control	LOC101848430
Recovery.Control	LOC101860016
Recovery.Control	LOC100533384
Recovery.Control	LOC101854325
Recovery.Control	LOC101847108
Recovery.Control	LOC101845544
Recovery.Control	LOC101848587
Recovery.Control	LOC101851187
Recovery.Control	LOC101850648
Recovery.Control	LOC101857022
Recovery.Control	LOC100533261
Recovery.Control	LOC101845169
Recovery.Control	LOC100533273
Recovery.Control	LOC101860814
Recovery.Control	LOC101845548
Recovery.Control	LOC101848355
Recovery.Control	LOC101850336
Recovery.Control	LOC101847822
Recovery.Control	LOC101853939
Recovery.Control	LOC101851042
Recovery.Control	LOC101857486
Recovery.Control	LOC101862272
Recovery.Control	LOC101846138
Recovery.Control	LOC106011865
Recovery.Control	LOC101852023
Recovery.Control	LOC101856661
Recovery.Control	LOC101863438
Recovery.Control	LOC101857951
Recovery.Control	LOC101855564
Recovery.Control	LOC101857802
Recovery.Control	LOC100533371
Recovery.Control	LOC118477797
Recovery.Control	LOC106011957
Recovery.Control	LOC101845852
Recovery.Control	LOC101864394
Recovery.Control	LOC101859177
Recovery.Control	LOC101859789
Recovery.Control	LOC101851417
Recovery.Control	LOC101853625
Recovery.Control	LOC101846358
Recovery.Control	LOC101849773
Recovery.Control	LOC101852935
Recovery.Control	LOC101846741
Recovery.Control	LOC101851648
Recovery.Control	LOC101849217
Recovery.Control	LOC101855649
Recovery.Control	LOC101860580
Recovery.Control	LOC101858560
Recovery.Control	LOC101861445
Recovery.Control	LOC101858637
Recovery.Control	LOC100533286
Recovery.Control	LOC101847733
Recovery.Control	LOC101854727
Recovery.Control	LOC101859417
Recovery.Control	LOC101853328
Recovery.Control	LOC101853566
Recovery.Control	LOC101852186
Recovery.Control	LOC101854646
Recovery.Control	LOC101860259
Recovery.Control	LOC106012179
Recovery.Control	LOC101845703
Recovery.Control	LOC101859650
Recovery.Control	LOC101852775
Recovery.Control	LOC101851876
Recovery.Control	LOC101850094
Recovery.Control	LOC101853863
Recovery.Control	LOC106012260
Recovery.Control	LOC118477172
Recovery.Control	LOC101845705
Recovery.Control	LOC101846366
Recovery.Control	LOC106012304
Recovery.Control	LOC101852703
Recovery.Control	LOC101852940
Recovery.Control	LOC101860423
Recovery.Control	LOC101859343
Recovery.Control	LOC101853474
Recovery.Control	LOC101856443
Recovery.Control	LOC101845941
Recovery.Control	LOC101852030
Recovery.Control	LOC101849305
Recovery.Control	LOC100533275
Recovery.Control	LOC101850185
Recovery.Control	LOC106012394
Recovery.Control	LOC101858726
Recovery.Control	LOC101863916
Recovery.Control	LOC101858953
Recovery.Control	LOC101846369
Recovery.Control	LOC101864238
Recovery.Control	LOC118478141
Recovery.Control	LOC101857128
Recovery.Control	LOC101857499
Recovery.Control	LOC101852195
Recovery.Control	LOC101851138
Recovery.Control	LOC101861455
Recovery.Control	LOC101861675
Recovery.Control	LOC101852107
Recovery.Control	LOC101864240
Recovery.Control	LOC101853874
Recovery.Control	LOC101856116
Recovery.Control	LOC101846020
Recovery.Control	LOC101849631
Recovery.Control	LOC106012574
Recovery.Control	LOC101855438
Recovery.Control	LOC101854657
Recovery.Control	LOC101846755
Recovery.Control	LOC101856525
Recovery.Control	LOC101857199
Recovery.Control	LOC101863530
Recovery.Control	LOC101852260
Recovery.Control	LOC101856679
Recovery.Control	LOC101859660
Recovery.Control	LOC101855669
Recovery.Control	LOC101863923
Recovery.Control	LOC101852347
Recovery.Control	LOC101855585
Recovery.Control	LOC101857202
Recovery.Control	LOC101863208
Recovery.Control	LOC106012762
Recovery.Control	LOC101858729
Recovery.Control	LOC101856370
Recovery.Control	LOC101859590
Recovery.Control	LOC101853186
Recovery.Control	LOC101858730
Recovery.Control	LOC101852116
Recovery.Control	LOC101863608
Recovery.Control	LOC101849873
Recovery.Control	LOC106012882
Recovery.Control	LOC101850431
Recovery.Control	LOC101861762
Recovery.Control	LOC101861981
Recovery.Control	LOC101846685
Recovery.Control	LOC106012890
Recovery.Control	LOC101854978
Recovery.Control	LOC101847902
Recovery.Control	LOC101848608
Recovery.Control	LOC101855820
Recovery.Control	LOC101860768
Recovery.Control	LOC101849725
Recovery.Control	LOC100533239
Recovery.Control	LOC101847839
Recovery.Control	LOC101856128
Recovery.Control	LOC101857142
Recovery.Control	LOC101848778
Recovery.Control	LOC101855371
Recovery.Control	LOC101858513
Recovery.Control	LOC100533212
Recovery.Control	LOC101864417
Recovery.Control	LOC101853494
Recovery.Control	LOC101857367
Recovery.Control	LOC118478573
Recovery.Control	LOC101851223
Recovery.Control	LOC101845036
Recovery.Control	LOC106013208
Recovery.Control	LOC101864334
Recovery.Control	LOC101863543
Recovery.Control	LOC101863617
Recovery.Control	LOC101852882
Recovery.Control	LOC101864560
Recovery.Control	LOC101857834
Recovery.Control	LOC100533428
Recovery.Control	LOC101845654
Recovery.Control	LOC101850443
Recovery.Control	LOC101863383
Recovery.Control	LOC101859518
Recovery.Control	LOC101845200
Recovery.Control	LOC101858365
Recovery.Control	LOC101853977
Recovery.Control	LOC101845808
Recovery.Control	LOC101852884
Recovery.Control	LOC100533331
Recovery.Control	LOC101860286
Recovery.Control	LOC101854535
Recovery.Control	LOC101863854
Recovery.Control	LOC101859366
Recovery.Control	LOC101855605
Recovery.Control	LOC101846612
Recovery.Control	LOC100533455
Recovery.Control	LOC101854987
Recovery.Control	LOC101846541
Recovery.Control	LOC101851452
Recovery.Control	LOC101851682
Recovery.Control	LOC101852738
Recovery.Control	LOC101853589
Recovery.Control	LOC101858369
Recovery.Control	LOC101854835
Recovery.Control	LOC101851454
Recovery.Control	LOC101845434
Recovery.Control	LOC101857452
Recovery.Control	LOC101850614
Recovery.Control	LOC106013636
Recovery.Control	LOC101859288
Recovery.Control	LOC101855155
Recovery.Control	LOC101861408
Recovery.Control	LOC101845288
Recovery.Control	LOC101864664
Recovery.Control	LOC101853277
Recovery.Control	LOC101848628
Recovery.Control	LOC101848713
Recovery.Control	LOC101856073
Recovery.Control	LOC101861706
Recovery.Control	LOC101845378
Recovery.Control	LOC101850460
Recovery.Control	LOC100533437
Recovery.Control	LOC101853907
Recovery.Control	LOC101855319
Recovery.Control	LOC101861866
Recovery.Control	LOC101847015
Recovery.Control	LOC106014134
Recovery.Control	LOC106014153
Recovery.Hyp_T6h	LOC101847694
Recovery.Hyp_T6h	LOC101850917
Recovery.Hyp_T6h	LOC101846041
Recovery.Hyp_T6h	LOC101854608
Recovery.Hyp_T6h	LOC101861245
Recovery.Hyp_T6h	LOC101852216
Recovery.Hyp_T6h	LOC101856852
Recovery.Hyp_T6h	LOC101848479
Recovery.Hyp_T6h	LOC101857450
Recovery.Hyp_T6h	LOC101858753
Recovery.Hyp_T6h	LOC101851543
Recovery.Hyp_T6h	LOC101849332
Recovery.Hyp_T6h	LOC106011730
Recovery.Hyp_T6h	LOC101859213
Recovery.Hyp_T6h	LOC101855069
Recovery.Hyp_T6h	LOC101857918
Recovery.Hyp_T6h	LOC101856483
Recovery.Hyp_T6h	LOC106012541
Recovery.Hyp_T6h	LOC101847548
Recovery.Hyp_T6h	LOC101855994
Recovery.Hyp_T6h	LOC101850223
Recovery.Hyp_T6h	LOC101847394
Recovery.Hyp_T6h	LOC101849343
Recovery.Hyp_T6h	LOC101846182
Recovery.Hyp_T6h	LOC101863711
Recovery.Hyp_T6h	LOC101850772
Recovery.Hyp_T6h	LOC101859754
Recovery.Hyp_T6h	LOC101846552
Recovery.Hyp_T6h	LOC101848169
Recovery.Hyp_T6h	LOC101857306
Recovery.Hyp_T6h	LOC101863953
Recovery.Hyp_T6h	LOC101853283
Recovery.Hyp_T6h	LOC101850388
Recovery.Hyp_T6h	LOC101863719
Recovery.Hyp_T6h	LOC101855316
Recovery.Hyp_T6h	LOC118479089
Recovery.Hyp_T6h	LOC101848939
Recovery.Hyp_T6h	LOC101856239
Recovery.Hyp_T6h	LOC101846266
Recovery.Hyp_T6h	LOC101846405
Recovery.Hyp_T6h	LOC101851014
Recovery.Hyp_T6h	LOC101856320
Recovery.Hyp_T6h	LOC101859548
Recovery.Hyp_T6h	LOC101860479
Recovery.Hyp_T6h	LOC101863652
Recovery.Hyp_T6h	LOC101864367
Recovery.Hyp_T6h	LOC101850699
Recovery.Hyp_T6h	LOC101852385
Recovery.Hyp_T6h	LOC101856716
Recovery.Hyp_T6h	LOC101852154
Recovery.Hyp_T6h	LOC101856717
Recovery.Hyp_T6h	LOC101847408
Recovery.Hyp_T6h	LOC101851628
Recovery.Hyp_T6h	LOC101863568
Recovery.Hyp_T6h	LOC101845072
Recovery.Hyp_T6h	LOC101845606
Recovery.Hyp_T6h	LOC101849823
Recovery.Hyp_T6h	LOC100533301
Recovery.Hyp_T6h	LOC118477247
Recovery.Hyp_T6h	LOC101853528
Recovery.Hyp_T6h	LOC101854394
Recovery.Hyp_T6h	LOC101846196
Recovery.Hyp_T6h	LOC101857317
Recovery.Hyp_T6h	LOC101851712
Recovery.Hyp_T6h	LOC100856795
Recovery.Hyp_T6h	LOC101861791
Recovery.Hyp_T6h	LOC101849186
Recovery.Hyp_T6h	LOC106011109
Recovery.Hyp_T6h	LOC101861191
Recovery.Hyp_T6h	LOC101860392
Recovery.Hyp_T6h	LOC101861427
Recovery.Hyp_T6h	LOC101847024
Recovery.Hyp_T6h	LOC101848952
Recovery.Hyp_T6h	LOC101863968
Recovery.Hyp_T6h	LOC101851717
Recovery.Hyp_T6h	LOC101861194
Recovery.Hyp_T6h	LOC101857237
Recovery.Hyp_T6h	LOC101859391
Recovery.Hyp_T6h	LOC101853375
Recovery.Hyp_T6h	LOC101851486
Recovery.Hyp_T6h	LOC101853149
Recovery.Hyp_T6h	LOC106011301
Recovery.Hyp_T6h	LOC101847570
Recovery.Hyp_T6h	LOC101859231
Recovery.Hyp_T6h	LOC101858015
Recovery.Hyp_T6h	LOC101858096
Recovery.Hyp_T6h	LOC101858548
Recovery.Hyp_T6h	LOC101853451
Recovery.Hyp_T6h	LOC101854630
Recovery.Hyp_T6h	LOC101857099
Recovery.Hyp_T6h	LOC101849996
Recovery.Hyp_T6h	LOC101855553
Recovery.Hyp_T6h	LOC101856504
Recovery.Hyp_T6h	LOC101859092
Recovery.Hyp_T6h	LOC101845085
Recovery.Hyp_T6h	LOC101850709
Recovery.Hyp_T6h	LOC101852314
Recovery.Hyp_T6h	LOC100533419
Recovery.Hyp_T6h	LOC101854786
Recovery.Hyp_T6h	LOC101859924
Recovery.Hyp_T6h	LOC101861653
Recovery.Hyp_T6h	LOC101846206
Recovery.Hyp_T6h	LOC101861202
Recovery.Hyp_T6h	LOC101849043
Recovery.Hyp_T6h	LOC101858483
Recovery.Hyp_T6h	LOC106011470
Recovery.Hyp_T6h	LOC101845914
Recovery.Hyp_T6h	LOC101849686
Recovery.Hyp_T6h	LOC101845461
Recovery.Hyp_T6h	LOC101853078
Recovery.Hyp_T6h	LOC101863577
Recovery.Hyp_T6h	LOC101850949
Recovery.Hyp_T6h	LOC101852236
Recovery.Hyp_T6h	LOC101863259
Recovery.Hyp_T6h	LOC101852403
Recovery.Hyp_T6h	LOC101854635
Recovery.Hyp_T6h	LOC101862343
Recovery.Hyp_T6h	LOC101864062
Recovery.Hyp_T6h	LOC101851577
Recovery.Hyp_T6h	LOC101854496
Recovery.Hyp_T6h	LOC118477621
Recovery.Hyp_T6h	LOC101862577
Recovery.Hyp_T6h	LOC101848430
Recovery.Hyp_T6h	LOC101855017
Recovery.Hyp_T6h	LOC101848966
Recovery.Hyp_T6h	LOC101849615
Recovery.Hyp_T6h	LOC101859404
Recovery.Hyp_T6h	LOC101846134
Recovery.Hyp_T6h	LOC100533359
Recovery.Hyp_T6h	LOC101854569
Recovery.Hyp_T6h	LOC101854864
Recovery.Hyp_T6h	LOC101863981
Recovery.Hyp_T6h	LOC101850002
Recovery.Hyp_T6h	LOC101855488
Recovery.Hyp_T6h	LOC101857022
Recovery.Hyp_T6h	LOC101858106
Recovery.Hyp_T6h	LOC101857797
Recovery.Hyp_T6h	LOC101863670
Recovery.Hyp_T6h	LOC101864389
Recovery.Hyp_T6h	LOC100533261
Recovery.Hyp_T6h	LOC101856659
Recovery.Hyp_T6h	LOC101847958
Recovery.Hyp_T6h	LOC101854573
Recovery.Hyp_T6h	LOC118477701
Recovery.Hyp_T6h	LOC101860495
Recovery.Hyp_T6h	LOC101855423
Recovery.Hyp_T6h	LOC101859015
Recovery.Hyp_T6h	LOC101855562
Recovery.Hyp_T6h	LOC101859707
Recovery.Hyp_T6h	LOC101864146
Recovery.Hyp_T6h	LOC101845697
Recovery.Hyp_T6h	LOC101857802
Recovery.Hyp_T6h	LOC101862276
Recovery.Hyp_T6h	LOC101863676
Recovery.Hyp_T6h	LOC101852324
Recovery.Hyp_T6h	LOC101857028
Recovery.Hyp_T6h	LOC101860820
Recovery.Hyp_T6h	LOC101853857
Recovery.Hyp_T6h	LOC101862586
Recovery.Hyp_T6h	LOC101859414
Recovery.Hyp_T6h	LOC101855732
Recovery.Hyp_T6h	LOC101849543
Recovery.Hyp_T6h	LOC101864395
Recovery.Hyp_T6h	LOC101852099
Recovery.Hyp_T6h	LOC101859942
Recovery.Hyp_T6h	LOC101851353
Recovery.Hyp_T6h	LOC101863193
Recovery.Hyp_T6h	LOC101860502
Recovery.Hyp_T6h	LOC101858560
Recovery.Hyp_T6h	LOC101851957
Recovery.Hyp_T6h	LOC101855030
Recovery.Hyp_T6h	LOC101862956
Recovery.Hyp_T6h	LOC101864399
Recovery.Hyp_T6h	LOC101845107
Recovery.Hyp_T6h	LOC101852936
Recovery.Hyp_T6h	LOC101859417
Recovery.Hyp_T6h	LOC101853566
Recovery.Hyp_T6h	LOC101857725
Recovery.Hyp_T6h	LOC101860748
Recovery.Hyp_T6h	LOC101859252
Recovery.Hyp_T6h	LOC106012216
Recovery.Hyp_T6h	LOC101861742
Recovery.Hyp_T6h	LOC101846746
Recovery.Hyp_T6h	LOC101852636
Recovery.Hyp_T6h	LOC101857656
Recovery.Hyp_T6h	LOC101863518
Recovery.Hyp_T6h	LOC101849066
Recovery.Hyp_T6h	LOC101852420
Recovery.Hyp_T6h	LOC101857957
Recovery.Hyp_T6h	LOC101861898
Recovery.Hyp_T6h	LOC118477948
Recovery.Hyp_T6h	LOC101845859
Recovery.Hyp_T6h	LOC101861055
Recovery.Hyp_T6h	LOC101862359
Recovery.Hyp_T6h	LOC101845705
Recovery.Hyp_T6h	LOC106012304
Recovery.Hyp_T6h	LOC101855352
Recovery.Hyp_T6h	LOC101861135
Recovery.Hyp_T6h	LOC101860509
Recovery.Hyp_T6h	LOC101857125
Recovery.Hyp_T6h	LOC101859343
Recovery.Hyp_T6h	LOC101845706
Recovery.Hyp_T6h	LOC101863829
Recovery.Hyp_T6h	LOC101858648
Recovery.Hyp_T6h	LOC101863915
Recovery.Hyp_T6h	LOC101863201
Recovery.Hyp_T6h	LOC101845180
Recovery.Hyp_T6h	LOC101848130
Recovery.Hyp_T6h	LOC101846369
Recovery.Hyp_T6h	LOC101854589
Recovery.Hyp_T6h	LOC101861451
Recovery.Hyp_T6h	LOC101861901
Recovery.Hyp_T6h	LOC101864238
Recovery.Hyp_T6h	LOC101849711
Recovery.Hyp_T6h	LOC101845788
Recovery.Hyp_T6h	LOC101861453
Recovery.Hyp_T6h	LOC101849861
Recovery.Hyp_T6h	LOC101849310
Recovery.Hyp_T6h	LOC101861455
Recovery.Hyp_T6h	LOC101857426
Recovery.Hyp_T6h	LOC101846020
Recovery.Hyp_T6h	LOC101854514
Recovery.Hyp_T6h	LOC101863529
Recovery.Hyp_T6h	LOC101863365
Recovery.Hyp_T6h	LOC101852562
Recovery.Hyp_T6h	LOC101848304
Recovery.Hyp_T6h	LOC101855038
Recovery.Hyp_T6h	LOC101850977
Recovery.Hyp_T6h	LOC101856525
Recovery.Hyp_T6h	LOC101862821
Recovery.Hyp_T6h	LOC101855279
Recovery.Hyp_T6h	LOC101856679
Recovery.Hyp_T6h	LOC101852565
Recovery.Hyp_T6h	LOC101862823
Recovery.Hyp_T6h	LOC101853808
Recovery.Hyp_T6h	LOC101856043
Recovery.Hyp_T6h	LOC101854191
Recovery.Hyp_T6h	LOC101860192
Recovery.Hyp_T6h	LOC101845262
Recovery.Hyp_T6h	LOC101848458
Recovery.Hyp_T6h	LOC101857133
Recovery.Hyp_T6h	LOC101857510
Recovery.Hyp_T6h	LOC101858729
Recovery.Hyp_T6h	LOC101860520
Recovery.Hyp_T6h	LOC101851142
Recovery.Hyp_T6h	LOC101862439
Recovery.Hyp_T6h	LOC101853577
Recovery.Hyp_T6h	LOC101853026
Recovery.Hyp_T6h	LOC101854662
Recovery.Hyp_T6h	LOC101855047
Recovery.Hyp_T6h	LOC101861228
Recovery.Hyp_T6h	LOC101847208
Recovery.Hyp_T6h	LOC101864476
Recovery.Hyp_T6h	LOC101862891
Recovery.Hyp_T6h	LOC101846377
Recovery.Hyp_T6h	LOC101847759
Recovery.Hyp_T6h	LOC101853345
Recovery.Hyp_T6h	LOC101861762
Recovery.Hyp_T6h	LOC101861684
Recovery.Hyp_T6h	LOC101852720
Recovery.Hyp_T6h	LOC101853028
Recovery.Hyp_T6h	LOC101856602
Recovery.Hyp_T6h	LOC101859663
Recovery.Hyp_T6h	LOC101861155
Recovery.Hyp_T6h	LOC101859593
Recovery.Hyp_T6h	LOC101850986
Recovery.Hyp_T6h	LOC101851217
Recovery.Hyp_T6h	LOC101847902
Recovery.Hyp_T6h	LOC101848841
Recovery.Hyp_T6h	LOC101855820
Recovery.Hyp_T6h	LOC118478493
Recovery.Hyp_T6h	LOC101857824
Recovery.Hyp_T6h	LOC101849082
Recovery.Hyp_T6h	LOC101849320
Recovery.Hyp_T6h	LOC101852207
Recovery.Hyp_T6h	LOC106013078
Recovery.Hyp_T6h	LOC101846308
Recovery.Hyp_T6h	LOC101864551
Recovery.Hyp_T6h	LOC101847372
Recovery.Hyp_T6h	LOC101858514
Recovery.Hyp_T6h	LOC101862140
