contrast	gene
Hyp_T2h.Control	LOC101850396
Hyp_T2h.Control	LOC106014222
Hyp_T2h.Control	LOC101845672
Hyp_T2h.Control	LOC101846268
Hyp_T2h.Control	RHO
Hyp_T2h.Control	LOC101853063
Hyp_T2h.Control	LOC101853998
Hyp_T2h.Control	LOC118477119
Hyp_T2h.Control	LOC101856079
Hyp_T2h.Control	LOC101856320
Hyp_T2h.Control	LOC101861643
Hyp_T2h.Control	LOC101857230
Hyp_T2h.Control	LOC118479197
Hyp_T2h.Control	LOC101858763
Hyp_T2h.Control	LOC101862779
Hyp_T2h.Control	LOC101863490
Hyp_T2h.Control	LOC101851923
Hyp_T2h.Control	LOC101864285
Hyp_T2h.Control	LOC106014236
Hyp_T2h.Control	LOC101852601
Hyp_T2h.Control	LOC101845447
Hyp_T2h.Control	LOC101853064
Hyp_T2h.Control	LOC101845903
Hyp_T2h.Control	LOC101853763
Hyp_T2h.Control	LOC101853999
Hyp_T2h.Control	LOC101854234
Hyp_T2h.Control	LOC101847017
Hyp_T2h.Control	LOC106014237
Hyp_T2h.Control	LOC106014241
Hyp_T2h.Control	LOC101847704
Hyp_T2h.Control	LOC101847935
Hyp_T2h.Control	LOC101849276
Hyp_T2h.Control	LOC101854695
Hyp_T2h.Control	LOC101850537
Hyp_T2h.Control	LOC101855403
Hyp_T2h.Control	LOC101847018
Hyp_T2h.Control	LOC118479204
Hyp_T2h.Control	LOC101857169
Hyp_T2h.Control	LOC101858919
Hyp_T2h.Control	LOC101848177
Hyp_T2h.Control	LOC101859766
Hyp_T2h.Control	LOC101860630
Hyp_T2h.Control	LOC101848644
Hyp_T2h.Control	LOC118479206
Hyp_T2h.Control	LOC118479205
Hyp_T2h.Control	LOC101844981
Hyp_T2h.Control	LOC101845222
Hyp_T2h.Control	LOC101845448
Hyp_T2h.Control	LOC118479207
Hyp_T2h.Control	LOC101850538
Hyp_T2h.Control	LOC101846117
Hyp_T2h.Control	LOC101846335
Hyp_T2h.Control	LOC101847314
Hyp_T2h.Control	LOC101848024
Hyp_T2h.Control	TRNAH-GUG
Hyp_T2h.Control	LOC106011018
Hyp_T2h.Control	LOC118477212
Hyp_T2h.Control	LOC118477210
Hyp_T2h.Control	LOC101859549
Hyp_T2h.Control	LOC101861714
Hyp_T2h.Control	LOC101861939
Hyp_T2h.Control	LOC101863652
Hyp_T2h.Control	LOC101845604
Hyp_T2h.Control	LOC101849906
Hyp_T2h.Control	LOC101846864
Hyp_T2h.Control	LOC101850937
Hyp_T2h.Control	LOC101851328
Hyp_T2h.Control	LOC101851474
Hyp_T2h.Control	LOC101851924
Hyp_T2h.Control	LOC101857546
Hyp_T2h.Control	LOC106011026
Hyp_T2h.Control	LOC101858247
Hyp_T2h.Control	LOC101853224
Hyp_T2h.Control	LOC101854624
Hyp_T2h.Control	LOC101855404
Hyp_T2h.Control	LOC101856161
Hyp_T2h.Control	LOC101856321
Hyp_T2h.Control	LOC101860076
Hyp_T2h.Control	LOC101860553
Hyp_T2h.Control	LOC101861023
Hyp_T2h.Control	LOC101861644
Hyp_T2h.Control	LOC101863881
Hyp_T2h.Control	LOC101845905
Hyp_T2h.Control	LOC101854392
Hyp_T2h.Control	LOC101848270
Hyp_T2h.Control	LOC101848945
Hyp_T2h.Control	LOC101850142
Hyp_T2h.Control	LOC101850398
Hyp_T2h.Control	LOC101850630
Hyp_T2h.Control	LOC101852154
Hyp_T2h.Control	LOC101852386
Hyp_T2h.Control	LOC101856717
Hyp_T2h.Control	LOC101856953
Hyp_T2h.Control	LOC101857388
Hyp_T2h.Control	LOC101857624
Hyp_T2h.Control	LOC101858089
Hyp_T2h.Control	LOC101858329
Hyp_T2h.Control	LOC101864511
Hyp_T2h.Control	LOC101858921
Hyp_T2h.Control	LOC101844982
Hyp_T2h.Control	LOC118477225
Hyp_T2h.Control	LOC101860388
Hyp_T2h.Control	LOC101861715
Hyp_T2h.Control	LOC101862098
Hyp_T2h.Control	LOC101862330
Hyp_T2h.Control	LOC101845223
Hyp_T2h.Control	LOC101845449
Hyp_T2h.Control	LOC106011041
Hyp_T2h.Control	LOC101853764
Hyp_T2h.Control	LOC101846718
Hyp_T2h.Control	LOC101847019
Hyp_T2h.Control	LOC101847408
Hyp_T2h.Control	TRNAI-AAU
Hyp_T2h.Control	LOC101848417
Hyp_T2h.Control	LOC101849034
Hyp_T2h.Control	LOC106011042
Hyp_T2h.Control	LOC101855405
Hyp_T2h.Control	LOC101855853
Hyp_T2h.Control	LOC118477231
Hyp_T2h.Control	LOC101856785
Hyp_T2h.Control	LOC106011044
Hyp_T2h.Control	LOC101857468
Hyp_T2h.Control	LOC101857703
Hyp_T2h.Control	LOC101853065
Hyp_T2h.Control	LOC101859463
Hyp_T2h.Control	LOC101853226
Hyp_T2h.Control	LOC101861874
Hyp_T2h.Control	LOC101862396
Hyp_T2h.Control	LOC101862630
Hyp_T2h.Control	LOC101864440
Hyp_T2h.Control	LOC101854625
Hyp_T2h.Control	LOC101847475
Hyp_T2h.Control	LOC101847706
Hyp_T2h.Control	LOC101848418
Hyp_T2h.Control	Tld-2
Hyp_T2h.Control	LOC101849278
Hyp_T2h.Control	LOC118477237
Hyp_T2h.Control	LOC101849907
Hyp_T2h.Control	LOC101850144
Hyp_T2h.Control	LOC101850938
Hyp_T2h.Control	LOC101855547
Hyp_T2h.Control	LOC101856005
Hyp_T2h.Control	LOC101857172
Hyp_T2h.Control	LOC101857772
Hyp_T2h.Control	LOC101858006
Hyp_T2h.Control	LOC106011047
Hyp_T2h.Control	LOC101846058
Hyp_T2h.Control	TRNAN-GUU
Hyp_T2h.Control	LOC101859843
Hyp_T2h.Control	LOC101846487
Hyp_T2h.Control	LOC101846719
Hyp_T2h.Control	LOC101846947
Hyp_T2h.Control	LOC101847177
Hyp_T2h.Control	LOC101860792
Hyp_T2h.Control	LOC118477239
Hyp_T2h.Control	LOC101847409
Hyp_T2h.Control	LOC101861716
Hyp_T2h.Control	LOC101862331
Hyp_T2h.Control	LOC101863327
Hyp_T2h.Control	LOC101863797
Hyp_T2h.Control	LOC101845224
Hyp_T2h.Control	LOC101845606
Hyp_T2h.Control	LOC101848569
Hyp_T2h.Control	LOC100533282
Hyp_T2h.Control	LOC101848804
Hyp_T2h.Control	LOC101849436
Hyp_T2h.Control	LOC101849823
Hyp_T2h.Control	LOC101855704
Hyp_T2h.Control	LOC101850309
Hyp_T2h.Control	LOC106010977
Hyp_T2h.Control	LOC106011052
Hyp_T2h.Control	LOC101852453
Hyp_T2h.Control	LOC101856637
Hyp_T2h.Control	LOC101857547
Hyp_T2h.Control	LOC101854002
Hyp_T2h.Control	LOC101858923
Hyp_T2h.Control	LOC101859155
Hyp_T2h.Control	LOC101859844
Hyp_T2h.Control	LOC118477243
Hyp_T2h.Control	LOC101854778
Hyp_T2h.Control	LOC101861025
Hyp_T2h.Control	LOC101847939
Hyp_T2h.Control	LOC101848419
Hyp_T2h.Control	LOC101862397
Hyp_T2h.Control	LOC101849113
Hyp_T2h.Control	LOC101849824
Hyp_T2h.Control	LOC101862631
Hyp_T2h.Control	LOC101850065
Hyp_T2h.Control	LOC101845151
Hyp_T2h.Control	LOC101845755
Hyp_T2h.Control	LOC101851711
Hyp_T2h.Control	LOC118477245
Hyp_T2h.Control	LOC101852155
Hyp_T2h.Control	LOC101846796
Hyp_T2h.Control	LOC101847315
Hyp_T2h.Control	LOC101852831
Hyp_T2h.Control	LOC106011061
Hyp_T2h.Control	LOC101853528
Hyp_T2h.Control	LOC101855170
Hyp_T2h.Control	LOC101856006
Hyp_T2h.Control	ADD
Hyp_T2h.Control	LOC101857232
Hyp_T2h.Control	LOC101858090
Hyp_T2h.Control	LOC101864441
Hyp_T2h.Control	LOC101860794
Hyp_T2h.Control	LOC106011069
Hyp_T2h.Control	LOC101861189
Hyp_T2h.Control	LOC101861426
Hyp_T2h.Control	LOC101845607
Hyp_T2h.Control	LOC118477250
Hyp_T2h.Control	LOC106011070
Hyp_T2h.Control	LOC101848570
Hyp_T2h.Control	LOC101855002
Hyp_T2h.Control	LOC101848946
Hyp_T2h.Control	LOC101855705
Hyp_T2h.Control	LOC101849353
Hyp_T2h.Control	LOC101849825
Hyp_T2h.Control	LOC101855930
Hyp_T2h.Control	LOC101851477
Hyp_T2h.Control	LOC101857316
Hyp_T2h.Control	LOC101857774
Hyp_T2h.Control	LOC101858250
Hyp_T2h.Control	LOC106011083
Hyp_T2h.Control	LOC101848099
Hyp_T2h.Control	LOC101849279
Hyp_T2h.Control	LOC101859625
Hyp_T2h.Control	LOC118477261
Hyp_T2h.Control	LOC100533381
Hyp_T2h.Control	LOC101861103
Hyp_T2h.Control	LOC106011082
Hyp_T2h.Control	LOC118477262
Hyp_T2h.Control	LOC101846197
Hyp_T2h.Control	LOC101846410
Hyp_T2h.Control	LOC118477265
Hyp_T2h.Control	LOC101857317
Hyp_T2h.Control	LOC101850940
Hyp_T2h.Control	LOC101858696
Hyp_T2h.Control	LOC101858924
Hyp_T2h.Control	LOC101852226
Hyp_T2h.Control	LOC101860556
Hyp_T2h.Control	LOC101853142
Hyp_T2h.Control	LOC101853370
Hyp_T2h.Control	LOC101861270
Hyp_T2h.Control	LOC101853767
Hyp_T2h.Control	LOC101854312
Hyp_T2h.Control	LOC101855470
Hyp_T2h.Control	LOC101856873
Hyp_T2h.Control	LOC101862856
Hyp_T2h.Control	LOC101863329
Hyp_T2h.Control	LOC101851019
Hyp_T2h.Control	LOC101851712
Hyp_T2h.Control	LOC101851927
Hyp_T2h.Control	LOC101864049
Hyp_T2h.Control	LOC101864512
Hyp_T2h.Control	LOC101845832
Hyp_T2h.Control	LOC101847022
Hyp_T2h.Control	LOC106011101
Hyp_T2h.Control	LOC101853530
Hyp_T2h.Control	LOC101848498
Hyp_T2h.Control	LOC101854478
Hyp_T2h.Control	LOC101855171
Hyp_T2h.Control	LOC101855406
Hyp_T2h.Control	LOC101850146
Hyp_T2h.Control	LOC101850542
Hyp_T2h.Control	LOC118477141
Hyp_T2h.Control	LOC101856559
Hyp_T2h.Control	LOC100856795
Hyp_T2h.Control	LOC101860238
Hyp_T2h.Control	LOC118477274
Hyp_T2h.Control	LOC101860957
Hyp_T2h.Control	LOC101861190
Hyp_T2h.Control	LOC101861561
Hyp_T2h.Control	LOC101862481
Hyp_T2h.Control	LOC101863086
Hyp_T2h.Control	LOC101864205
Hyp_T2h.Control	LOC101849908
Hyp_T2h.Control	LOC101864597
Hyp_T2h.Control	LOC101845073
Hyp_T2h.Control	LOC101845304
Hyp_T2h.Control	LOC101845833
Hyp_T2h.Control	LOC101852227
Hyp_T2h.Control	LOC101846061
Hyp_T2h.Control	LOC101846948
Hyp_T2h.Control	LOC101853143
Hyp_T2h.Control	LOC101862565
Hyp_T2h.Control	LOC101863003
Hyp_T2h.Control	LOC101854395
Hyp_T2h.Control	LOC101854552
Hyp_T2h.Control	LOC101863493
Hyp_T2h.Control	LOC101857391
Hyp_T2h.Control	LOC101858389
Hyp_T2h.Control	LOC101863726
Hyp_T2h.Control	LOC101858607
Hyp_T2h.Control	LOC118477279
Hyp_T2h.Control	LOC101864442
Hyp_T2h.Control	LOC101845388
Hyp_T2h.Control	LOC101845609
Hyp_T2h.Control	LOC101859913
Hyp_T2h.Control	LOC101846271
Hyp_T2h.Control	LOC101846488
Hyp_T2h.Control	LOC101860149
Hyp_T2h.Control	LOC101860390
Hyp_T2h.Control	LOC101861191
Hyp_T2h.Control	LOC101855629
Hyp_T2h.Control	LOC101847940
Hyp_T2h.Control	LOC101848336
Hyp_T2h.Control	LOC101849438
Hyp_T2h.Control	LOC101850633
Hyp_T2h.Control	LOC101856082
Hyp_T2h.Control	LOC101857469
Hyp_T2h.Control	LOC106011116
Hyp_T2h.Control	LOC101852157
Hyp_T2h.Control	LOC118477283
Hyp_T2h.Control	LOC101853683
Hyp_T2h.Control	LOC101853917
Hyp_T2h.Control	LOC101854151
Hyp_T2h.Control	LOC101858390
Hyp_T2h.Control	LOC101854396
Hyp_T2h.Control	LOC101854553
Hyp_T2h.Control	LOC101855172
Hyp_T2h.Control	LOC101860004
Hyp_T2h.Control	LOC101860481
Hyp_T2h.Control	LOC101861646
Hyp_T2h.Control	LOC101852007
Hyp_T2h.Control	LOC101864050
Hyp_T2h.Control	LOC101847023
Hyp_T2h.Control	LOC101847178
Hyp_T2h.Control	LOC101847411
Hyp_T2h.Control	LOC106011121
Hyp_T2h.Control	LOC101847862
Hyp_T2h.Control	LOC101848101
Hyp_T2h.Control	LOC101848573
Hyp_T2h.Control	LOC101849439
Hyp_T2h.Control	LOC101853371
Hyp_T2h.Control	LOC101849910
Hyp_T2h.Control	LOC101850871
Hyp_T2h.Control	LOC101862102
Hyp_T2h.Control	LOC101854699
Hyp_T2h.Control	LOC101856083
Hyp_T2h.Control	LOC101857470
Hyp_T2h.Control	LOC101858842
Hyp_T2h.Control	LOC101859082
Hyp_T2h.Control	LOC101859465
Hyp_T2h.Control	LOC101859914
Hyp_T2h.Control	LOC101860391
Hyp_T2h.Control	LOC101860796
Hyp_T2h.Control	LOC101861496
Hyp_T2h.Control	LOC101846272
Hyp_T2h.Control	LOC100533208
Hyp_T2h.Control	LOC101848500
Hyp_T2h.Control	LOC101848730
Hyp_T2h.Control	LOC101848950
Hyp_T2h.Control	LOC101849440
Hyp_T2h.Control	LOC101850235
Hyp_T2h.Control	LOC101851928
Hyp_T2h.Control	LOC101852390
Hyp_T2h.Control	LOC101854480
Hyp_T2h.Control	LOC101855083
Hyp_T2h.Control	LOC101855238
Hyp_T2h.Control	LOC101855471
Hyp_T2h.Control	LOC118477304
Hyp_T2h.Control	LOC101856164
Hyp_T2h.Control	LOC101856640
Hyp_T2h.Control	LOC101860005
Hyp_T2h.Control	LOC101860240
Hyp_T2h.Control	LOC106011128
Hyp_T2h.Control	LOC106011129
Hyp_T2h.Control	LOC101851479
Hyp_T2h.Control	LOC101852391
Hyp_T2h.Control	LOC101860876
Hyp_T2h.Control	LOC101861104
Hyp_T2h.Control	LOC101853069
Hyp_T2h.Control	LOC101862170
Hyp_T2h.Control	LOC101853298
Hyp_T2h.Control	LOC101862567
Hyp_T2h.Control	LOC101854481
Hyp_T2h.Control	LOC101854700
Hyp_T2h.Control	LOC101863728
Hyp_T2h.Control	LOC101844985
Hyp_T2h.Control	LOC106011134
Hyp_T2h.Control	LOC101848420
Hyp_T2h.Control	LOC101848273
Hyp_T2h.Control	LOC101848501
Hyp_T2h.Control	LOC101857392
Hyp_T2h.Control	LOC101860241
Hyp_T2h.Control	LOC101848731
Hyp_T2h.Control	LOC101848951
Hyp_T2h.Control	LOC101862015
Hyp_T2h.Control	LOC101849189
Hyp_T2h.Control	LOC101849911
Hyp_T2h.Control	LOC101864208
Hyp_T2h.Control	LOC101845452
Hyp_T2h.Control	LOC101845676
Hyp_T2h.Control	LOC101845906
Hyp_T2h.Control	LOC101846950
Hyp_T2h.Control	LOC101851333
Hyp_T2h.Control	LOC101851793
Hyp_T2h.Control	LOC106011150
Hyp_T2h.Control	LOC101852229
Hyp_T2h.Control	LOC106011154
Hyp_T2h.Control	LOC101852458
Hyp_T2h.Control	LOC101853145
Hyp_T2h.Control	LOC101853372
Hyp_T2h.Control	LOC101853606
Hyp_T2h.Control	LOC101860392
Hyp_T2h.Control	LOC101860877
Hyp_T2h.Control	LOC101855084
Hyp_T2h.Control	LOC101855707
Hyp_T2h.Control	LOC101856247
Hyp_T2h.Control	LOC106011155
Hyp_T2h.Control	LOC106011156
Hyp_T2h.Control	LOC101856954
Hyp_T2h.Control	LOC101857393
Hyp_T2h.Control	Rap
Hyp_T2h.Control	LOC101857777
Hyp_T2h.Control	LOC101859225
Hyp_T2h.Control	LOC101859466
Hyp_T2h.Control	LOC118477318
Hyp_T2h.Control	LOC101861793
Hyp_T2h.Control	LOC101862016
Hyp_T2h.Control	LOC101864289
Hyp_T2h.Control	LOC106011159
Hyp_T2h.Control	LOC101846564
Hyp_T2h.Control	LOC106011160
Hyp_T2h.Control	LOC101860006
Hyp_T2h.Control	LOC101851250
Hyp_T2h.Control	LOC101860484
Hyp_T2h.Control	LOC118477323
Hyp_T2h.Control	LOC101860961
Hyp_T2h.Control	LOC101861192
Hyp_T2h.Control	LOC101861427
Hyp_T2h.Control	LOC101853447
Hyp_T2h.Control	LOC101853840
Hyp_T2h.Control	LOC101855932
Hyp_T2h.Control	LOC101857175
Hyp_T2h.Control	LOC101862336
Hyp_T2h.Control	LOC101862569
Hyp_T2h.Control	LOC101862784
Hyp_T2h.Control	LOC101857627
Hyp_T2h.Control	LOC106011168
Hyp_T2h.Control	LOC101858475
Hyp_T2h.Control	LOC101863005
Hyp_T2h.Control	LOC101863495
Hyp_T2h.Control	LOC101864444
Hyp_T2h.Control	LOC101858697
Hyp_T2h.Control	LOC101848952
Hyp_T2h.Control	LOC101851565
Hyp_T2h.Control	LOC101851930
Hyp_T2h.Control	LOC101852308
Hyp_T2h.Control	LOC101852537
Hyp_T2h.Control	LOC101855326
Hyp_T2h.Control	LOC101855775
Hyp_T2h.Control	LOC101856788
Hyp_T2h.Control	LOC101861106
Hyp_T2h.Control	LOC101863006
Hyp_T2h.Control	LOC101864370
Hyp_T2h.Control	LOC101863882
Hyp_T2h.Control	LOC101846723
Hyp_T2h.Control	LOC101846951
Hyp_T2h.Control	LOC101853607
Hyp_T2h.Control	LOC101854071
Hyp_T2h.Control	LRRTK
Hyp_T2h.Control	LOC101851022
Hyp_T2h.Control	LOC101851715
Hyp_T2h.Control	LOC101855239
Hyp_T2h.Control	LOC101855856
Hyp_T2h.Control	LOC101857009
Hyp_T2h.Control	LOC101857864
Hyp_T2h.Control	LOC101858844
Hyp_T2h.Control	LOC101859084
Hyp_T2h.Control	LOC101860485
Hyp_T2h.Control	LOC101861345
Hyp_T2h.Control	KLC2
Hyp_T2h.Control	LOC101861941
Hyp_T2h.Control	LOC101846413
Hyp_T2h.Control	LOC101862711
Hyp_T2h.Control	LOC106011185
Hyp_T2h.Control	LOC118477344
Hyp_T2h.Control	LOC101863418
Hyp_T2h.Control	LOC101845075
Hyp_T2h.Control	LOC101845305
Hyp_T2h.Control	LOC101845991
Hyp_T2h.Control	LOC101850466
Hyp_T2h.Control	LOC101859917
Hyp_T2h.Control	LOC101852309
Hyp_T2h.Control	LOC101853685
Hyp_T2h.Control	LOC101854702
Hyp_T2h.Control	LOC101855087
Hyp_T2h.Control	LOC101856010
Hyp_T2h.Control	LOC101861794
Hyp_T2h.Control	LOC101858255
Hyp_T2h.Control	LOC100533312
Hyp_T2h.Control	LOC118477353
Hyp_T2h.Control	LOC101863730
Hyp_T2h.Control	LOC101852160
Hyp_T2h.Control	LOC101846800
Hyp_T2h.Control	LOC101848575
Hyp_T2h.Control	LOC101848808
Hyp_T2h.Control	LOC101852834
Hyp_T2h.Control	LOC106011202
Hyp_T2h.Control	LOC101853449
Hyp_T2h.Control	LOC106011208
Hyp_T2h.Control	LOC101859085
Hyp_T2h.Control	LOC101853686
Hyp_T2h.Control	LOC101854153
Hyp_T2h.Control	LOC101855174
Hyp_T2h.Control	LOC101856327
Hyp_T2h.Control	LOC101856790
Hyp_T2h.Control	LOC101860007
Hyp_T2h.Control	LOC101860727
Hyp_T2h.Control	LOC101861648
Hyp_T2h.Control	LOC101862337
Hyp_T2h.Control	LOC101863248
Hyp_T2h.Control	LOC101863496
Hyp_T2h.Control	LOC101864211
Hyp_T2h.Control	LOC101845454
Hyp_T2h.Control	LOC101846724
Hyp_T2h.Control	LOC101847478
Hyp_T2h.Control	LOC101853374
Hyp_T2h.Control	LOC101853842
Hyp_T2h.Control	LOC118477362
Hyp_T2h.Control	LOC101854314
Hyp_T2h.Control	LOC101851179
Hyp_T2h.Control	LOC101854558
Hyp_T2h.Control	LOC101851395
Hyp_T2h.Control	LOC101864371
Hyp_T2h.Control	LOC106011225
Hyp_T2h.Control	LOC101856956
Hyp_T2h.Control	LOC118477365
Hyp_T2h.Control	LOC106011224
Hyp_T2h.Control	LOC101858546
Hyp_T2h.Control	LOC101858767
Hyp_T2h.Control	LOC106011223
Hyp_T2h.Control	LOC101846414
Hyp_T2h.Control	LOC101859228
Hyp_T2h.Control	LOC101859693
Hyp_T2h.Control	LOC118477363
Hyp_T2h.Control	LOC101847565
Hyp_T2h.Control	LOC101847807
Hyp_T2h.Control	LOC101849359
Hyp_T2h.Control	LOC101849598
Hyp_T2h.Control	LOC101855630
Hyp_T2h.Control	LOC101852161
Hyp_T2h.Control	LOC101852393
Hyp_T2h.Control	LOC101852835
Hyp_T2h.Control	LOC101853771
Hyp_T2h.Control	LOC101859086
Hyp_T2h.Control	LOC118477369
Hyp_T2h.Control	LOC101860557
Hyp_T2h.Control	LOC101861194
Hyp_T2h.Control	LOC101852162
Hyp_T2h.Control	LOC101864445
Hyp_T2h.Control	LOC101864675
Hyp_T2h.Control	LOC101846122
Hyp_T2h.Control	LOC101846337
Hyp_T2h.Control	LOC101847414
Hyp_T2h.Control	LOC101847863
Hyp_T2h.Control	LOC101849116
Hyp_T2h.Control	LOC101854484
Hyp_T2h.Control	LOC101855088
Hyp_T2h.Control	LOC101863654
Hyp_T2h.Control	LOC106011236
Hyp_T2h.Control	LOC101856329
Hyp_T2h.Control	LOC101864372
Hyp_T2h.Control	LOC101864602
Hyp_T2h.Control	LOC101845079
Hyp_T2h.Control	LOC101857237
Hyp_T2h.Control	LOC101845308
Hyp_T2h.Control	LOC101859391
Hyp_T2h.Control	LOC101845992
Hyp_T2h.Control	NEP
Hyp_T2h.Control	LOC101862787
Hyp_T2h.Control	LOC101863249
Hyp_T2h.Control	LOC101847319
Hyp_T2h.Control	LOC101851934
Hyp_T2h.Control	LOC101848875
Hyp_T2h.Control	LOC101850319
Hyp_T2h.Control	LOC101850549
Hyp_T2h.Control	LOC100533395
Hyp_T2h.Control	LOC101854855
Hyp_T2h.Control	LOC101855857
Hyp_T2h.Control	LOC101856501
Hyp_T2h.Control	LOC106011242
Hyp_T2h.Control	LOC101863333
Hyp_T2h.Control	LOC101856724
Hyp_T2h.Control	LOC101857866
Hyp_T2h.Control	LOC101859470
Hyp_T2h.Control	LOC101861650
Hyp_T2h.Control	LOC101864676
Hyp_T2h.Control	LOC101845532
Hyp_T2h.Control	LOC101846566
Hyp_T2h.Control	LOC101848735
Hyp_T2h.Control	LOC101858395
Hyp_T2h.Control	LOC101849445
Hyp_T2h.Control	LOC101858847
Hyp_T2h.Control	LOC106011246
Hyp_T2h.Control	LOC101850944
Hyp_T2h.Control	LOC101859087
Hyp_T2h.Control	LOC101852838
Hyp_T2h.Control	LOC101853375
Hyp_T2h.Control	LOC101853843
Hyp_T2h.Control	LOC101860244
Hyp_T2h.Control	LOC101856251
Hyp_T2h.Control	LOC101860729
Hyp_T2h.Control	LOC101849601
Hyp_T2h.Control	LOC101862250
Hyp_T2h.Control	LOC101862788
Hyp_T2h.Control	LOC101863009
Hyp_T2h.Control	LOC101863733
Hyp_T2h.Control	LOC101845392
Hyp_T2h.Control	LOC106011251
Hyp_T2h.Control	LOC106011257
Hyp_T2h.Control	LOC101851255
Hyp_T2h.Control	LOC106011262
Hyp_T2h.Control	LOC118477145
Hyp_T2h.Control	LOC101854398
Hyp_T2h.Control	LOC101855090
Hyp_T2h.Control	LOC101862712
Hyp_T2h.Control	LOC118477394
Hyp_T2h.Control	LOC101855476
Hyp_T2h.Control	LOC101863419
Hyp_T2h.Control	LOC101863884
Hyp_T2h.Control	LOC101856166
Hyp_T2h.Control	LOC101864131
Hyp_T2h.Control	LOC101864603
Hyp_T2h.Control	LOC101845533
Hyp_T2h.Control	LOC101860489
Hyp_T2h.Control	LOC100533290
Hyp_T2h.Control	LOC101854399
Hyp_T2h.Control	LOC101847320
Hyp_T2h.Control	LOC101847568
Hyp_T2h.Control	LOC101848186
Hyp_T2h.Control	LOC101848340
Hyp_T2h.Control	LOC101848576
Hyp_T2h.Control	LOC101849039
Hyp_T2h.Control	LOC101855091
Hyp_T2h.Control	LOC101851026
Hyp_T2h.Control	LOC101851632
Hyp_T2h.Control	LOC101851857
Hyp_T2h.Control	LOC101852611
Hyp_T2h.Control	LOC106011268
Hyp_T2h.Control	LOC118477398
Hyp_T2h.Control	LOC101862020
Hyp_T2h.Control	LOC101857708
Hyp_T2h.Control	LOC101862252
Hyp_T2h.Control	LOC101862931
Hyp_T2h.Control	LOC101858698
Hyp_T2h.Control	LOC101859088
Hyp_T2h.Control	LOC101864132
Hyp_T2h.Control	LOC101860155
Hyp_T2h.Control	LOC106011275
Hyp_T2h.Control	LOC101845310
Hyp_T2h.Control	LOC101860639
Hyp_T2h.Control	LOC101861109
Hyp_T2h.Control	LOC101845763
Hyp_T2h.Control	LOC101845994
Hyp_T2h.Control	LOC106011280
Hyp_T2h.Control	LOC101853150
Hyp_T2h.Control	TRNAT-CGU
Hyp_T2h.Control	LOC101854074
Hyp_T2h.Control	LOC106011284
Hyp_T2h.Control	LOC106011285
Hyp_T2h.Control	LOC101855934
Hyp_T2h.Control	LOC118477403
Hyp_T2h.Control	LOC106011281
Hyp_T2h.Control	LOC106011289
Hyp_T2h.Control	LOC101861797
Hyp_T2h.Control	LOC118477405
Hyp_T2h.Control	LOC101862253
Hyp_T2h.Control	LOC101858617
Hyp_T2h.Control	LOC101862932
Hyp_T2h.Control	LOC101863172
Hyp_T2h.Control	LOC101860730
Hyp_T2h.Control	LOC101853377
Hyp_T2h.Control	LOC101863886
Hyp_T2h.Control	LOC101845612
Hyp_T2h.Control	LOC101855006
Hyp_T2h.Control	LOC101848188
Hyp_T2h.Control	LOC101848956
Hyp_T2h.Control	LOC101849192
Hyp_T2h.Control	LOC101850945
Hyp_T2h.Control	LOC101852757
Hyp_T2h.Control	LOC118477410
Hyp_T2h.Control	LOC106011303
Hyp_T2h.Control	LOC101857240
Hyp_T2h.Control	LOC101857474
Hyp_T2h.Control	LOC101858333
Hyp_T2h.Control	LOC101863970
Hyp_T2h.Control	LOC101862789
Hyp_T2h.Control	LOC101864447
Hyp_T2h.Control	LOC101864678
Hyp_T2h.Control	LOC101845158
Hyp_T2h.Control	LOC101846124
Hyp_T2h.Control	LOC101854704
Hyp_T2h.Control	LOC101847093
Hyp_T2h.Control	LOC101847644
Hyp_T2h.Control	LOC101847864
Hyp_T2h.Control	LOC101849680
Hyp_T2h.Control	LOC101850321
Hyp_T2h.Control	LOC101856564
Hyp_T2h.Control	LOC101851634
Hyp_T2h.Control	LOC101852396
Hyp_T2h.Control	LOC101852612
Hyp_T2h.Control	LOC106011317
Hyp_T2h.Control	LOC101857241
Hyp_T2h.Control	LOC101857475
Hyp_T2h.Control	LOC101857709
Hyp_T2h.Control	LOC101858700
Hyp_T2h.Control	LOC101860798
Hyp_T2h.Control	LOC101863252
Hyp_T2h.Control	LOC101863971
Hyp_T2h.Control	LOC101864515
Hyp_T2h.Control	LOC101850236
Hyp_T2h.Control	LOC101850467
Hyp_T2h.Control	LOC101846637
Hyp_T2h.Control	LOC101847094
Hyp_T2h.Control	LOC101847570
Hyp_T2h.Control	LOC101849040
Hyp_T2h.Control	LOC101852913
Hyp_T2h.Control	LOC106011323
Hyp_T2h.Control	LOC101853774
Hyp_T2h.Control	LOC101861569
Hyp_T2h.Control	LOC101862022
Hyp_T2h.Control	LOC101862488
Hyp_T2h.Control	LOC101855243
Hyp_T2h.Control	LOC101862933
Hyp_T2h.Control	LOC106011326
Hyp_T2h.Control	LOC101855936
Hyp_T2h.Control	LOC101857553
Hyp_T2h.Control	LOC101858095
Hyp_T2h.Control	LOC101859231
Hyp_T2h.Control	LOC101845082
Hyp_T2h.Control	LOC101860491
Hyp_T2h.Control	LOC101845765
Hyp_T2h.Control	LOC101846274
Hyp_T2h.Control	LOC101855008
