"","RSB441-01","RSB441-03","RSB441-04","RSB441-07","RSB441-08","RSB441-09","RSB441-10","RSB441-11","RSB441-12","RSB443-01","RSB443-02","RSB443-05"
"cli-miR-1b-3p_MIMAT0038395_Columba_livia_miR-1b-3p ",29.5257203048965,33.9739846618603,24.1322367000693,15.9121404717626,27.4674429648223,23.5152496878308,30.7828218286896,19.7270344372152,13.9975363112454,21.3415698851953,8.11924460527331,17.7407235005227
"cli-miR-29b-3p_MIMAT0038450_Columba_livia_miR-29b-3p ",13.4207819567712,9.55518318614821,9.50663870002731,19.3218848585688,8.45152091225302,8.17921728272377,9.36868490438378,13.9249654850931,8.99841620008636,34.1465118163124,11.3669424473826,8.23676448238555
"cli-miR-33-3p_MIMAT0038465_Columba_livia_miR-33-3p ",42.9465022616677,23.357114455029,19.0132774000546,43.1900955662127,34.8625237630437,31.6944669705546,37.4747396175351,29.0103447606105,32.99419273365,48.6587793382452,36.5366007237299,38.0158360725487
"cpi-let-7a-5p_MIMAT0037594_Chrysemys_picta_let-7a-5p ",586.4881715109,672.047884092424,737.86141910212,576.246801370258,589.493583629648,613.441296204283,564.797861378565,734.541929338659,675.881039028708,571.100410127825,765.644766277273,634.230865143687
"cpi-let-7c-5p_MIMAT0037599_Chrysemys_picta_let-7c-5p ",594.540640684962,604.099914768703,723.235821102078,512.598239483208,585.267823173522,534.716329858067,543.383724454259,656.794205380223,629.889134006045,569.393084537009,740.475108000926,572.771930159734
"cpi-miR-100-5p_MIMAT0037714_Chrysemys_picta_miR-100-5p ",256.336935374329,146.512808854273,174.0446162005,185.262778349807,218.683103604547,197.323616945711,187.373698087676,154.335034126448,128.977298867904,215.123024442768,227.338848947653,268.645241579344
"cpi-miR-124-3p_MIMAT0037727_Chrysemys_picta_miR-124-3p ",293.915124853288,368.405396177048,320.30059620092,389.847441558183,347.568797516406,370.109582043251,335.934273000047,315.632550995443,333.941223425427,347.440757730979,280.925863342457,345.944108260193
"cpi-miR-184-3p_MIMAT0037801_Chrysemys_picta_miR-184-3p ",931.402267799918,650.814143678761,651.570390901872,861.528748399716,830.361929628859,847.571390922251,883.333148127614,744.985653452479,751.867664718327,550.612503038038,472.540036026907,479.633131781989
"cpi-miR-1a-3p_MIMAT0037613_Chrysemys_picta_miR-1a-3p ",38.9202676746364,19.1103663722964,32.1763156000924,20.4584663208376,36.975403991107,16.3584345654475,24.090904039844,19.7270344372152,25.9954245780272,7.68296515867029,13.8027158289646,20.9087098399018
"cpi-miR-29b-3p_MIMAT0037672_Chrysemys_picta_miR-29b-3p ",9.39454736973981,10.6168702068313,12.4317583000357,15.9121404717626,14.7901615964428,15.3360324051071,9.36868490438378,8.12289653297095,8.99841620008636,29.8781978392734,10.5550179868553,9.50395901813717
"cpi-miR-98-5p_MIMAT0037708_Chrysemys_picta_miR-98-5p ",28.1836421092194,20.1720533929796,31.4450357000903,25.0047921699126,35.9189638770753,9.20161944306424,33.4595889442278,22.047862018064,34.9938407781136,13.658604726525,23.5458093552926,16.4735289647711
"cpi-miR-99b-5p_MIMAT0037712_Chrysemys_picta_miR-99b-5p ",49.6568932400533,39.282419765276,46.0706337001323,40.9169326416751,47.5398051314233,35.7840756119165,46.8434245219189,32.4915861318838,35.9936648003454,93.0492446994513,59.2704856184952,48.1533923585617
"cpo-let-7a-5p_MIMAT0046817_Cavia_porcellus_let-7a-5p ",552.936216618972,692.219937485404,753.218297002164,518.281146794552,604.283745226091,602.194872440538,633.05542282479,704.371170787624,680.880159139867,632.564131397187,777.011708724656,607.619779892903
"cpo-let-7c-5p_MIMAT0046822_Cavia_porcellus_let-7c-5p ",563.672842184389,587.112922437773,746.636777902145,552.378590662614,570.477661577079,575.612416271686,555.429176474181,626.623446829188,652.885086517377,584.75901485435,729.920090014071,573.405527427609
"cpo-miR-100-5p_MIMAT0046945_Cavia_porcellus_miR-100-5p ",849.535497863614,577.557739251625,723.235821102078,735.368206087884,777.539923927278,718.748718719352,800.353367545929,489.694619559106,591.895821161236,749.515934368057,822.479478514186,981.442167939632
"cpo-miR-124-3p_MIMAT0046964_Cavia_porcellus_miR-124-3p ",293.915124853288,360.973587032266,353.208191701015,392.12060448272,364.471839340912,374.199190684613,301.13630049805,349.284550917751,344.939287669977,370.48965320699,323.145935289878,351.646483671075
"cpo-miR-153-3p_MIMAT0047035_Cavia_porcellus_miR-153-3p ",16.1049383481254,14.8636182895639,23.4009568000672,36.3706067926001,15.8466017104744,24.5376518481713,37.4747396175351,19.7270344372152,24.9956005557954,6.82930236326248,18.6742625921286,22.8095016435292
"cpo-miR-184-3p_MIMAT0047053_Cavia_porcellus_miR-184-3p ",864.298358016063,675.232945154473,634.019673301821,886.533540569628,845.152091225302,801.56329370693,794.999833314852,689.285791512107,717.873647962445,565.12477055997,467.668489263743,537.924080426564
"cpo-miR-1a-3p_MIMAT0046838_Cavia_porcellus_miR-1a-3p ",30.8677985005737,14.8636182895639,30.7137558000882,17.0487219340313,19.0159220525693,28.6272604895332,28.1060547131514,18.5666206467907,19.9964804446363,5.97563956785467,14.614640289492,16.4735289647711
"cpo-miR-29b-3p_MIMAT0046899_Cavia_porcellus_miR-29b-3p ",5.36831278270846,9.55518318614821,6.58151910001891,10.2292331604188,13.7337214824112,6.13441296204283,9.36868490438378,6.96248274254653,10.99806424455,23.9025582714187,7.30732014474598,12.0383480896404
"cpo-miR-99b-5p_MIMAT0046943_Cavia_porcellus_miR-99b-5p ",171.786009046671,83.8732746339676,106.035585500305,123.887379387294,144.732295622333,106.329824675409,186.035314529907,81.2289653297095,100.982226245414,103.293198244345,120.164820158045,122.917869967907
"cqu-miR-100-5p_MIMAT0014387_Culex_quinquefasciatus_miR-100-5p ",913.955251256116,566.940869044794,681.552866801958,772.875394342753,885.296815558504,728.972740322756,780.277614179392,527.988274643112,647.885966406218,764.02820188999,768.080539658855,983.342959743259
"cqu-miR-124_MIMAT0014360_Culex_quinquefasciatus_miR-124 ",41.6044240659906,38.2207327445928,32.1763156000924,40.9169326416751,46.4833650173916,41.9184885739593,17.3989862509985,32.4915861318838,43.9922569782,130.610407697395,34.9127518026752,46.88619782281
"cqu-miR-137_MIMAT0014413_Culex_quinquefasciatus_miR-137 ",22.815329326511,25.4804884963952,22.6696769000651,27.2779550944501,23.2416825086958,20.4480432068094,16.0606026932293,17.4062068563663,25.9954245780272,16.2195931127484,19.4861870526559,25.3438907150325
"cqu-miR-184_MIMAT0014424_Culex_quinquefasciatus_miR-184 ",2215.77110106292,1567.05004252831,1764.57839870507,2086.76356472543,2060.05822236167,1909.847235516,2162.82782935488,1813.72675443337,2011.64593273042,707.686457393075,1181.35009006727,1181.65890458839
"cqu-miR-317-3p_MIMAT0014385_Culex_quinquefasciatus_miR-317-3p ",45.6306586530219,50.9609769927904,49.7270332001428,52.2827472643627,40.1447243332019,48.0529015360022,40.1515067330734,33.6519999223082,32.99419273365,40.9758141795749,51.1512410132218,29.1454743222873
"cqu-miR-71-5p_MIMAT0014400_Culex_quinquefasciatus_miR-71-5p ",103.340021067138,96.6135188821652,100.185346300288,84.1070282078878,94.0231701488149,82.8145749875782,109.747451737067,98.6351721860758,91.9838100453272,81.097965563742,105.550179868553,102.642757395881
"cqu-miR-8-3p_MIMAT0014409_Culex_quinquefasciatus_miR-8-3p ",21.4732511308339,9.55518318614821,8.77535880002521,9.09265169815003,9.50796102628465,16.3584345654475,4.01515067330734,8.12289653297095,9.99824022231817,6.82930236326248,13.8027158289646,15.8399316968953
"crm-let-7_MIMAT0011519_Caenorhabditis_remanei_let-7 ",585.146093315223,609.408349872119,780.275653302241,554.651753587152,623.29966727866,651.27017613688,630.378655709252,702.050343206775,719.873296006908,602.685933557914,830.59872311946,605.0853908214
"crm-miR-124a_MIMAT0011541_Caenorhabditis_remanei_miR-124a ",111.392490241201,142.26606077154,144.062140300414,150.028753019476,145.788735736365,132.912280844261,156.590876258986,139.249654850931,108.980818423268,179.26918703564,128.284064763318,135.589815325424
"crm-miR-34_MIMAT0011538_Caenorhabditis_remanei_miR-34 ",10.7366255654169,8.49349616546507,8.77535880002521,9.09265169815003,13.7337214824112,8.17921728272377,14.7222191354602,4.64165516169769,10.99806424455,9.39029074948591,6.49539568421865,3.16798633937906
"crm-miR-71-5p_MIMAT0011618_Caenorhabditis_remanei_miR-71-5p ",177.154321829379,208.090656053894,178.432295600513,177.306708113926,167.973978131029,194.25641046469,163.282794047832,172.901654773239,161.971491601554,175.000873058601,181.059154697595,164.735289647711
"crm-miR-87-3p_MIMAT0011582_Caenorhabditis_remanei_miR-87-3p ",233.521606047818,194.288724785014,187.207654400538,201.174918821569,211.288022806326,195.27881262503,140.530273565757,210.03489606682,165.970787690482,185.244826603495,192.426097144977,229.362210971044
"csa-let-7d_MIMAT0006119_Ciona_savignyi_let-7d ",93.9454736973981,90.2433967580664,114.81094430033,77.2875394342753,91.9102899207516,102.240216034047,112.424218852605,95.1539308148026,129.977122890136,94.7565702902669,127.472140302791,102.009160128006
"csa-miR-124_MIMAT0006126_Ciona_savignyi_miR-124 ",305.993828614382,387.515762549344,348.089232401,380.754789860033,362.358959112848,350.683940996782,342.626190788893,310.990895833745,327.942279292036,375.611629979436,314.214766224077,352.280080938951
"cte-bantam_MIMAT0009551_Capitella_teleta_bantam ",48.3148150443762,26.5421755170784,35.8327151001029,34.0974438680626,42.2576045612651,57.2545209790664,64.2424107729174,45.2561378265524,46.9917290448954,29.8781978392734,38.1604496447846,44.9854060191826
"cte-let-7_MIMAT0009552_Capitella_teleta_let-7 ",303.309672223028,337.616472577237,381.728107801097,297.784343114414,309.536953411267,370.109582043251,334.595889442278,381.776137049635,343.939463647745,324.391862254968,378.356798605736,337.073746509932
"cte-miR-100_MIMAT0009524_Capitella_teleta_miR-100 ",7902.15641614686,4777.5915930741,5997.95773981723,6626.26992502684,7219.71173929214,6741.71984528507,8228.3821131645,4440.90357595426,5858.96877027845,6854.91224712472,7566.3240476542,8343.84242065656
"cte-miR-1175-3p_MIMAT0009550_Capitella_teleta_miR-1175-3p ",189.233025590473,175.178358412717,225.965489100649,209.130989057451,214.45734314842,214.704453671499,202.095917223136,201.911999533849,193.965860312973,321.830873868744,194.861870526559,250.904518078821
"cte-miR-124_MIMAT0009555_Capitella_teleta_miR-124 ",285.862655679226,343.986594701335,345.895392700994,395.530348869526,396.16504276186,330.235897789972,331.91912232674,315.632550995443,314.944567003022,372.196978797805,299.600125934585,363.05123449284
"cte-miR-137_MIMAT0009527_Capitella_teleta_miR-137 ",22.815329326511,27.6038625377615,23.4009568000672,22.7316292453751,27.4674429648223,27.6048583291927,25.4292875976131,20.8874482276396,12.9977122890136,15.3659303173406,21.9219604342379,25.9774879829083
"cte-miR-153_MIMAT0009528_Capitella_teleta_miR-153 ",12.078703761094,20.1720533929796,24.1322367000693,38.6437697171376,20.0723621666009,29.6496626498737,37.4747396175351,16.2457930659419,34.9938407781136,10.2439535448937,22.7338848947653,27.8782797865357
"cte-miR-184a_MIMAT0009530_Capitella_teleta_miR-184a ",2084.24743788656,1618.0110195211,1630.75417700468,2042.43688769695,2035.76009973895,1887.35438798851,2239.11569214772,1889.15365081096,1980.65138804123,647.07639891912,1172.41892100147,1200.66682262466
"cte-miR-184b_MIMAT0009531_Capitella_teleta_miR-184b ",45.6306586530219,20.1720533929796,29.9824759000861,38.6437697171376,28.5238830788539,41.9184885739593,40.1515067330734,30.170758551035,23.9957765335636,14.5122675219328,17.050413671074,20.9087098399018
"cte-miR-190_MIMAT0009532_Capitella_teleta_miR-190 ",6157.45476176661,4514.29321194469,5554.07084051595,5111.20683582259,5395.23966235952,6330.7141768282,7432.04389629188,7201.52798337396,6448.86494339522,2279.27966373885,5264.51820205921,6468.39450774416
"cte-miR-1994_MIMAT0009702_Capitella_teleta_miR-1994 ",10.7366255654169,16.9869923309301,8.77535880002521,17.0487219340313,12.6772813683795,8.17921728272377,17.3989862509985,13.9249654850931,11.9978882667818,87.0736051315967,11.3669424473826,13.305542625392
"cte-miR-281_MIMAT0009540_Capitella_teleta_miR-281 ",10.7366255654169,3.1850610620494,8.04407890002311,19.3218848585688,14.7901615964428,7.1568151223833,9.36868490438378,12.7645516946686,5.9989441333909,6.82930236326248,8.93116906580064,8.23676448238555
"cte-miR-29a_MIMAT0009513_Capitella_teleta_miR-29a ",420.070475246937,383.269014466612,383.921947501103,425.081466888514,416.237404928461,385.445614448358,475.126163008035,333.038757851809,416.926617270668,511.344014449278,436.003435303177,570.23754108823
"cte-miR-29b_MIMAT0009514_Capitella_teleta_miR-29b ",6.71039097838558,4.24674808273254,3.6563995000105,9.09265169815003,8.45152091225302,5.11201080170236,14.7222191354602,4.64165516169769,8.99841620008636,22.1952326806031,6.49539568421865,8.87036175026136
"cte-miR-317_MIMAT0009542_Capitella_teleta_miR-317 ",55.0252060227618,43.5291678480085,36.563995000105,50.0095843398252,46.4833650173916,50.0977058566831,37.4747396175351,44.095724036128,41.9926089337363,67.439360837217,48.7154676316399,62.7261295197053
"cte-miR-34_MIMAT0009516_Capitella_teleta_miR-34 ",162.391461676931,268.606816232833,274.229962500788,281.872202642651,259.88426805178,267.869366009204,266.338327996053,305.188826881623,368.935064203541,394.392211478408,245.201187079254,208.453501131142
"cte-miR-67_MIMAT0009675_Capitella_teleta_miR-67 ",16.1049383481254,9.55518318614821,5.1189593000147,6.81948877361252,8.45152091225302,10.2240216034047,14.7222191354602,9.28331032339537,10.99806424455,14.5122675219328,5.68347122369132,6.96956994663393
"cte-miR-71_MIMAT0009517_Capitella_teleta_miR-71 ",1368.91975959066,1656.23175226569,1339.70477680385,1507.10701896837,1316.32438208341,1281.06990690661,1263.43407853404,1585.12523771976,1479.73955290309,1230.12808818265,1504.49602535714,1266.56093848375
"cte-miR-745b_MIMAT0009546_Capitella_teleta_miR-745b ",45.6306586530219,58.3927861375724,66.5464709001912,67.0583062738565,61.2735266138344,60.3217274600878,72.272712119532,46.4165516169769,67.9880335117636,23.0488954760109,30.8531295000386,37.3822388046729
"cte-miR-750_MIMAT0009547_Capitella_teleta_miR-750 ",974.348770061586,773.969838078005,1020.13546050293,1092.25478524027,887.409695786567,683.987045267776,705.328134944322,821.572963620491,658.884030650767,1873.78983592014,872.006870606353,986.510946082638
"cte-miR-8_MIMAT0009507_Capitella_teleta_miR-8 ",40.2623458703135,27.6038625377615,37.2952749001071,19.3218848585688,17.9594819385377,31.6944669705546,30.7828218286896,27.8499309701861,33.9940167558818,12.8049419311172,34.9127518026752,24.7102934471566
"cte-miR-87a_MIMAT0009518_Capitella_teleta_miR-87a ",241.574075221881,183.671854578182,196.714293100565,176.170126651657,190.159220525693,193.234008304349,159.267643374524,205.393240905123,189.966564224045,204.025408102467,208.664586355524,229.362210971044
"cte-miR-87b_MIMAT0009519_Capitella_teleta_miR-87b ",20191.5664539622,17558.1799480577,17198.2406882494,17413.5645834196,20239.2797046179,19615.8078482923,17492.6731000423,20796.9359519865,19652.5409809886,16790.6935228762,19075.3532756291,22058.0552838285
"cte-miR-92a_MIMAT0009520_Capitella_teleta_miR-92a ",57.709362414116,47.775915930741,51.9208729001491,42.0535141039439,62.329966727866,43.9632928946403,48.181808079688,66.143586054192,32.99419273365,12.8049419311172,6.49539568421865,4.43518087513068
"cte-miR-92c_MIMAT0009522_Capitella_teleta_miR-92c ",14.7628601524483,16.9869923309301,8.77535880002521,7.95607023588128,9.50796102628465,10.2240216034047,4.01515067330734,13.9249654850931,4.99912011115909,63.171046860178,8.93116906580064,14.5727371611437
"cte-miR-981_MIMAT0009548_Capitella_teleta_miR-981 ",1437.36574757019,1269.77767673703,1345.55501600387,1601.44328033667,1425.13771382867,1835.21187781115,1733.206707311,1677.95834095371,1497.73638530326,3896.11699824125,1856.05931676548,1893.8222336808
"dan-let-7_MIMAT0008467_Drosophila_ananassae_let-7 ",292.573046657611,396.009258714809,408.054184201172,275.052713869038,342.286596946247,300.586235140099,298.459533382512,386.417792211332,326.942455269804,350.85540891261,382.416420908373,333.272162902677
"dan-miR-124_MIMAT0008431_Drosophila_ananassae_miR-124 ",346.256174484696,358.850212990899,393.42858620113,403.486419105408,369.75403991107,345.571930195079,314.520136075741,357.407447450722,373.9341843147,404.636165023302,345.879820184643,372.555193510977
"dan-miR-184-3p_MIMAT0008436_Drosophila_ananassae_miR-184-3p ",1956.75000929723,1615.88764547973,1624.17265790467,2027.66132868746,1950.18845050238,1791.24858491651,2202.97933608796,1726.69572015154,1837.67655286208,687.198550303287,1081.4833814224,1144.27666578372
"dan-miR-289_MIMAT0008466_Drosophila_ananassae_miR-289 ",12.078703761094,5.30843510341567,19.0132774000546,6.81948877361252,11.6208412543479,4.08960864136189,21.4141369243058,6.96248274254653,13.9975363112454,7.68296515867029,15.4265647500193,6.33597267875811
"dan-miR-2a_MIMAT0008414_Drosophila_ananassae_miR-2a ",44.2885804573448,47.775915930741,59.2336719001702,39.7803511794064,54.9348859296446,58.2769231394069,64.2424107729174,56.8602757307967,49.9912011115909,55.4880817015077,63.3301079211318,50.6877814300649
"dan-miR-34_MIMAT0008439_Drosophila_ananassae_miR-34 ",25.4994857178652,55.207725075523,60.6962317001744,64.785143349319,60.2170864998028,59.2993252997474,66.9191778884556,55.6998619403722,92.983634067559,138.293372856065,46.2796942500579,44.9854060191826
"dan-miR-8_MIMAT0008408_Drosophila_ananassae_miR-8 ",52.3410496314075,36.0973587032266,33.6388754000966,25.0047921699126,30.6367633069172,25.5600540085118,36.136356059766,26.6895171797617,32.99419273365,18.7805814989718,19.4861870526559,28.5118770544115
"dan-miR-92a_MIMAT0008412_Drosophila_ananassae_miR-92a ",12.078703761094,9.55518318614821,6.58151910001891,10.2292331604188,12.6772813683795,8.17921728272377,9.36868490438378,12.7645516946686,12.9977122890136,41.8294769749827,8.11924460527331,10.137556286013
"dan-miR-92b_MIMAT0008405_Drosophila_ananassae_miR-92b ",59.0514406097931,59.4544731582555,36.563995000105,59.1022360379752,64.4428469559293,54.187314498045,53.5353423107645,70.7852412158897,44.9920810004318,122.927442538725,38.1604496447846,47.5197950906859
"der-let-7_MIMAT0008486_Drosophila_erecta_let-7 ",358.33487824579,390.700823611393,382.459387701099,276.189295331307,322.214234779646,366.019973401889,277.045396458206,358.567861241146,317.944039069718,359.392036866688,375.921025224154,341.508927385062
"der-miR-124_MIMAT0008547_Drosophila_erecta_miR-124 ",331.493314332248,397.070945735492,386.115787201109,406.896163492214,348.625237630437,408.960864136189,310.504985402434,392.219861163455,314.944567003022,389.270234705961,366.989856158354,371.287998975225
"der-miR-184-3p_MIMAT0008512_Drosophila_erecta_miR-184-3p ",2125.85186195255,1618.0110195211,1744.83384140501,2120.8610085935,1986.10741437946,1974.25857161745,2074.49451454212,1940.21185758963,1954.6559634632,732.442678459901,1204.89589942256,1175.95652917751
"der-miR-289_MIMAT0008555_Drosophila_erecta_miR-289 ",5.36831278270846,3.1850610620494,11.7004784000336,3.40974438680626,10.5644011403163,6.13441296204283,18.7373698087676,6.96248274254653,5.9989441333909,13.658604726525,19.4861870526559,11.4047508217646
"der-miR-2a_MIMAT0008510_Drosophila_erecta_miR-2a ",44.2885804573448,40.3441067859591,50.4583131001449,52.2827472643627,43.3140446752967,58.2769231394069,50.8585751952263,52.218620569099,51.9908491560545,69.1466864280326,56.8347122369132,52.5885732336923
"der-miR-34_MIMAT0008508_Drosophila_erecta_miR-34 ",38.9202676746364,70.0713433650869,59.2336719001702,48.8730028775564,78.1765684383405,72.5905533841735,49.5201916374571,68.4644136350409,80.9857458007772,123.781105334132,51.1512410132218,42.4510169476794
"der-miR-8_MIMAT0008499_Drosophila_erecta_miR-8 ",48.3148150443762,30.7889235998109,31.4450357000903,25.0047921699126,35.9189638770753,30.6720648102141,32.1212053864587,30.170758551035,33.9940167558818,17.926918703564,34.9127518026752,34.2142524652938
"der-miR-92a_MIMAT0008493_Drosophila_erecta_miR-92a ",14.7628601524483,2.12337404136627,5.85023920001681,17.0487219340313,10.5644011403163,14.3136302447666,1.33838355776911,12.7645516946686,3.99929608892727,62.3173840647701,7.30732014474598,6.96956994663393
"der-miR-92b_MIMAT0008543_Drosophila_erecta_miR-92b ",65.7618315881787,53.0843510341567,41.6829543001197,77.2875394342753,73.9508079822139,56.2321188187259,48.181808079688,56.8602757307967,45.9919050226636,148.537326400959,38.9723741053119,47.5197950906859
"dgr-let-7_MIMAT0008596_Drosophila_grimshawi_let-7 ",343.572018093342,357.788525970216,356.864591201025,268.233225095426,345.455917288342,321.034278346908,263.661560880515,359.728275031571,326.942455269804,314.147908710074,378.356798605736,339.608135581435
"dgr-miR-124_MIMAT0008615_Drosophila_grimshawi_miR-124 ",344.914096289019,393.885884673443,375.87786860108,440.993607360277,350.7381178585,356.818353958825,338.611040115585,355.086619869873,352.937879847831,414.880118568196,332.077104355678,342.142524652938
"dgr-miR-184-3p_MIMAT0008567_Drosophila_grimshawi_miR-184-3p ",2035.93262284218,1642.42982099681,1647.57361470473,2044.71005062149,2057.94534213361,1844.41349725421,2169.51974714373,1825.33089233762,1950.65666737428,720.491399324192,1179.72624114621,1200.03322535679
"dgr-miR-2a_MIMAT0008607_Drosophila_grimshawi_miR-2a ",38.9202676746364,44.5908548686916,48.2644734001386,48.8730028775564,43.3140446752967,47.0304993756617,52.1969587529954,58.0206895212211,49.9912011115909,57.1954072923233,47.0916187105852,49.4205868943133
"dgr-miR-2c_MIMAT0008626_Drosophila_grimshawi_miR-2c ",5.36831278270846,5.30843510341567,3.6563995000105,7.95607023588128,8.45152091225302,10.2240216034047,9.36868490438378,9.28331032339537,7.99859217785454,16.2195931127484,12.9907913684373,10.137556286013
"dgr-miR-34_MIMAT0008619_Drosophila_grimshawi_miR-34 ",85.8930045233354,136.957625668124,141.137020700405,125.023960849563,120.434172999606,122.688259240857,104.393917505991,152.014206545599,140.975187134686,255.245175826935,99.0547841843344,89.9708120383652
"dgr-miR-8_MIMAT0008593_Drosophila_grimshawi_miR-8 ",42.9465022616677,32.9122976411772,29.9824759000861,20.4584663208376,27.4674429648223,24.5376518481713,34.7979725019969,29.0103447606105,23.9957765335636,23.9025582714187,23.5458093552926,29.1454743222873
"dgr-miR-92a_MIMAT0008571_Drosophila_grimshawi_miR-92a ",17.4470165438025,13.8019312688807,14.625598000042,14.7755590094938,9.50796102628465,9.20161944306424,4.01515067330734,12.7645516946686,2.99947206669545,38.4148257933515,13.8027158289646,8.23676448238555
"dgr-miR-92b_MIMAT0008624_Drosophila_grimshawi_miR-92b ",77.8405353492727,55.207725075523,46.0706337001323,68.1948877361252,59.1606463857712,62.3665317807688,44.1666574063807,64.9831722637676,24.9956005557954,124.63476812954,40.5962230263666,50.0541841621891
"dma-let-7a_MIMAT0049235_Daubentonia_madagascariensis_let-7a ",586.4881715109,650.814143678761,775.887973902229,541.012776039927,589.493583629648,628.77732860939,610.302902342715,731.060687967386,626.889661939349,589.880991626797,738.039334619344,613.955752571661
"dma-let-7c_MIMAT0049274_Daubentonia_madagascariensis_let-7c ",555.620373010326,652.937517720128,698.372304502006,511.461658020939,539.840898270162,567.433198988962,580.858464071795,671.87958465574,663.883150761927,554.880817015077,691.759640369286,548.695233980453
"dma-miR-100_MIMAT0049252_Daubentonia_madagascariensis_miR-100 ",222.784980482401,153.944617999054,205.48965190059,172.760382264851,229.247504744863,190.166801823328,173.989862509985,133.447585898809,161.971491601554,209.147384874914,214.348057579215,238.866169989181
"dme-let-7-5p_MIMAT0000396_Drosophila_melanogaster_let-7-5p ",335.519548919279,335.49309853587,347.357952500998,281.872202642651,340.173716718184,332.280702110653,327.903971653432,363.209516402844,299.947206669545,341.465118163124,357.246762632026,340.241732849311
"dme-miR-124-3p_MIMAT0000351_Drosophila_melanogaster_miR-124-3p ",359.676956441467,409.81118998369,398.547545501145,439.857025898008,365.528279454943,372.154386363932,357.348409924353,388.738619792181,323.942983203109,386.709246319738,336.136726658315,363.05123449284
"dme-miR-137-3p_MIMAT0005507_Drosophila_melanogaster_miR-137-3p ",17.4470165438025,32.9122976411772,20.4758372000588,31.8242809435251,23.2416825086958,25.5600540085118,14.7222191354602,26.6895171797617,25.9954245780272,22.1952326806031,21.9219604342379,24.0766961792808
"dme-miR-184-3p_MIMAT0000331_Drosophila_melanogaster_miR-184-3p ",1971.51286944968,1594.65390506607,1534.95651010441,2015.1589326025,1938.56760924804,1767.73333522868,2063.78744607997,1784.71640967276,1891.6670500626,611.222561511992,1083.10723034346,1124.63515047957
"dme-miR-210-3p_MIMAT0000355_Drosophila_melanogaster_miR-210-3p ",5.36831278270846,8.49349616546507,3.6563995000105,9.09265169815003,10.5644011403163,5.11201080170236,9.36868490438378,8.12289653297095,8.99841620008636,6.82930236326248,11.3669424473826,14.5727371611437
"dme-miR-289-5p_MIMAT0000364_Drosophila_melanogaster_miR-289-5p ",5.36831278270846,10.6168702068313,12.4317583000357,5.68290731134377,4.22576045612651,11.2464237637452,20.0757533665367,8.12289653297095,11.9978882667818,14.5122675219328,14.614640289492,12.0383480896404
"dme-miR-2a-3p_MIMAT0000106_Drosophila_melanogaster_miR-2a-3p ",30.8677985005737,48.8376029514242,35.8327151001029,42.0535141039439,53.878445815613,58.2769231394069,57.5504929840718,52.218620569099,40.9927849115045,67.439360837217,57.6466366974405,57.023754108823
"dme-miR-2c-3p_MIMAT0000411_Drosophila_melanogaster_miR-2c-3p ",5.36831278270846,3.1850610620494,7.31279900002101,7.95607023588128,5.28220057015814,9.20161944306424,10.7070684621529,8.12289653297095,5.9989441333909,15.3659303173406,8.93116906580064,9.50395901813717
"dme-miR-34-5p_MIMAT0000350_Drosophila_melanogaster_miR-34-5p ",118.102881219586,208.090656053894,193.057893600555,188.672522736613,200.723621666009,154.382726211411,184.696930972137,237.884827037006,198.964980424132,322.684536664152,176.999532394958,122.284272700032
"dme-miR-4968-3p_MIMAT0032118_Drosophila_melanogaster_miR-4968-3p ",5.36831278270846,10.6168702068313,14.625598000042,4.54632584907502,19.0159220525693,8.17921728272377,13.3838355776911,18.5666206467907,7.99859217785454,14.5122675219328,5.68347122369132,5.7023754108823
"dme-miR-8-3p_MIMAT0000113_Drosophila_melanogaster_miR-8-3p ",60.3935188054702,31.850610620494,29.9824759000861,27.2779550944501,33.8060836490121,25.5600540085118,28.1060547131514,24.3686895989129,32.99419273365,13.658604726525,34.1008273421479,22.1759043756534
"dme-miR-92a-3p_MIMAT0000334_Drosophila_melanogaster_miR-92a-3p ",8.0524691740627,7.43180914478194,10.2379186000294,10.2292331604188,6.33864068418977,10.2240216034047,6.69191778884556,10.4437241138198,5.9989441333909,58.9027328831389,8.11924460527331,9.50395901813717
"dme-miR-92b-3p_MIMAT0000358_Drosophila_melanogaster_miR-92b-3p ",69.78806617521,56.2694120962061,40.2203945001155,61.3753989625127,55.9913260436763,42.9408907342998,42.8282738486116,64.9831722637676,39.9929608892727,114.390814584647,49.5273920921672,43.718211483431
"dmo-let-7_MIMAT0008686_Drosophila_mojavensis_let-7 ",284.520577483549,324.876228329039,373.684028901073,293.238017265339,305.31119295514,314.899865384865,290.429232035897,346.963723336902,347.938759736672,327.806513436599,379.980647526791,335.80655197418
"dmo-miR-124_MIMAT0008688_Drosophila_mojavensis_miR-124 ",374.439816593915,414.057938066422,386.115787201109,433.037537124395,366.584719568975,391.580027410401,385.454464637504,317.953378576292,377.933480403627,417.441106954419,332.077104355678,371.287998975225
"dmo-miR-184-3p_MIMAT0008674_Drosophila_mojavensis_miR-184-3p ",1920.51389801395,1558.55654636284,1680.48121020483,2150.41212661248,2102.31582692294,1837.25668213183,2138.73692531504,1729.01654773239,1983.65086010793,650.491050100751,1114.77228430403,1125.26874774744
