"","AC169A","AC170A","AC174A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC205A","AC206A","AC207A","AC267A","AC271A","AC275A","AC279A","AC283A","AC290A","AC293A","AC299A","AC301A","AC305A","AC309A","AC313A","AC163A","AC164A","AC172A","AC190A","AC191A","AC192A","AC177A","AC181A","AC182A","AC193A","AC194A","AC195A","AC270A","AC274A","AC278A","AC282A","AC286A","AC292A","AC296A","AC300A","AC304A","AC308A","AC312A"
"LOC101846600",-0.0326154974612946,0.550907374311559,-0.0305865695494035,-0.744647301599218,-0.819452138602516,-0.819452138602516,-0.506798185386848,-0.535991014933079,-0.819452138602516,-0.716528467328837,-0.819452138602516,-0.727990922139625,-0.819452138602516,-0.7283913026695,-0.663897044996909,0.66530516270753,0.264284299847617,0.0617252439614284,0.00968058073584034,-0.0272012663681719,1.13673637293072,-0.175368784880712,1.23863871722728,2.15116349603812,1.8350688791932,0.206165279988997,-0.258833042672656,-0.66195193874286,-0.819452138602516,-0.7316972326264,-0.819452138602516,-0.611081485985208,-0.819452138602516,-0.649230152656623,-0.583891184628437,-0.612691230406587,-0.105259024017719,-0.617427094850494,-0.113183419815276,2.62541604262626,-0.517203073346719,0.983039873391585,-0.191101206208972,-0.458496990503183,1.54994517902643,0.934138090342066,3.34546595026624
"LOC101849230",0.290243327002136,0.742354347278622,-0.222316535379358,-0.445577304843652,-0.778356915810034,-0.847679198776363,-0.922978507534573,-0.721152778671235,-0.737268487657891,0.128515781398209,-0.905150177888656,-0.898603625662155,-0.490331774865611,-0.673238238701919,-0.280796034634165,0.884070991307417,0.834797015594091,-0.545902098107057,0.482733224485815,0.598699579001981,0.377580754624178,3.95678117391727,1.85677616432978,0.680307646822438,0.292082839426102,0.344161768032166,-0.0581948078341922,-0.882087907939144,-0.848299913405371,-0.873721503455477,-0.617916848494309,-0.675613297209778,-0.848002439989363,-0.876177974532193,-0.882301399338113,-0.955254968479411,0.040084927574636,-0.517282824781904,0.400886201024897,1.3918825114999,-0.636991257081995,0.046283203140789,-0.194541205332547,-0.359050526059081,1.30260898913581,0.619704400542244,2.42423370632707
"TRNAR-CCU",0.424458408251079,-0.200531039311643,-0.234132321630087,-0.765149907331053,-0.617873941092564,-0.766461791063279,-0.923935653201055,-0.790942009822443,-0.674358210272531,-0.873390343560313,-0.947437211072641,-0.798563536748033,-0.203936938840954,-0.799572025748786,-0.166942685234757,0.862983495188119,0.608907840826653,-0.529543583925469,0.558276922903114,0.933344826517531,0.498524247518233,2.90522168682898,2.14243347008266,0.800108481376593,0.169980236078399,0.145312505528172,-0.0404669739687931,-0.989266888144017,-0.898457369873284,-0.852106961683795,-0.779520498896936,-0.644048836777903,-0.941709126577364,-0.643054801888624,-0.672936179515512,-0.716461566822723,-0.489259936540272,-0.82539205661,0.607712300622821,3.09264818838269,-0.633055750249165,0.439938216643595,0.266003509023154,0.243918185839393,0.807400080530127,1.00287655819793,1.90845898606475
"LOC101863248",0.419501933768873,0.238794993513286,0.0780896821784697,-0.817356097928927,-0.856343810215649,-0.856343810215649,-0.747708568061086,-0.807097882738135,-0.751530521533849,-0.695414705473353,-0.856343810215649,-0.856343810215649,-0.500701548423439,-0.619042733562789,-0.0456024895758885,1.82935082342033,0.602813768621933,-0.454488727227851,0.44006919744774,0.0038960458930707,0.061251710734401,2.87822242334801,0.910392458313034,0.476882044125302,1.00424690318797,0.650098373154922,0.263719429172248,-0.856343810215649,-0.766347199934548,-0.810606620442823,-0.7531253056298,-0.675341810463458,-0.811220351574542,-0.856343810215649,-0.856343810215649,-0.856343810215649,0.0742362426278156,-0.645755976699774,0.468822980460069,2.55499048716504,-0.730319878425203,0.331777974202502,-0.231132328613392,-0.135190008304381,0.996023990049259,0.514593031312762,3.0509587436414
"LOC118478667",0.84037737329175,1.01863966196744,0.70102045682848,-0.834514367535922,-0.742558906553913,-0.736653967986773,-0.834514367535922,-0.621554386926924,-0.607886125683503,-0.834514367535922,-0.834514367535922,-0.834514367535922,-0.373130616303348,-0.731895460204829,-0.483915922616408,1.82294152896089,0.590326026368708,-0.213875296708447,1.03422959509468,3.25752612607876,0.598398603169153,2.97611869866948,1.07551221110287,1.49025419243629,0.506480995070916,-0.309152604723876,0.218446883840874,-0.745768760006491,-0.445331396231544,-0.834514367535922,-0.834514367535922,-0.756241534975267,-0.639381665819444,-0.738600498403722,-0.746027707458582,-0.834514367535922,0.0709345098826059,-0.834514367535922,-0.197783782216974,-0.64040863314678,-0.0851666298250438,-0.535797195386111,-0.705767898327079,0.589180888485745,0.397856841871791,0.0547612481625277,1.3245224560454
"LOC106011722",0.46307227139794,0.672762256267276,0.0450408669808567,-0.71446546562037,-0.945807410045499,-0.854766166348915,-1.01682474302252,-0.829438712042938,-0.930433070657856,-1.01838324483113,-0.850105076594833,-0.977120448540065,-0.690411438316976,-0.731136245850284,0.0283486712478442,0.829543443549741,0.896658668746802,-0.711268135930039,0.554915715886846,0.42774584861845,0.624291715545148,2.15377403821377,1.8460759340186,1.06844651306401,1.062063082773,0.822395950005074,-0.0172321074678053,-0.881548699875191,-0.752465386365539,-0.851730940200181,-0.724998738141281,-0.745053328050882,-0.933817002612891,-1.01421090226523,-0.929583325418421,-1.08007420163241,0.282011154956463,-0.747015438055636,1.11132096299464,2.64275062965073,-0.814766817619939,0.19823069465347,0.353702733881808,0.12536001578267,0.558527700861192,0.652480421254063,2.34313775515644
"LOC101854996",-0.0143937044709255,0.215146160542875,-0.163662975006923,-0.812259247910377,-1.00025034322072,-0.764739793819604,-1.03906775361665,-0.610160447745398,-0.776765997566132,-0.76895947226098,-1.0544198821713,-0.98726779246349,-0.568736685249176,-0.688132738851065,-0.646950431619965,1.99640288197143,1.2104671630664,-0.45521148145903,1.18428168706083,1.80363683625333,0.759187923540012,1.38280338155682,2.71694908610911,0.684546878195643,0.0972329002971858,0.487838129821723,-0.123723828511512,-0.95216963112895,-0.766718449172976,-0.934389876153565,-0.846972492085934,-0.787664432025135,-0.651807038055915,-0.491478377244231,-0.745908232879719,-0.699415624715844,0.00871361117181665,-0.642284267962582,0.00794769821402077,2.06651484307817,-0.709804381327888,1.26498936469637,-0.280551286560439,-0.117803349983223,0.331821358374626,1.08520522587907,1.79798488541022
"LOC101849906",0.40903562921597,0.661471409372501,0.133073812894797,-0.488384423145671,-1.04467334257889,-0.77793748240251,-0.865066146517001,-0.794647438099558,-0.97518902359283,-0.713358387135697,-0.720619368110068,-0.667578595498634,-0.852620238809397,-0.989477482941548,-0.814314236675691,1.67858261376338,0.595678058697819,-0.186865474361689,-0.460817962920911,0.629440229988603,-0.046697172938985,1.33806056511005,1.18213843359052,0.529861955271398,0.113714498500949,1.02581702014204,-0.141867506869625,-1.00801176264393,-0.606637164469051,-0.906375794221834,-0.927798863246894,-0.847719764521231,-0.735536558418814,-0.827584762212177,-0.653711762703363,-0.763405574309124,0.441492319110517,-0.315489393020182,0.574729901440129,2.50389271619715,-0.762535083368594,0.576153282165312,0.507437594240725,0.0206715877184004,2.02904243621404,0.765496178939608,3.17913052315998
"LOC101861468",0.864747223481899,0.956300757208748,-0.00224417953243209,-0.927509769477621,-0.753323707842717,-0.969172227268425,-0.880149806091973,-0.86333371408557,-0.562537770227108,-0.88376716710486,-0.756942876735519,-0.915802565752981,-0.345020214668719,-0.747256316085189,-0.519298701799325,1.67635664478219,0.889873718920301,-0.863578843093344,0.218942303666392,0.489224378878859,0.013135785737629,2.27875588522075,2.83240678100563,0.635101801826708,0.491434221223822,0.131492947947422,-0.0833467682077295,-0.877963847662428,-0.447530646206524,-0.435644192224699,-0.664050996780963,-0.847887931415644,-0.808468354672101,-0.85426051968041,-0.76909537312128,-0.786180923597668,0.242438723856958,-1.03026393973555,0.802468411444753,1.83725454128902,-0.861685401900295,0.458400477804696,-0.346574083367826,0.425849694380535,0.908573574912258,0.135501616635521,2.51463134811483
"LOC101856354",0.543084608628559,1.44985056246837,-0.146947998424049,-0.322312560471275,-0.969809239938616,-0.948803492430903,-0.565786322183478,-0.823445051127913,-1.09537689492698,-0.471715450612913,-0.405145149666244,-0.563617700290686,-0.749827781355919,-0.931875964422872,-0.51743013710909,1.41655674409449,1.87095787129283,-0.855361931128002,0.0326194059260172,0.621912507512996,0.467535548016099,3.38299774084289,1.73636740230126,0.605162627656636,0.813037366807811,0.758842952190715,0.950507048676542,-1.13907590916605,-0.604700205373148,-0.769231299690667,-0.403761517729235,-0.809651658365491,-0.68954357489414,-0.699830781717935,-0.746067441686378,-0.986097484684764,-0.133796019585113,-1.29692410716046,1.25126110641404,0.343003726133734,-0.509340200089519,0.775208561951897,-0.552686776799467,-0.211666061741028,0.347052254717735,-0.154571985455172,1.7084426625949
"LOC101857407",0.952549254879487,1.50835186273084,0.53836007593482,-1.05168112437961,-0.788600576287397,-0.988971082889273,-0.83472282915573,-0.559765367950065,-0.588923331304271,-0.77272652393547,-0.945207584581341,-1.09912658137163,-0.406657753765046,-0.868102858949693,-0.507155569933271,0.895097710389071,0.619290724280025,-0.540234064769629,-0.0473608840729994,1.2458281331368,0.637888914610137,2.37324308616663,1.05087414265805,0.57565776537312,0.352293515629896,0.674976747433956,0.0861278429142811,-0.999231049771902,-0.825326834472049,-0.709512720973628,-0.785101415949447,-0.658591751753722,-1.04421432849197,-0.883197766155161,-0.800314430754072,-0.640138478509679,0.486309203374053,-0.714719466459088,0.692695630368476,2.66987795969273,-0.830741757056397,0.279489186962639,-0.338285723536093,-0.145217569531985,0.519279601638777,0.457989914978472,2.75764815360836
"LOC106012596",-0.0899686868919446,-0.581866120334849,0.451428801465442,-0.79050219557199,-0.619602347478504,-0.85118426890029,-0.63288477052819,-0.752448013439779,-0.740722923553225,-0.835634276084392,-0.778732926896945,-0.758298236577428,-0.80320206211202,-0.935132180094931,-0.634377152988174,2.18883840087444,1.24750275200343,-0.615689256245544,0.667938652879186,0.596630149451853,0.483176074496273,3.11206249259078,1.28852526933011,0.101885061509154,0.215218320528201,0.59715542105417,0.239112636378116,-0.55448748550356,-0.517814530871591,-0.510962059499045,-0.935132180094931,-0.532261918353067,-0.935132180094931,-0.852854067545427,-0.859225374928535,-0.435434764956389,-0.331013346735223,-0.935132180094931,0.840046128515667,1.97879922616314,-0.876694411387418,0.34611553376465,0.279740938645328,0.460631505100467,0.826816291449157,0.166762627719598,2.6080036338441
"LOC101862531",1.39928070006261,1.56838360949418,0.448894748462768,-0.859630925523774,-0.857977215395172,-0.81442498113767,-0.725626244826031,-0.440835419194043,-0.73098135983575,-0.852786176389296,-0.858149154690675,-0.833312700024227,-0.545635585110983,-0.257185615166183,-0.0826631862027456,0.58911177580383,0.595074138137882,-0.448843771303563,-0.0705227677835868,0.616758793039958,1.12211488690403,3.35533335503058,2.0691307994953,0.467955154642493,0.481343837841406,1.41447493539921,-0.0590372070918949,-0.839501036500151,-0.877840085206914,-0.856478590951836,-0.636799751981376,-0.607322499176389,-0.79354067745415,-0.836404271055842,-0.782272133590862,-0.852674985298972,0.0783375289659548,-0.754896622289147,0.256841823152028,1.3024093346421,-0.686547323189297,-0.361644071390679,-0.32164161057428,-0.46780573132936,0.00948908592277633,-0.109486989360618,2.44753418202838
"LOC101853716",0.217341440666934,0.600584231141771,0.035719872672536,-0.910393312605348,-0.765845935658878,-0.773907611823952,-0.754697789907552,-0.648444084069217,-0.874851882295611,-0.75791387019008,-0.946656691871347,-0.836897917275078,-0.523839528408584,-0.46056181831476,-0.390929938378747,1.27708036700961,0.681838086648161,-0.557504256501416,-0.00644232424754037,0.809091126551567,0.444551717568549,2.20937931387022,0.757824726086436,0.80889164723231,0.0477519868116877,0.556589178727386,-0.239759762300593,-0.752754324000047,-0.72761789994024,-0.529097581196603,-0.630917455058523,-0.630134280535282,-0.702919513109555,-0.684684475842214,-0.88358595178393,-0.842404678821535,0.218712485645719,-0.623221733559029,0.195289064278243,2.43401325078947,-0.863451961879945,0.406091418758282,0.263781052947051,-0.266245246680083,0.697219451133109,0.947120474244118,3.97681093347254
"LOC101847682",0.409075740793245,0.280282522972404,-0.28402605584707,-0.838987345914843,-0.828381629860754,-0.820201495009432,-0.521905275184698,-0.66075358819468,-0.798793393404012,-0.848649306373812,-0.661106233124901,-0.812984466684302,-0.600680815655637,-0.71883726199484,-0.470082476888919,0.862199615296306,1.15905752312305,-0.72649488987595,0.59749916521694,1.75834650475586,1.08015008408931,2.14452971633496,1.56420106285735,-0.0540247815898904,0.473221491117688,0.402765480056849,-0.323676953528134,-0.750868490860888,-0.910839835539449,-0.727438940971398,-0.955767895203833,-0.558185120442747,-0.820608841828904,-0.778608076702189,-0.751466359084076,-0.848173906196828,-0.0266405423836159,-0.69294403108155,0.808362922635513,2.67432061003102,-0.704113495824289,-0.100552119380146,-0.0342774201451905,-0.3922676971903,0.94113069517274,1.05180061867374,2.8153949888403
"LOC101848031",0.754981687054543,-0.270613172987206,0.106067557240722,-0.751094729707849,-0.537960003967761,-0.931467459285864,-0.680172448543976,-0.589720463678794,-0.931467459285864,-0.80738040643255,-0.833942176764627,-0.821199795289684,-0.766933143855908,-0.711897546525147,-0.556386141587521,0.753291333935405,0.0484649924975735,-0.665875727349363,0.667925711109331,0.89924660022683,-0.459782638451556,2.27168218729678,1.25789709010979,1.55564355747358,0.723885579285987,0.529859027783034,-0.0302744291972777,-0.83652459831647,-0.931467459285864,-0.931467459285864,-0.573319936839721,-0.680251195190008,-0.722708316322019,-0.931467459285864,-0.647469966928302,-0.557554178320309,0.0372104198433233,-0.322552814784611,0.771518894626046,0.937476687907317,-0.71282856735089,0.602502569471729,-0.242782212393967,0.591646805388283,1.59552287865806,0.442741179738244,3.88899714756825
"LOC101846854",0.731735065330288,0.275779745850275,0.95698908632639,-1.09398944321084,-0.523150981487304,-0.653280096138386,-0.653220620646699,-0.887912231847752,-0.8699439202069,-0.354657714781447,-0.52873187069689,-0.716216066544,0.179987225445584,-0.71819322487455,-0.706972551484965,0.902349310980914,1.5079828921998,-0.623941114292301,-0.676539078420511,-0.124591883748679,1.82674465608226,2.96692480272367,2.06046002948586,1.11405072047174,0.821013842305201,0.581754624009444,-0.429616836740921,-1.01231622817196,-0.912059476027492,-0.99452922210055,-0.581084342017866,-0.824877816015035,-1.08236243923146,-0.747574727460697,-0.469921683847032,-0.759459141397267,-0.197992235338484,-0.968341729189352,0.227208246443702,1.04361768723349,-1.04846440417334,0.245828490208571,0.355382619734215,0.495767127505205,0.452206918863978,0.0444709433295223,2.36968704556258
"LOC101856442",1.30122365397995,0.351777019953673,-0.398161926137534,-0.556621162318666,-0.671742079087206,-0.865872765784821,-0.918364667333425,-0.804133840692403,-0.675239819810693,-0.731719135337852,-0.820569569345711,-0.807791934534271,-0.175911829697239,-0.588098598190088,-0.824334910973368,1.40458767013026,1.48365290715547,-0.319129989407196,0.885930677915344,0.757781331356228,1.32833685335304,2.48831424587098,1.78932208453252,1.4259877276992,0.520243735562755,-0.0165988684450096,-0.635962701898952,-0.823159135478504,-0.918364667333425,-0.759226726484219,-0.678939080133848,-0.750423811190049,-0.813696317167227,-0.712573503641946,-0.823436932099487,-0.543416910140602,-0.162864122457462,-0.796244811259823,-0.149900625280226,2.30927749989649,-0.662580254041501,-0.0851654487450364,-0.365892205125933,-0.518350153390912,0.513885780611991,0.459645885772754,2.35452142917398
