"","RSB441-07","RSB441-08","RSB441-09","RSB441-13","RSB441-14","RSB441-15"
"bta-miR-153_MIMAT0009239_Bos_taurus_miR-153 ",15.6403014240121,14.2910343616153,20.6902749936521,8.79050963066324,9.13583919936965,0
"bta-miR-184_MIMAT0009246_Bos_taurus_miR-184 ",542.650458102681,460.290398397027,499.000749846903,643.800181521908,497.395689743459,1132.0531096904
"bta-miR-2354_MIMAT0011890_Bos_taurus_miR-2354 ",13.6002621078366,10.7182757712115,8.51952499738615,7.95331823726675,19.2867716431137,262.505068913715
"bta-miR-2478_MIMAT0012070_Bos_taurus_miR-2478 ",1568.11022103356,2890.3616996367,2428.06462425505,1430.76009131462,2427.0879472992,5775.11151610174
"bta-miR-2889_MIMAT0013847_Bos_taurus_miR-2889 ",142.122739026893,129.810228784673,197.774687439321,103.811732781166,184.746970476142,2739.89665678691
"bta-miR-2898_MIMAT0013856_Bos_taurus_miR-2898 ",3443.58636570423,3678.15496882075,3214.29507401383,2850.21809881838,1550.5549307819,541.416704634538
"bta-miR-99b_MIMAT0004345_Bos_taurus_miR-99b ",79.5615333308443,67.8824132176728,68.1561999790892,61.1149717179445,81.2074595499524,196.878801685287
"cbn-let-7_MIMAT0029682_Caenorhabditis_brenneri_let-7 ",748.014415931015,779.456832473103,873.25131223208,575.987678656792,848.110405674816,147.659101263965
"cbn-miR-124_MIMAT0029752_Caenorhabditis_brenneri_miR-124 ",216.244167514602,205.43361894822,213.596662434467,218.506953676486,117.243269725244,49.2197004213217
"cbn-miR-87_MIMAT0029721_Caenorhabditis_brenneri_miR-87 ",112.202162389652,117.901033483327,133.269712459112,137.299388517026,135.007401501796,0
"cbr-let-7_MIMAT0000463_Caenorhabditis_briggsae_let-7 ",331.166382325822,330.480169612355,351.126137392272,295.528561868964,419.741056548817,164.065668071072
"cbr-miR-124a_MIMAT0000494_Caenorhabditis_briggsae_miR-124a ",229.844429622439,188.760745526336,202.034449938014,212.228018226013,124.348922435865,65.6262672284289
"cbr-miR-235a_MIMAT0004295_Caenorhabditis_briggsae_miR-235a ",0.680013105391831,2.38183906026922,2.43414999925318,4.60455266368075,222.305420517995,0
"cbr-miR-87_MIMAT0000492_Caenorhabditis_briggsae_miR-87 ",112.202162389652,105.99183818198,110.75382496602,138.555175607121,135.007401501796,0
"ccr-let-7a_MIMAT0026189_Cyprinus_carpio_let-7a ",342.046592012091,340.602985618499,377.293249884244,286.319456541603,404.007111261013,114.845967649751
"ccr-miR-1_MIMAT0026194_Cyprinus_carpio_miR-1 ",9.52018347548564,19.0547124821538,17.0390499947723,8.79050963066324,6.09055946624643,0
"ccr-miR-100_MIMAT0026195_Cyprinus_carpio_miR-100 ",116.282241022003,123.260171368932,125.358724961539,97.1142016339939,157.84699950022,65.6262672284289
"ccr-miR-184_MIMAT0026244_Cyprinus_carpio_miR-184 ",1188.66290822492,1093.26412866357,1099.62726216263,805.378120447432,616.669145957451,1509.40414625386
"cel-let-7-5p_MIMAT0000001_Caenorhabditis_elegans_let-7-5p ",334.566447852781,332.266548907557,380.33593738331,278.366138304336,390.810899084146,114.845967649751
"cel-miR-124-3p_MIMAT0000282_Caenorhabditis_elegans_miR-124-3p ",252.964875205761,200.074481062615,200.208837438574,209.716444045823,123.33382919149,32.8131336142144
"cel-miR-71-5p_MIMAT0000043_Caenorhabditis_elegans_miR-71-5p ",140.082699710717,123.855631134,138.138012457618,146.508493844387,144.650787323353,32.8131336142144
"cel-miR-87-3p_MIMAT0000060_Caenorhabditis_elegans_miR-87-3p ",134.642594867583,114.328274892923,140.572162456871,130.183261673156,148.203613678663,0
"cfa-let-7a_MIMAT0006594_Canis_familiaris_let-7a ",311.446002269459,345.962123504105,345.649299893952,291.76120059868,423.801429526314,180.472234878179
"cfa-let-7c_MIMAT0006669_Canis_familiaris_let-7c ",275.405307683692,311.425457130201,335.912699896939,272.505798550561,371.016580818845,65.6262672284289
"cfa-miR-124_MIMAT0006657_Canis_familiaris_miR-124 ",250.924835889586,192.33350411674,226.984487430359,203.018912898651,123.841375813677,32.8131336142144
"cfa-miR-184_MIMAT0009842_Canis_familiaris_miR-184 ",512.729881465441,489.467926885325,484.395849851384,631.242310620961,519.220194497508,1246.89907734015
"cfa-miR-99b_MIMAT0006607_Canis_familiaris_miR-99b ",74.8014415931015,86.9371256998266,79.1098749757285,60.277780324548,96.9414048377557,180.472234878179
"cgr-let-7a_MIMAT0023716_Cricetulus_griseus_let-7a ",310.765989164067,369.780514106797,366.339574887604,289.249626418491,401.976924772264,114.845967649751
"cgr-miR-100-5p_MIMAT0023726_Cricetulus_griseus_miR-100-5p ",64.601245012224,64.309654627269,57.2025249824498,77.8587995858745,106.077244037125,180.472234878179
"cgr-miR-124_MIMAT0023740_Cricetulus_griseus_miR-124 ",242.764678624884,207.81545800849,204.468599937267,220.599932159978,126.379108924613,49.2197004213217
"cgr-miR-1260_MIMAT0023746_Cricetulus_griseus_miR-1260 ",220.324246146953,260.81137709948,184.386862443429,259.110736256217,217.73750091831,360.944469756359
"cgr-miR-184_MIMAT0023809_Cricetulus_griseus_miR-184 ",511.369855254657,475.772352288777,519.082487340742,654.683669636063,558.80883102811,1099.23997607618
"chi-let-7a-5p_MIMAT0035880_Capra_hircus_let-7a-5p ",332.526408536606,362.634996925989,381.553012382937,294.691370475568,403.499564638826,131.252534456858
"chi-let-7c-5p_MIMAT0035884_Capra_hircus_let-7c-5p ",291.045609107704,323.930112196614,352.951749891712,241.948312691588,388.780712595397,82.0328340355361
"chi-miR-1_MIMAT0035896_Capra_hircus_miR-1 ",16.320314529404,13.695574596548,17.6475874945856,8.79050963066324,7.10565271062084,0
"chi-miR-100-5p_MIMAT0035897_Capra_hircus_miR-100-5p ",57.8011139583057,55.3777581512594,65.1135124800227,69.0682899552112,103.031964304002,98.4394008426433
"chi-miR-124a_MIMAT0035922_Capra_hircus_miR-124a ",94.5218216494646,88.7235049950285,87.6293999731146,118.881177862303,61.4131412846515,32.8131336142144
"chi-miR-153_MIMAT0035983_Capra_hircus_miR-153 ",19.0403669509713,12.5046550664134,15.8219749951457,11.3020838108527,3.55282635531042,0
"chi-miR-184_MIMAT0036009_Capra_hircus_miR-184 ",514.769920781616,494.827064770931,492.91537484877,629.986523530866,558.301284405923,1115.64654288329
"chi-miR-99b-5p_MIMAT0036314_Capra_hircus_miR-99b-5p ",84.3216250685871,67.8824132176728,66.3305874796493,63.626545898134,89.3282055049477,278.911635720823
"cin-let-7d-5p_MIMAT0006089_Ciona_intestinalis_let-7d-5p ",42.1608125342935,45.8504019101825,57.8110624822631,43.1153567599197,77.1470865724548,131.252534456858
"cin-miR-124-3p_MIMAT0006100_Ciona_intestinalis_miR-124-3p ",230.524442727831,202.456320122884,220.899112432227,213.483805316107,120.796096080554,16.4065668071072
