"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC177A","AC181A","AC182A","AC270A","AC274A","AC304A","AC308A","AC312A","AC169A","AC170A","AC174A","AC179A","AC183A","AC184A","AC267A","AC271A","AC275A","AC305A","AC309A","AC313A"
"12","LOC101851555",47.826891752139,-1.63125961743725,0.212631304875881,-7.67177541608682,1.69631775169371e-14,2.79072542116144e-11,86.8541108388041,63.4900721197255,81.3569242556375,13.2645959053228,28.688002082849,22.2287697409613,42.8526229822003,25.9350047760292,71.210800359767,40.1296396949313,86.4774134361255,72.219930898421,74.4473772768731,77.6542684533695,15.1240917851141,14.7667039424483,16.8369267391837,19.804866646712,31.5120465308579,19.1011803062869,102.456666526181,56.7607590502812,36.8457359511139
"13","LOC101855374",38.5848537630612,-1.78105387048456,0.236069086492905,-7.54462982402435,4.53573996378313e-14,6.88804448961589e-11,78.6796062892696,55.1635052843516,41.7214996182756,12.1592129132126,18.6084337834696,14.4970237441052,38.8663324722282,19.1693513561955,48.8302631038402,36.2145528954258,88.3371427573325,57.5807557163087,74.4473772768731,38.426854492389,12.7973084335581,6.32858740390641,11.2246178261225,10.6641589636142,17.2807997104704,23.4423576486248,62.0132455290041,67.5723322027157,53.4263171291151
"14","LOC101854284",36.9947105919821,-2.04664485226242,0.271976618638648,-7.52507646615615,5.26894791247543e-14,7.42996926343499e-11,56.1997187780497,62.4492512653037,30.2480872232498,4.42153196844093,26.3619478599153,6.7652777472491,22.9211704323397,4.51043561322248,59.0032345838069,64.5989321918406,56.7217442968135,56.6048107041679,67.3085876749812,30.4212598064746,9.30713340622408,11.6024102404951,15.7144649565715,22.8517692077446,18.2973173404981,11.2870610900786,94.3679823267454,78.3839053551502,40.5303095462253
"15","LOC101855688",22.7516258196363,-2.67982242570127,0.35730929317846,-7.50000763165938,6.38141179835273e-14,8.39878878153864e-11,49.047027297207,42.6736550312909,17.7316373377671,3.3161489763307,4.6521084458674,4.83234124803507,10.9622989024233,4.51043561322248,32.5535087358935,31.3206943960439,67.8801202240555,17.5670102185349,27.5353313215832,12.0083920288716,1.16339167577801,6.32858740390641,2.2449235652245,7.61725640258154,8.13214104022138,11.2870610900786,86.2792981273101,43.246292609738,30.397732159669
"16","LOC106012569",20.0016508661419,-2.12367126433628,0.285845432799865,-7.42943920263078,1.09059059990679e-13,1.34565247645999e-10,21.4580744425281,21.8572379428563,18.774674828224,4.42153196844093,5.42745985351197,4.83234124803507,4.98286313746515,7.89326232313933,19.3286458119367,24.4692924969093,49.2828270119855,40.0137454977738,25.4956771496141,28.0195814007003,6.98035005466806,5.27382283658868,5.61230891306124,10.6641589636142,11.1816939303044,13.0235320270138,64.7094735954825,40.5433993216294,25.7920151657797
"17","LOC101862804",9.62072207956869,-3.32208219520195,0.454555537541444,-7.3084187097799,2.70304388244926e-13,3.13902896043019e-10,27.588952854679,37.4695507591822,17.7316373377671,1.10538299211023,0.775351407644567,0.966468249607015,5.97943576495818,0,8.13837718397337,9.78771699876373,15.8076992302595,20.4948452549573,8.15861668787651,15.2106299032373,0,0,2.2449235652245,1.52345128051631,3.04955289008302,2.60470640540275,11.6836549547399,16.2173597286518,14.7382943804456
"18","LOC101863239",94.6163231434917,-1.90429950425636,0.263015837901677,-7.240246516897,4.47869920779971e-13,4.91213776446566e-10,112.399437556099,131.143427657138,84.4860367270082,24.3184258264251,56.6006527580534,23.1952379905684,67.766938669526,41.7215294223079,122.0756577596,86.1319095891208,317.083849265794,136.632301699715,120.339596146178,99.2693741053383,17.4508751366702,27.4238787502611,21.3267738696327,35.0393794518751,50.8258815013836,60.7764827927309,223.78692951771,186.499636879495,129.881219227676
"19","LOC101852470",59.4833995956253,-1.28831201209507,0.17831463462143,-7.22493706043934,5.01333973189763e-13,5.20912384142753e-10,124.661194380401,95.7555186067991,81.3569242556375,37.5830217317479,45.7457330510295,30.9269839874245,43.8491956096933,33.8282670991686,61.0378288798003,48.9385849938186,98.565654023971,93.6907211655192,80.5663397927805,74.4520305790037,26.7580085428942,35.861995288803,26.9390827826939,28.9455743298098,23.3799054906365,38.2023606125737,117.735292236225,59.4636523383898,59.87432092056
"20","LOC101855978",17.3748359459201,-2.96983745749971,0.411797781054862,-7.21188309925364,5.51833409875649e-13,5.44714758888253e-10,26.5671397859871,15.6123128163259,15.6455623568534,0,3.87675703822284,1.93293649921403,5.97943576495818,6.76565341983371,49.8475602518369,30.3419226961675,47.4230976907785,9.75945012140825,23.456022977645,16.8117488404202,0,2.10952913463547,1.12246178261225,7.61725640258154,9.14865867024906,3.47294187387034,26.0635379759582,70.2752254908243,25.7920151657797
"21","LOC106011443",13.947952224107,-4.41096202464884,0.61445278309089,-7.1786834497849,7.03859006999188e-13,6.61694500770379e-10,39.8507096789807,35.3879090503388,12.5164498854827,3.3161489763307,3.10140563057827,0.966468249607015,0,2.25521780661124,19.3286458119367,27.4056075965384,21.3868871938805,58.5567007284495,56.090489729151,26.4184624635174,1.16339167577801,1.05476456731774,1.12246178261225,0,0,0,4.49371344413073,2.70289328810863,3.68457359511139
"22","LOC101847675",52.6159485056573,-2.00096571728829,0.280128381193728,-7.14303102299546,9.12950107761214e-13,8.19248228519177e-10,63.3524102588924,55.1635052843516,51.1088370323876,12.1592129132126,34.115461936361,26.0946427393894,39.8629050997212,11.2760890330562,126.144846351587,54.8112151930769,129.251187823887,59.5326457405903,60.1697980730892,40.8285328981633,19.7776584882262,17.9309976444015,14.5920031739592,16.7579640856794,14.2312468203874,17.3647093693517,182.444765831708,95.9527117278563,67.2434681107828
"23","LOC106012698",105.589445259528,-1.3815256143711,0.193584710820992,-7.13654300751363,9.5707370872002e-13,8.2150213728481e-10,190.057230776677,190.470216359176,116.820198931172,45.3207026765195,52.7238957198306,51.2228172291718,113.609279534205,71.039360908254,107.833497687647,116.473832285288,168.305503569234,139.560136736138,157.053371241623,133.69343125477,38.3919253006743,55.90252206784,35.9187770435919,47.2269896960055,35.5781170509686,83.3506049728881,192.330935408795,179.742403659224,105.931490859452
"25","LOC101857928",35.6327102033005,-1.60465974354664,0.229615522170641,-6.98846370827718,2.77912541544964e-12,2.19483473762314e-09,58.2433449154334,53.0818635755082,33.3771996946205,16.5807448816535,8.52886548409024,13.5305554944982,28.9006061972979,13.5313068396674,47.8129659558435,33.2782377957967,75.3190375088835,45.8694155706188,43.8525646973362,38.426854492389,8.14374173044607,29.5334078848966,21.3267738696327,22.8517692077446,12.1982115603321,15.6282384324165,79.0893566167009,71.6266721348786,48.8206001352259
"26","LOC101847704",32.1101611265981,-1.72608946782728,0.247946557180782,-6.96153835509304,3.36576893120123e-12,2.55565423999133e-09,56.1997187780497,49.959401012243,38.592387146905,7.73768094477163,12.4056225223131,8.69821424646313,21.9245978048467,10.1484801297506,39.6745887718702,28.3843792964148,73.4593081876765,43.9175255463371,33.6542938374906,29.6207003378832,23.2678335155602,14.7667039424483,16.8369267391837,7.61725640258154,14.2312468203874,21.7058867116896,90.7730115714408,58.1122056943355,36.8457359511139
"27","LOC101854711",31.8648451174445,-1.8408384442212,0.264866061982248,-6.95007291777751,3.65097452887151e-12,2.56665480318952e-09,30.6543920607544,49.959401012243,27.1189747518792,12.1592129132126,6.20281126115654,14.4970237441052,18.9348799223676,15.7865246462787,35.6054001798835,52.8536717933241,87.407278096729,38.0618554734922,34.6741209234752,19.2134272461945,12.7973084335581,11.6024102404951,11.2246178261225,15.2345128051631,10.1651763002767,20.837651243222,73.696900483744,74.3295654229873,59.87432092056
"28","LOC101856146",13.4933615135733,-2.98866568727769,0.430300281877061,-6.9455350441336,3.77028615603769e-12,2.56665480318952e-09,35.7634574042135,13.5306711074825,10.4303749045689,0,0.775351407644567,3.86587299842806,9.9657262749303,1.12760890330562,41.7091830678635,15.660347198022,42.773774387761,14.6391751821124,22.4361958916604,8.00559468591438,0,1.05476456731774,2.2449235652245,4.57035384154892,4.06607052011069,4.34117734233792,22.4685672206537,29.7318261691949,21.1862981718905
"29","LOC106011842",19.5782295134903,-1.9284412818952,0.277346444620547,-6.95318551688521,3.57128544726112e-12,2.56665480318952e-09,18.3926352364526,45.7961175945561,29.2050497327929,6.6322979526614,11.6302711146685,7.73174599685612,17.9383072948745,5.6380445165281,22.3805372559268,38.1720962951785,54.8620149756065,14.6391751821124,28.5551584075678,22.4156651205603,3.49017502733403,9.49288110585962,4.48984713044899,6.09380512206523,6.09910578016604,6.94588374774068,33.2534794865674,29.7318261691949,26.7131585645576
"30","LOC101851096",15.3105803726459,-2.69492937308232,0.388895267526548,-6.92970472544603,4.21719918115047e-12,2.60174831982102e-09,18.3926352364526,15.6123128163259,10.4303749045689,0,2.3260542229337,2.89940474882104,10.9622989024233,5.6380445165281,20.3459429599334,18.5966622976511,59.511338278624,21.4707902670982,21.4163688056758,12.808951497463,6.98035005466806,1.05476456731774,3.36738534783674,3.04690256103262,3.04955289008302,4.34117734233792,48.5321051966119,36.4890593894665,24.8708717670019
