"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC177A","AC181A","AC182A","AC270A","AC274A","AC179A","AC183A","AC184A","AC267A","AC271A","AC275A"
"94","LOC118477283",128.475379459624,-2.83948660606136,0.529758526722695,-5.35996395117527,8.32385599921911e-08,1.41443565825028e-05,26.5291918106456,37.9922189745838,23.1952379905684,27.9040335698048,31.5730492925573,269.906868780498,282.676904041153,460.209330871022,141.680969088017,80.3048927721862,31.256476864833
"95","LOC101853328",585.331251484985,-2.59401806387864,0.484579315983083,-5.3531341068821,8.64437332709815e-08,1.45343763319725e-05,172.439746769196,118.628765369619,185.561903924547,208.283679146043,95.8467567809776,973.758832626195,710.911318372154,717.253079089226,1441.18491136843,1691.48533636605,123.289436522397
"96","LOC101850254",113.308408510361,-1.76130532418158,0.329442976411557,-5.34631317190768,8.97638428661053e-08,1.49353943968781e-05,39.7937877159684,41.8689760128066,39.6251982338876,56.8046397671027,67.6565341983372,145.423959472251,163.488507934249,196.430811957143,262.033620248805,164.675856064483,68.5906020089392
"97","LOC101856297",293.532769250926,-2.1164360627413,0.39629680807072,-5.3405327008428,9.26738583563517e-08,1.52606138095464e-05,133.751342045338,123.280873815486,109.210912205593,55.8080671396097,98.1019745875889,525.853037451661,477.808348994934,527.557037827756,601.763255803942,476.746768482979,98.9788434053046
"98","LOC101858186",67.7110254549515,-6.55668981455672,1.23982680178378,-5.28839173755836,1.23396488439459e-07,2.01123684677906e-05,0,1.55070281528913,4.83234124803507,0,0,218.717635046266,167.70756620352,163.879420261388,153.868579332147,32.5285641608855,1.73647093693517
"99","LOC101849272",80.1290779121474,-2.99042360879554,0.566427974078914,-5.27944195139436,1.29577921161498e-07,2.09065468152788e-05,22.1076598422047,17.0577309681805,14.4970237441052,21.9245978048467,7.89326232313933,389.736211385633,54.8477575005223,74.0824776524083,161.485835734729,81.3214104022138,36.4658896756386
"100","LOC101849536",61.1366366561829,-3.8932801917153,0.739219141798433,-5.26674699229704,1.38862376543268e-07,2.21804874052562e-05,7.73768094477163,6.97816266880111,6.7652777472491,12.9554441574094,1.12760890330562,67.4767171951246,74.8882842795592,102.144022217715,181.290702381441,209.402631785701,1.73647093693517
"101","LOC101856779",349.889617187806,-1.54736900373726,0.293985944782531,-5.2634115038455,1.41406588552033e-07,2.2363241969719e-05,177.966661729747,134.13579352251,159.467261185157,143.506458358996,239.053087500791,585.186012916339,502.067934043242,535.414270306042,613.950866048072,554.002108365082,204.035335089882
"102","LOC101860874",417.744237914853,-1.82429958667044,0.34696985924318,-5.25780420999581,1.45785608140841e-07,2.2829740380722e-05,231.025045351039,156.620984344203,201.025395918259,102.646980631782,183.800251238816,645.682380056796,527.382283658868,603.884439045389,1031.37651690954,685.132882638651,226.60945727004
"103","LOC106013936",85.8460231775843,1.24694691962354,0.237831900654069,5.24297588420341,1.580071976214e-07,2.45033880350158e-05,102.800618266252,118.628765369619,150.769046938694,102.646980631782,151.099593042953,61.6597588162345,47.4644055292981,38.1637006088164,68.5553076232338,59.9745401716327,42.5435379549116
"104","LOC101846007",68.1173230900798,-2.23129477366103,0.426235099361091,-5.23489214521669,1.65081231770045e-07,2.53542549525281e-05,32.0561067711968,26.3619478599153,23.1952379905684,20.9280251773536,10.1484801297506,69.8035005466806,59.0668157697932,84.1846336959186,121.876102441305,234.815572536392,66.854131072004
"105","LOC101845577",348.001834158964,-1.6224784894338,0.311491086744109,-5.20874772499245,1.90119396485031e-07,2.89216868576705e-05,128.224427084787,128.708333668998,119.84206295127,195.328234988634,243.563523114014,595.656537998341,498.903640341289,631.945983610695,530.161045619675,543.836932064805,211.849454306091
"106","LOC101861343",72.5793925751433,1.07066836608109,0.205693800350531,5.2051562286103,1.93833464330441e-07,2.92085087334919e-05,85.1144903924879,89.9407632867698,117.909126452056,95.6709722393309,120.654152653701,50.0258420584544,49.5739346639336,50.5107802175511,38.0862820129077,48.7928462413283,52.0941281080551
"107","LOC101848347",2552.48172533253,-3.06546163718983,0.59054576926797,-5.19089594188394,2.09284570396083e-07,3.12420789059498e-05,609.066028652738,617.95507189272,581.813886263423,257.115737893202,475.850957194971,6451.00684218907,6889.72215371945,6818.9553293694,3999.05961135531,1075.47565256928,301.277707558252
"108","LOC101848384",324.208615230993,-2.64412224205306,0.510471801081198,-5.17976161749329,2.22169627455963e-07,3.25570225628816e-05,98.3790862978107,106.99849425495,112.110316954414,58.7977850220888,42.8491383256135,714.322488927698,718.294670343378,825.009410220002,440.277420069213,395.425358080765,53.8305990449903
"109","LOC101860034",177.098112031515,-1.7609396452471,0.33994149309457,-5.18012564225932,2.21736499477131e-07,3.25570225628816e-05,87.3252563767084,86.8393576561916,107.277975706379,44.8457682371863,57.5080540685866,281.540785538278,261.581612694798,351.330537957634,326.01857403049,243.964231206642,99.8470788737722
"110","LOC101852684",136.160707759087,-5.615069138049,1.08546754081173,-5.17294983675878,2.30426891821351e-07,3.34600794823858e-05,1.10538299211023,3.10140563057827,9.66468249607015,9.9657262749303,1.12760890330562,246.639035264938,785.799602651713,307.554528435756,114.258846038723,8.13214104022138,10.418825621611
"111","LOC106012918",31.6962367366286,-4.04526939393582,0.782580245022495,-5.16914325357081,2.35169586848598e-07,3.35389625958273e-05,5.52691496055116,3.10140563057827,1.93293649921403,3.98629050997212,2.25521780661124,91.9079423864628,101.257398462503,94.2867897394288,30.4690256103262,12.1982115603321,1.73647093693517
"112","LOC106013103",8.90398110459204,-6.48089346930914,1.2534967051762,-5.17025169874552,2.33778906878456e-07,3.35389625958273e-05,0,0,0,0,0,29.0847918944503,11.6024102404951,14.5920031739592,33.5159281713588,9.14865867024906,0
"113","LOC101846605",178.003074634852,-2.29704984444948,0.444700824108473,-5.16538247720713,2.39947753879687e-07,3.39175705550464e-05,70.7445114950549,44.1950302357403,50.2563489795648,39.8629050997212,78.9326232313933,350.180894409181,259.472083560163,378.269620740327,469.222994399023,159.593267914345,57.3035409188606
"114","LOC118478811",120.951550758964,-1.99864917161452,0.387689595621409,-5.15528194253185,2.53249592269156e-07,3.54838222571511e-05,64.1122135423935,38.7675703822284,52.1892854787788,61.7875029045679,12.4036979363618,181.48910142137,178.255211876697,89.7969426089798,290.979194578615,187.039243925092,173.647093693517
"116","LOC101848217",39.684243783245,1.86477958192566,0.362207615107206,5.14837210524612,2.62756847966114e-07,3.58719242099379e-05,54.1637666134014,58.1513555733426,56.0551584772069,118.592142671671,41.7215294223079,10.4705250820021,24.2595850483079,16.8369267391837,15.2345128051631,25.4129407506918,15.6282384324165
"117","LOC101851463",239.530247149671,-1.83120693998835,0.355679388099224,-5.14847641235115,2.62610801837182e-07,3.58719242099379e-05,97.2737033057005,114.752008331396,117.909126452056,77.7326649444563,91.3363211677552,272.233652132054,333.305603272404,324.39145517494,757.155286416605,290.724042187914,158.0188552611
"118","LOC101849838",153.735939615395,-2.08082019933459,0.406477036696883,-5.11915806177828,3.06902667562235e-07,4.15436975336574e-05,47.53146866074,58.9267069809871,60.8874997252419,60.7909302770748,49.6147917454472,317.605927487397,212.007678030865,338.983458348899,362.581404762881,117.91604508321,64.2494246666013
"119","LOC101848595",22.68282755202,-2.71134638060046,0.534215619272369,-5.07537833561187,3.86725741281883e-07,5.19089938276935e-05,7.73768094477163,2.3260542229337,8.69821424646313,4.98286313746515,4.51043561322248,29.0847918944503,26.3691141829434,31.4289299131429,70.0787589037502,53.8754343914667,10.418825621611
"120","LOC101852861",280.074830196693,-2.28149614741331,0.451040943143655,-5.05829056562312,4.23031511494579e-07,5.63090194425243e-05,99.484469289921,79.0858435797459,79.2503964677752,47.8354861196654,145.461548526425,533.996779182107,497.848875773971,565.720738436573,370.198661165463,591.613260676106,70.3270729458744
"121","LOC101853118",20.3829032145383,-3.02147496530525,0.597936388312122,-5.0531712475877,4.34533958070652e-07,5.7314332963478e-05,3.3161489763307,5.42745985351197,9.66468249607015,1.99314525498606,0,52.3526254100105,26.3691141829434,38.1637006088164,33.5159281713588,44.7267757212176,8.68235468467585
"122","LOC101855274",431.28828560383,-3.81419034744795,0.755255369472772,-5.05019957701269,4.41348710605884e-07,5.7314332963478e-05,58.5852985818423,55.0499499427643,112.110316954414,34.880041962256,4.51043561322248,1270.42370994959,1220.36260438662,1284.09627930841,482.93405592367,195.171384965313,26.0470640540275
"123","LOC101864318",152.759969111077,-2.11927798456982,0.419553404335036,-5.05127109605685,4.3887965935686e-07,5.7314332963478e-05,61.901447558173,42.6443274204512,59.9210314756349,34.880041962256,71.039360908254,287.357743917169,194.076680386463,308.676990218368,412.855297019919,145.362021093957,61.6447182611985
"124","LOC101850052",14.3705773904553,-2.17863973813798,0.431559050882779,-5.04830042072214,4.45757807316275e-07,5.74200762601843e-05,4.42153196844093,3.87675703822284,6.7652777472491,3.98629050997212,5.6380445165281,25.5946168671162,21.0952913463547,11.2246178261225,25.8986717687772,24.3964231206641,25.17882858556
"125","LOC101852067",57.4694615996704,-1.63076164996815,0.323684248981762,-5.03812482410917,4.70114829784976e-07,6.00731534092434e-05,27.6345748027558,20.9344880064033,17.3964284929263,27.9040335698048,40.5939205190023,80.2740256286827,82.2716362507834,78.5723247828573,99.02433323356,115.883009823155,41.6753024864441
"126","LOC101854894",264.714165907995,-2.6681322518779,0.530424438412756,-5.03018348826843,4.90010669265112e-07,6.21185747632669e-05,78.4821924398265,85.2886548409024,89.8815472134524,41.8560503547073,41.7215294223079,674.767171951246,543.203752168634,630.823521828083,319.924768908425,372.045452590128,33.8611832702358
"127","LOC101847351",71.7681702173531,-1.9047845223999,0.378993700886712,-5.02590021402302,5.01076400601998e-07,6.30212074552418e-05,36.4776387396377,28.688002082849,27.0611109889964,12.9554441574094,38.3387027123911,111.685600874689,100.202633895185,126.838181435184,188.907958784022,60.9910578016604,57.3035409188606
"128","LOC101846824",118.627562522685,-1.99101215078045,0.40139378002877,-4.96024664517158,7.0403730223323e-07,8.77171632015844e-05,49.7422346449605,36.4415161592947,42.5246029827087,29.8971788247909,67.6565341983372,266.416693753164,157.159920530343,225.614818305062,249.846010004674,130.114256643542,49.4894217026523
"129","LOC101859506",18.8294836174595,-3.09140098322071,0.623386681753115,-4.95904239488553,7.08415078758179e-07,8.77171632015844e-05,1.10538299211023,3.87675703822284,3.86587299842806,6.97600839245121,2.25521780661124,25.5946168671162,15.821468509766,28.0615445653062,73.1256614647828,38.6276699410516,7.81411921620826
"130","LOC101857018",351.723502113352,-1.39997476181288,0.283004789241849,-4.9468235698884,7.54342888781733e-07,9.26855304808509e-05,173.545129761307,184.533635019407,193.293649921403,161.444765653871,215.373300531373,571.225312807003,508.396521447149,636.435830741144,528.637594339159,504.192744493726,191.880038531336
"131","LOC101852196",91.3007996819772,-2.18447935866975,0.442154395656947,-4.94053520699276,7.79084231625598e-07,9.4994751387448e-05,43.1099366922991,31.7894077134273,27.0611109889964,21.9245978048467,31.5730492925573,208.247109964264,125.516983510811,199.79819730498,195.001763906087,92.5031043325182,27.7835349909627
"132","LOC106011710",193.00699476355,-1.84150623784924,0.374056737901837,-4.92306661331283,8.51984348031679e-07,0.000103096560538712,95.06293732148,78.3104921721013,60.8874997252419,63.7806481595539,102.612410200811,344.363936030291,286.895962310424,442.249942349226,271.174327931903,303.938771378274,73.8000148197447
"133","LOC101859068",179.48716586353,-1.61253856857682,0.329014091771354,-4.90112310963702,9.52903160655807e-07,0.000113587478993696,79.5875754319368,91.491466102059,66.686309222884,96.6675448668239,87.9534944578383,293.174702296059,263.691141829434,299.69729595747,306.213707383778,311.054394788468,78.1411921620826
"134","LOC101863380",90.4830897968817,1.28071153549381,0.261259060545974,4.90207510054352,9.4829566998822e-07,0.000113587478993696,120.486746140015,140.338604783667,115.976189952842,123.575005809136,165.758508785926,58.1695837889005,39.0262889907562,92.0418661742043,45.7035384154892,50.8258815013836,43.4117734233792
"135","LOC101846543",121.240426964756,-2.71229412750322,0.553813021936089,-4.89749070547536,9.70682240864657e-07,0.000114849684691342,26.5291918106456,22.4851908216925,57.9880949764209,21.9245978048467,21.4245691628068,389.736211385633,263.691141829434,213.267738696327,150.821676771114,148.41157398404,17.3647093693517
"136","LOC101863118",629.161822187833,-1.7551605570457,0.35869265705831,-4.89321574475492,9.92015557390466e-07,0.000116510768369102,227.708896374708,215.54769132519,277.376387637213,187.35565396869,462.319650355304,908.608898782626,902.878469623982,1113.48208835135,1483.84154722288,803.048927721862,338.611832702358
"137","LOC101858939",123.064026364085,-2.47959734141393,0.508017353685343,-4.8809303922908,1.05586508704843e-06,0.00012310462069653,48.6368516528502,40.3182731975175,40.5916664834946,26.9074609423118,19.1693513561955,244.312251913382,161.378978799614,354.69792330547,304.690256103262,78.2718575121308,34.7294187387034
"138","LOC101861036",43.6520132916577,-1.4245435326276,0.292196492710743,-4.8752930584893,1.08647039973593e-06,0.000125755012282478,18.791510865874,24.0358936369816,25.1281744897824,28.9006061972979,15.7865246462787,62.8231504920126,49.5739346639336,58.3680126958369,89.8836255504622,66.0736459517987,40.8070670179765
"139","LOC101857494",77.0913030313981,-2.03015580706258,0.41665110077386,-4.87255596659147,1.10163634144935e-06,0.000126593073971011,17.6861278737637,39.5429217898729,33.8263887362455,16.9417346673815,34.9558760024742,133.790042714471,94.9288110585962,172.859114522286,191.954861345055,68.1066812118541,43.4117734233792
"140","LOC101849772",208.269248677671,-3.27735139480788,0.673437183355571,-4.86660296729926,1.13532784971636e-06,0.000129532798167996,26.5291918106456,29.4633534904936,37.6922617346736,35.8766145897491,51.8700095520585,103.541859144243,1181.33631539586,506.230263958124,195.001763906087,78.2718575121308,45.1482443603144
"141","LOC101859026",206.847209517803,-1.99113670029674,0.409736268629985,-4.85955687289877,1.17648782792509e-06,0.000133276879967713,54.1637666134014,81.4118978026796,77.3174599685612,72.7498018069912,108.250454717339,379.265686303631,243.650615050397,464.699178001471,536.25485074174,158.576750284317,98.9788434053046
"142","LOC101853728",73.9017732910574,-3.77699995896099,0.77748191567769,-4.85799075553903,1.18582944679724e-06,0.000133389110941495,8.84306393688186,11.6302711146685,16.4299602433193,4.98286313746515,4.51043561322248,184.979276448704,320.648428464592,129.083105000408,117.305748599756,10.1651763002767,4.34117734233792
"143","LOC101853677",40.684002399545,-1.20776581035095,0.250891194860784,-4.81390273987542,1.48010864001046e-06,0.000165327100048161,26.5291918106456,25.5865964522707,22.2287697409613,18.9348799223676,24.8073958727236,52.3526254100105,55.90252206784,53.8781655653879,68.5553076232338,57.9415049115774,40.8070670179765
"144","LOC101859945",18.8034709860574,-3.16548832330935,0.657939705515685,-4.8112133935256,1.50016741036708e-06,0.000166403986429121,6.6322979526614,3.87675703822284,2.89940474882104,2.98971788247909,1.12760890330562,34.9017502733403,41.1358181253917,40.4086241740409,30.4690256103262,40.6607052011069,1.73647093693517
"145","LOC101852651",270.077065037516,-2.07633359229638,0.431828135322553,-4.80824064588904,1.52264406072495e-06,0.000166583517684655,119.381363147905,115.527359739041,91.8144837126664,98.66069012181,64.2737074884203,584.022621240561,284.786433175789,681.334302045634,601.763255803942,227.699949126199,101.583549810707
"146","LOC101864571",92.1819449848041,-2.06657147577984,0.429714227902826,-4.80917628877574,1.5155350716952e-06,0.000166583517684655,47.53146866074,33.3401105287164,30.9269839874245,27.9040335698048,28.1902225826405,184.979276448704,73.8335197122415,184.083732348409,272.697779212419,79.2883751421585,51.2258926395875
"147","LOC101845017",205.455310350287,-2.20715095947247,0.459537436250896,-4.80298401253086,1.56318370998642e-06,0.000169855329249068,91.7467883451493,79.0858435797459,66.686309222884,46.8389134921724,60.8908807785034,382.755861330965,335.41513240704,572.455509132246,420.472553422501,140.279432943819,63.3811891981337
"148","LOC101850506",1732.93129845781,-1.84067351818486,0.383931010095364,-4.79428196677225,1.63258514620055e-06,0.000176197855001766,570.37762392888,484.594629777855,536.389878531893,566.053252416041,1441.08417842458,2650.20623742231,2635.85665372702,2705.13289609552,3118.50477121688,3492.75457677508,861.289584719844
"149","LOC106012457",15.8633475821764,-4.2709155090759,0.894917297475265,-4.77241363098577,1.82031177443703e-06,0.000195139865591159,0,0,0,2.98971788247909,4.51043561322248,19.7776584882262,23.2048204809902,35.9187770435919,51.7973435375545,34.5615994209409,1.73647093693517
"150","LOC101856052",64.8948902908811,-1.49136224112309,0.312701306407867,-4.7692868899558,1.84879209161844e-06,0.000196871707196143,23.2130428343149,27.9126506752044,28.9940474882104,35.8766145897491,47.359573938836,132.626651038693,72.7787551449238,127.960643217796,82.2663691478806,79.2883751421585,55.5670699819254
"152","LOC101853748",132.04231837163,-2.434443653757,0.51136082592371,-4.76071597655036,1.92907370494876e-06,0.00020271772558649,38.6884047238581,38.7675703822284,45.4240077315297,34.880041962256,36.0834849057798,262.92651872583,218.336265434771,249.186515739919,258.986717687772,256.162442766974,13.0235320270138
"153","LOC101846779",283.801292823462,-1.73892095638512,0.366106234432294,-4.74977149482744,2.03646626984602e-06,0.000211223868365263,160.280533855984,110.099899885529,145.936705690659,113.609279534205,93.5915389743664,538.650345885219,361.784246589983,407.453627088246,478.363702082121,601.778436976382,110.265904495383
"154","LOC101862489",9.77827521340471,-3.6108774718134,0.760031569885234,-4.75095721663069,2.02455968710854e-06,0.000211223868365263,0,0.775351407644567,0.966468249607015,3.98629050997212,1.12760890330562,20.9410501640042,26.3691141829434,17.959388521796,16.7579640856794,3.04955289008302,15.6282384324165
"155","LOC101844970",132.443958388523,-1.85620595867281,0.391509706301989,-4.74114927112698,2.12509284527594e-06,0.000218994245274791,57.4799155897321,41.8689760128066,42.5246029827087,23.9177430598327,107.122845814034,172.181968015146,197.240974088417,205.410506218041,348.870343238234,147.395056354013,112.870610900786
"156","LOC101850152",20.5695316868075,4.28254484874019,0.904805796776927,4.73310942966474,2.21106204358667e-06,0.000226392910398782,28.7399577948661,56.6006527580534,1.93293649921403,59.7943576495818,65.4013163917259,6.98035005466806,0,2.2449235652245,4.57035384154892,0,0
"157","LOC100533215",49.9429026496501,-1.48024050802366,0.312858677427066,-4.73133914710975,2.23043518823472e-06,0.00022692191886416,30.9507237790865,15.5070281528913,38.6587299842806,19.9314525498606,21.4245691628068,69.8035005466806,56.9572866351577,101.021560435102,83.7898204283969,54.8919520214943,56.435305450393
"158","LOC101864023",532.076614399812,-2.17889558005146,0.460701508290997,-4.7295169232986,2.25054695578963e-06,0.000227518902055871,176.861278737637,199.265311764654,221.321229160006,113.609279534205,198.459166981789,986.556141059753,634.968269525277,818.274639524329,1000.90749129921,1396.69522365802,105.924727153045
"159","LOC101856161",24.5313658054276,-3.03541933468435,0.642469341893183,-4.72461351344765,2.30553405789971e-06,0.000230164346917701,7.73768094477163,3.10140563057827,6.7652777472491,3.98629050997212,3.38282670991686,48.8624503826764,47.4644055292981,69.5926305219594,45.7035384154892,31.5120465308579,1.73647093693517
"160","LOC101861731",213.289854092539,-1.74944991985869,0.370281677698521,-4.72464619565399,2.30516332333189e-06,0.000230164346917701,99.484469289921,103.121737216727,122.741467700091,66.770366042033,73.2945787148653,360.651419491183,297.443607983601,495.005646132001,388.480076531658,248.030301726752,91.1647241890964
"161","LOC101859062",85.4509219474767,-6.55226808357874,1.38817758693055,-4.7200503345301,2.35786290543798e-06,0.000233926361419633,3.3161489763307,3.87675703822284,0.966468249607015,0,0,364.141594518517,265.800670964069,270.513289609552,21.3283179272283,9.14865867024906,0.868235468467585
"162","LOC101864505",28.7609734403322,-4.25947438827026,0.903198026506318,-4.71599169093232,2.40536251481346e-06,0.000237165774377256,3.3161489763307,3.87675703822284,5.79880949764209,0,0,122.156125956691,64.3406386063819,78.5723247828573,24.3752204882609,12.1982115603321,1.73647093693517
"163","LOC106012576",19.8293931977904,-2.53917721143465,0.539205538386678,-4.70910817984541,2.48803001026376e-06,0.000243811677018055,3.3161489763307,1.55070281528913,4.83234124803507,8.96915364743727,9.02087122644495,31.4115752460063,35.861995288803,41.5310859566532,35.0393794518751,39.6441875710792,6.94588374774068
"164","LOC101846090",115.533193450988,-1.87222936271869,0.398690551047158,-4.69594616125537,2.65375438445501e-06,0.000258465968188414,61.901447558173,50.3978414968969,54.1222219779928,23.9177430598327,45.1043561322248,226.861376776712,172.981389040109,281.737907435674,182.814153661957,118.932562713238,52.0941281080551
"165","LOC101846979",28.8035054792827,-2.44482431671942,0.520843803072998,-4.69396833041856,2.67955534114335e-06,0.000259397196752017,12.1592129132126,9.30421689173481,3.86587299842806,10.9622989024233,5.6380445165281,51.1892337342325,53.7929929332045,61.7353980436736,53.3207948180708,48.7928462413283,6.07764827927309
"166","LOC101853625",110.693798817204,-2.72748905527894,0.581465691963333,-4.69071364480596,2.72253780413576e-06,0.000261970459912413,35.3722557475275,37.2168675669392,39.6251982338876,18.9348799223676,4.51043561322248,252.455993643828,159.269449664978,206.532968000654,228.517692077446,219.567808085977,15.6282384324165
"167","LOC101849172",89.086772684764,-2.2748744406019,0.489704410012324,-4.64540321485905,3.39412871348472e-06,0.000324637233176595,35.3722557475275,30.2387048981381,32.8599204866385,23.9177430598327,21.4245691628068,226.861376776712,195.131444953781,193.063426609307,105.118138355625,98.6022101126843,17.3647093693517
"168","LOC101846193",20.4923965771202,-3.77464723340255,0.814144971203423,-4.63633304498962,3.54644391938411e-06,0.000337186599549538,3.3161489763307,0.775351407644567,4.83234124803507,3.98629050997212,0,25.5946168671162,14.7667039424483,56.1230891306124,83.7898204283969,30.4955289008302,1.73647093693517
"169","LOC101859125",157.566252128488,-1.40507206426893,0.303350949447324,-4.63183671199589,3.62435960562483e-06,0.000342555597518612,91.7467883451493,79.0858435797459,89.8815472134524,73.7463744344842,80.060232134699,292.011310620281,208.843384328912,209.90035334849,249.846010004674,276.492795367527,81.614134035953
"170","LOC101846358",146.698041235791,-1.70708279933035,0.368980761993305,-4.62648185262656,3.71929439466852e-06,0.00034946052568259,61.901447558173,48.0717872739632,70.5521822213121,58.7977850220888,89.0811033611439,266.416693753164,271.074493800658,222.247432957225,196.525215186604,273.443242477444,55.5670699819254
"171","LOC101849631",3310.58219783352,-1.61127956941285,0.3492863476166,-4.61306197739369,3.9677992555792e-06,0.000370629576078168,2078.12002516724,2229.13529697813,1145.26487578431,1315.4758682908,1035.14497323456,5512.14975983621,2757.15457896856,5015.15924471152,7877.76657154983,5177.12428973094,2273.9086919166
"172","LOC101847839",61.2118751718851,-2.24003787261544,0.488259541381218,-4.58780153333755,4.47938170296827e-06,0.000415983511287861,27.6345748027558,31.0140563057827,23.1952379905684,12.9554441574094,5.6380445165281,187.30605980026,139.228922885941,85.3070954785308,74.6491127452991,44.7267757212176,41.6753024864441
"173","LOC101859126",836.742887614966,-1.71654570614594,0.374300511666506,-4.5860095101215,4.51798030364704e-06,0.000416362596788634,509.581559362817,397.755272121663,286.074601883676,218.249405420974,449.915952418942,1550.80110381209,1102.22897284703,1737.57083948376,1771.77383924047,740.024834660146,440.195382513065
"174","LOC101864378",17.9578675138066,-2.52963023298272,0.551695056452175,-4.58519648381517,4.53559706011534e-06,0.000416362596788634,4.42153196844093,7.75351407644567,2.89940474882104,4.98286313746515,4.51043561322248,5.81695837889005,33.7524661541675,19.0818503044082,45.7035384154892,47.7763286113006,20.837651243222
"175","LOC101862675",30.2614269857134,-2.15052865992974,0.469217512040935,-4.58322335535961,4.57862512137694e-06,0.000417910737507165,2.21076598422047,9.30421689173481,16.4299602433193,11.9588715299164,12.4036979363618,54.6794087615665,50.6286992312513,53.8781655653879,56.3676973791034,52.858916761439,12.1552965585462
"176","LOC101858480",92.5857963371494,-1.80899552877222,0.395073817817249,-4.57887981230136,4.6747269647218e-06,0.000424258032997166,56.3745325976219,31.0140563057827,42.5246029827087,38.8663324722282,27.0626136793349,120.992734280913,93.8740464912785,95.4092515220411,141.680969088017,302.922253748247,67.7223665404716
"177","LOC101849969",60.8366499158127,-1.18017958622056,0.257944686955976,-4.57532039193342,4.75491744258362e-06,0.00042909771926773,32.0561067711968,35.6661647516501,35.7593252354595,32.88689670727,42.8491383256135,109.358817523133,67.5049323083351,79.6947865654696,108.165040916658,67.0901635818264,58.1717763873282
"178","LOC101861294",36.9184347719299,1.47842533581317,0.32515992039336,4.54676374020714,5.4477092244696e-06,0.00048885539012614,45.3207026765195,59.7020583886317,36.7257934850666,57.8012123945957,84.5706677479214,20.9410501640042,22.1500559136724,13.469541391347,18.2814153661957,31.5120465308579,15.6282384324165
"179","LOC106013841",23.6987339515052,-2.36524719796176,0.521771119984349,-4.53311252265689,5.81208331907616e-06,0.000518639144444712,6.6322979526614,8.52886548409024,6.7652777472491,4.98286313746515,9.02087122644495,40.7187086522304,13.7119393751306,44.8984713044899,80.7429178673643,32.5285641608855,12.1552965585462
"180","LOC106013653",24.2718501248901,-3.19864182186194,0.706855484637848,-4.52517083248033,6.03467396972907e-06,0.000535510262880458,9.9484469289921,3.10140563057827,1.93293649921403,3.98629050997212,3.38282670991686,48.8624503826764,30.5881724522143,78.5723247828573,73.1256614647828,9.14865867024906,4.34117734233792
"181","LOC101857975",53.098455934398,-1.4649986619143,0.325291694794496,-4.50364606707779,6.67974189334409e-06,0.00058947799592478,18.791510865874,37.9922189745838,33.8263887362455,17.9383072948745,25.9350047760292,80.2740256286827,84.3811653854189,95.4092515220411,74.6491127452991,79.2883751421585,35.597654207171
"182","LOC101861104",84.531825613861,-3.39353295853894,0.754513300730491,-4.49764497889361,6.87103060274449e-06,0.000603027317679328,9.9484469289921,7.75351407644567,6.7652777472491,25.9108883148188,18.0417424528899,215.227460018932,212.007678030865,228.982203652899,190.431410064538,6.09910578016604,8.68235468467585
"183","LOC101851461",37.3460532082957,-2.30349170322638,0.514558771598014,-4.47663479931099,7.58287972263927e-06,0.00066186523393288,9.9484469289921,14.7316767452468,15.4634919937122,11.9588715299164,6.76565341983371,52.3526254100105,50.6286992312513,66.2252451741226,82.2663691478806,93.5196219625459,6.94588374774068
"184","LOC106011500",26.682059251272,-3.39991696055743,0.76171712149699,-4.46349027034554,8.06352615941797e-06,0.000699992952958605,6.6322979526614,3.87675703822284,3.86587299842806,6.97600839245121,0,65.1499338435686,64.3406386063819,41.5310859566532,88.3601742699458,10.1651763002767,2.60470640540275
"185","LOC101846924",39.5024973225838,4.10486548010447,0.920328885703731,4.4602158466054,8.18771498460046e-06,0.000706087322146097,142.59440598222,120.179468184908,140.137896193017,2.98971788247909,0,2.32678335155602,4.21905826927094,3.36738534783674,9.14070768309785,6.09910578016604,3.47294187387034
"186","LOC101847731",156.066299510442,-1.35604615517191,0.304112124031385,-4.45903352091272,8.23300459115247e-06,0.000706087322146097,84.0091074003777,60.4774097962763,61.853967974849,83.7121007094145,131.930241686757,166.365009636255,252.088731588939,198.675735522368,307.737158664294,250.063336986808,119.816494648527
"187","LOC101859486",180.095712657336,-1.92699134337163,0.432238473341088,-4.45816710501612,8.26634503482878e-06,0.000706087322146097,58.5852985818423,90.7161146944144,83.1162694662033,40.8594777272142,82.3154499413102,337.383585975623,297.443607983601,428.780400957879,368.675209884946,121.982115603321,71.1953084143419
"188","LOC101860907",59.7373341725088,-1.87546638297909,0.4210901301056,-4.45383600539097,8.43495370653897e-06,0.000716656997630569,30.9507237790865,20.9344880064033,24.1617062401754,21.9245978048467,23.679786969418,77.9472422771267,75.943048846877,81.9397101306941,108.165040916658,169.758444214621,21.7058867116896
"189","LOC101852271",52.3668037843889,-1.29264384327038,0.290670873562518,-4.44710482143424,8.7035373292992e-06,0.000735564030480932,39.7937877159684,31.7894077134273,34.7928569858525,17.9383072948745,21.4245691628068,86.0909840075728,50.6286992312513,72.9600158697961,82.2663691478806,85.3874809223245,52.9623635765227
