"","AC169A","AC170A","AC174A","AC199A","AC200A","AC201A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC176A","AC180A","AC205A","AC206A","AC207A","AC208A","AC209A","AC210A","AC163A","AC164A","AC172A","AC187A","AC188A","AC189A","AC190A","AC191A","AC192A","AC177A","AC181A","AC182A","AC178A","AC186A","AC193A","AC194A","AC195A","AC196A","AC197A","AC198A"
"LOC101854212",3.34313815136515,1.30097235869426,1.16382773515171,-0.542319768112518,-0.65281613558041,-0.65281613558041,-0.423935403897761,-0.65281613558041,-0.121867652835204,0.304146316639779,-0.0759314922051493,-0.346202887934228,-0.237994951987151,-0.65281613558041,-0.339594179785438,0.213910016931681,-0.512221030905798,-0.514063776366129,-0.65281613558041,-0.65281613558041,3.2232482665179,1.92298145934509,1.71042114992391,-0.407674870700656,-0.484670202360506,-0.65281613558041,-0.410428167515496,-0.129497666547273,-0.520311859913211,0.256524100532578,0.18342176537178,-0.65281613558041,-0.199409316501919,0.140931074220579,-0.524410617942476,-0.296302732391313,-0.495708325407671,-0.65281613558041,-0.65281613558041,-0.65281613558041
"LOC101858795",2.49937787180371,1.76653260271856,1.22250217769325,-0.458242355315609,-0.458242355315609,-0.374634403617748,-0.458242355315609,-0.334109212091451,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.306948408484823,-0.458242355315609,-0.322544258044385,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.29416592570387,-0.458242355315609,4.24966868297645,1.78468239856094,-0.020952668348694,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.196712953157767,-0.458242355315609,0.985961596194362,-0.198521098345261,0.585817664780134,-0.301577046065445,-0.204802848608957,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.458242355315609,-0.458242355315609
"LOC101861513",1.84808075528626,3.56223500336865,2.03526007711148,-0.369905438282866,-0.499750160729296,-0.499750160729296,-0.230791499375067,-0.499750160729296,-0.499750160729296,-0.312328427859072,-0.330275298977768,-0.499750160729296,-0.499750160729296,-0.499750160729296,-0.315715975505317,-0.499750160729296,-0.33453629205523,-0.499750160729296,-0.304378366288114,-0.499750160729296,1.60245541611021,2.34903104852122,2.10373380815994,-0.499750160729296,-0.302161203465353,-0.499750160729296,-0.499750160729296,-0.346011755296098,-0.499750160729296,-0.143560380397766,-0.131250225041796,-0.499750160729296,-0.499750160729296,-0.313203057849764,-0.499750160729296,-0.499750160729296,-0.499750160729296,-0.348723799612116,0.277048826034494,-0.499750160729296
"LOC101845910",1.16911370633366,2.38531719942151,0.639274285445795,-0.496687469046047,-0.268274256404324,-0.496687469046047,-0.496687469046047,-0.286943363981094,-0.496687469046047,-0.496687469046047,-0.376443961740115,-0.368869012767756,-0.266117725890401,-0.267402402770285,-0.496687469046047,-0.186989922854592,-0.496687469046047,-0.496687469046047,-0.496687469046047,-0.116378844009764,3.48072163300513,3.54576980877412,1.22735528497678,-0.496687469046047,-0.356496829674576,-0.496687469046047,-0.496687469046047,-0.496687469046047,-0.386212842812033,-0.243968522938357,-0.409536442140281,-0.277265801332293,0.00734606614800685,-0.0996183516058054,-0.068458221468721,-0.397607182098292,-0.496687469046047,-0.496687469046047,-0.496687469046047,-0.131314794879554
"LOC106012956",2.35886144080861,1.97051852510206,0.871706745363101,-0.447722136190435,-0.366090192428998,-0.371990076312868,-0.447722136190435,-0.447722136190435,-0.447722136190435,0.122568784754622,-0.31880168829841,-0.310680120355526,-0.447722136190435,-0.447722136190435,-0.447722136190435,-0.33704021730595,-0.447722136190435,-0.447722136190435,-0.447722136190435,-0.447722136190435,3.81670240011015,2.80290287374248,1.00463308813029,-0.447722136190435,-0.297415143131295,-0.447722136190435,-0.447722136190435,-0.447722136190435,-0.329275505566492,-0.312244385861222,-0.447722136190435,-0.212466692360939,-0.0424181582519992,-0.305814741738927,-0.447722136190435,-0.341492076399549,-0.447722136190435,-0.447722136190435,-0.447722136190435,-0.447722136190435
"LOC101862461",3.3205712638724,3.88444545741285,0.45303349738844,-0.36502090405755,-0.540889470118366,-0.473468161644648,-0.267670582911455,-0.540889470118366,-0.223988277620912,-0.540889470118366,0.26252056652464,-0.418886291564888,-0.21076999016625,-0.540889470118366,0.0822746379736124,-0.245282042789521,-0.317115059964302,-0.540889470118366,-0.540889470118366,-0.540889470118366,1.8318926332407,1.75011870492346,0.399456267455018,-0.443346347831417,-0.540889470118366,-0.434302408471213,-0.444441900504012,-0.436773752503551,-0.224544179872211,0.182773972632662,0.457342172443796,-0.226731307626971,-0.180063096632827,-0.540889470118366,-0.438702878926388,-0.4463169780731,-0.540889470118366,-0.336331371285972,-0.540889470118366,-0.540889470118366
"LOC101851474",2.27215896924203,2.2655094297913,2.04646354123427,-0.475464582211084,-0.399254730692666,-0.592187873611452,-0.108629672516992,-0.592187873611452,-0.592187873611452,-0.255224135256992,-0.287490642941611,-0.268295710707383,-0.592187873611452,-0.301683520014935,-0.261314574723385,-0.330596522349843,-0.295151441582707,-0.445616249329205,-0.240930795706274,-0.592187873611452,3.6597893064225,2.12876649032471,0.65601983061144,-0.592187873611452,-0.592187873611452,-0.450705027247112,-0.20811658588421,-0.315783067028564,-0.452216438034701,-0.432090325015963,-0.26092662121812,-0.0361730333986133,-0.272882437128268,0.0785946253317905,-0.592187873611452,-0.592187873611452,-0.426226393353787,-0.592187873611452,-0.06846307688965,-0.592187873611452
"LOC106011767",2.33781466989002,3.15808743160136,2.11063264814759,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,0.213816620801556,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.261905860528005,1.57106492228036,3.18737685595942,0.890984970088609,-0.24916393734707,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.240452229208904,-0.432166608330574,-0.432166608330574,-0.432166608330574,-0.185424450098309,-0.432166608330574
"LOC106012038",1.98968575902177,2.27422590163591,0.905440029011595,-0.370810403766666,-0.390358111784922,-0.39708612583368,-0.483448225974441,-0.483448225974441,-0.212829009382003,-0.483448225974441,-0.189415800366515,-0.483448225974441,-0.342494709292325,-0.483448225974441,-0.323802077522288,-0.483448225974441,-0.0534885784351467,0.0823174702645387,-0.483448225974441,-0.483448225974441,3.4677355368429,2.60563103453224,2.07615419811942,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.34837597530784,-0.174460379620024,-0.270337111624402,-0.483448225974441,-0.175318901029312,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.483448225974441,-0.483448225974441
"LOC106013886",1.14426200776163,4.94294930842452,0.253755231696396,-0.324187255999018,-0.336347757634278,-0.394258510381918,-0.394258510381918,-0.394258510381918,-0.057557611961297,-0.293115578475295,-0.394258510381918,-0.394258510381918,-0.306572247188921,-0.307060813092954,-0.394258510381918,-0.315739330967478,-0.305100146442869,-0.306268723192247,-0.288825294078653,-0.032677652751924,2.63097920359905,1.14309833426748,1.0107226396306,-0.394258510381918,-0.394258510381918,-0.224388720051772,-0.394258510381918,-0.394258510381918,-0.394258510381918,-0.105929525160774,-0.394258510381918,-0.394258510381918,-0.298415888925538,-0.394258510381918,-0.312830171181626,-0.318897537171537,-0.394258510381918,-0.394258510381918,-0.289457794610891,-0.394258510381918
"LOC101851915",3.0515473405353,2.4246889379735,-0.0451937094269208,-0.484798124884734,-0.484798124884734,-0.353590470139135,-0.307562320981603,-0.289993464946413,-0.484798124884734,-0.114281986899986,-0.149761358870226,-0.484798124884734,-0.484798124884734,-0.271844347943288,-0.120978868056213,-0.484798124884734,-0.375927071307362,-0.484798124884734,-0.22730965529293,-0.396493030030149,2.63210731473111,3.15239810397196,1.23082081763847,-0.484798124884734,-0.484798124884734,-0.381084338386515,-0.39095049939742,-0.484798124884734,-0.484798124884734,-0.367438859075491,0.162750034979717,-0.484798124884734,-0.367764941293495,-0.484798124884734,-0.484798124884734,-0.392775030364526,-0.484798124884734,-0.484798124884734,0.027089435073385,-0.37168203433602
"LOC106011323",1.4936035891992,1.45193398189518,0.358998145890581,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.240074238999277,0.0175230403998981,-0.390475795026077,-0.390475795026077,-0.260811080873615,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.259633227400973,-0.390475795026077,-0.390475795026077,4.95159839158237,0.323924290961855,2.39517084274779,-0.390475795026077,-0.390475795026077,-0.264175912740741,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.390475795026077,-0.390475795026077,0.105871364169053,-0.390475795026077,-0.240776109105445,-0.148304667700863,-0.390475795026077,-0.390475795026077,-0.390475795026077,0.0770464656269055,-0.390475795026077
"LOC118477905",3.09225997145076,3.58555272508115,1.2155577859275,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.175638108837474,-0.152441062158161,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.0696764669189191,-0.409651479323952,1.72426349364559,2.37882352404062,1.10049399681145,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952,-0.409651479323952
"LOC101861816",1.29636549437018,3.11276252150926,0.458822815658754,-0.372050249003847,-0.487123592308696,-0.487123592308696,-0.487123592308696,-0.225134116878741,-0.487123592308696,-0.154923022227564,-0.336928508670072,-0.167809823750138,-0.343122295965563,-0.487123592308696,-0.324025481140994,-0.487123592308696,-0.487123592308696,-0.198124085227844,-0.487123592308696,-0.130843529715681,4.1705132273323,1.87978126659694,1.20490135762432,-0.359475844341371,-0.487123592308696,-0.487123592308696,-0.487123592308696,-0.350874756204838,-0.487123592308696,-0.487123592308696,-0.0516853364368007,-0.213045960403426,-0.172331714263535,-0.487123592308696,-0.21967494124457,-0.363363296900855,-0.487123592308696,-0.487123592308696,-0.315016373011415,-0.0307398707653613
"LOC106011840",2.35882194121497,1.49441963379526,2.02222012603631,-0.542539111254145,-0.542539111254145,-0.542539111254145,-0.542539111254145,0.025729806749912,0.0571403515554013,-0.542539111254145,-0.216758094559567,-0.196234952537885,-0.542539111254145,-0.231933059926347,-0.188770750866114,-0.542539111254145,-0.542539111254145,-0.229111564359328,-0.542539111254145,-0.284942395019794,1.47799261553339,3.90687626895259,1.79297327446437,-0.542539111254145,-0.542539111254145,-0.542539111254145,0.00499079495869152,-0.542539111254145,-0.542539111254145,-0.542539111254145,-0.306417005475079,-0.542539111254145,-0.542539111254145,-0.542539111254145,-0.542539111254145,-0.274096537185633,-0.187648457002912,0.0380959276411597,-0.542539111254145,-0.212565698886499
"LOC101850904",2.98398323236447,3.16947101443554,0.623267559836898,-0.508859951292746,-0.426080953779792,-0.355267528831834,-0.0939134830997063,-0.508859951292746,-0.508859951292746,0.0694444299496413,-0.247395996284872,-0.508859951292746,-0.258178320736004,-0.384217503654856,-0.366896991630147,0.164563064200557,0.000920332098260897,-0.383085271645952,-0.358151222152518,-0.405489508000745,3.13980717853603,2.10071188473589,0.16057779330857,-0.508859951292746,-0.508859951292746,-0.508859951292746,-0.289142829319197,-0.271674028225865,-0.388748964220195,-0.508859951292746,-0.414107009165885,-0.389579379850134,-0.508859951292746,-0.221057130213274,-0.508859951292746,-0.401137196571513,-0.508859951292746,-0.275858140404475,-0.508859951292746,-0.376445616165949
"LOC106013283",1.34220189605201,1.85040734643505,1.79833570820016,-0.380001977086918,-0.480822750702306,-0.403521063075748,-0.376403334197025,-0.366052549223226,-0.480822750702306,0.101288058094215,-0.0860453654943818,-0.480822750702306,-0.354656936083782,-0.480822750702306,-0.337925383937058,-0.480822750702306,-0.480822750702306,-0.480822750702306,-0.329122049379514,-0.480822750702306,1.96763247214651,4.63442367534916,0.19302126568162,-0.480822750702306,-0.480822750702306,-0.358615692859565,-0.480822750702306,-0.122702112185799,0.123685066443611,-0.342537079439325,-0.00393969770846551,-0.480822750702306,-0.0671184153514713,-0.480822750702306,-0.363661038318388,-0.480822750702306,-0.480822750702306,-0.246287310566367,-0.179241472258406,-0.480822750702306
"LOC118479090",2.444704153501,1.61118886492869,0.336299459466352,-0.416403727242888,-0.337046201480542,-0.44475711407662,-0.412065390541281,-0.537948008196274,-0.537948008196274,-0.187066750528717,0.0966161026327167,-0.36931311290541,-0.233750119828431,-0.537948008196274,-0.193408741717894,-0.401750115251076,-0.537948008196274,-0.385322576992065,-0.537948008196274,-0.412509736156803,3.39769235421542,2.96205674753669,2.06157614966636,-0.537948008196274,-0.537948008196274,-0.537948008196274,-0.404636515858017,-0.537948008196274,-0.392195371451009,-0.0378179692044886,-0.193004764677193,-0.103713183623367,-0.371701198256962,-0.363326097838812,-0.255459874524639,-0.537948008196274,-0.365131867202721,-0.537948008196274,-0.174377304233019,-0.537948008196274
"LOC101861916",-0.313575361980344,0.856042981723894,1.19779612725116,-0.387369799921552,-0.198488718936929,-0.343562337193877,-0.328194511036539,-0.387369799921552,-0.318733550774397,-0.387369799921552,0.0600769795529818,-0.308097388600392,-0.387369799921552,-0.387369799921552,-0.306388759783164,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.387369799921552,3.54404584689142,4.23512012127529,1.52199321260493,-0.323990479782841,-0.387369799921552,-0.318114117466498,-0.387369799921552,-0.252069980857551,-0.318853951221997,-0.230634686481591,-0.117116494839635,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.387369799921552,-0.216461362855857,-0.160767368978585
"LOC106011208",2.83394226466475,2.23165710835664,2.59486384887766,-0.495103503196487,-0.495103503196487,-0.385311241473688,0.24643554063876,-0.332094384176421,-0.495103503196487,-0.495103503196487,0.0656022631301391,-0.495103503196487,-0.13671468752183,-0.495103503196487,-0.495103503196487,-0.174182133150756,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.495103503196487,2.78926091601406,1.27211439846006,1.80185618952044,-0.336259359500248,-0.495103503196487,-0.321531752164835,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.359639270595493,-0.495103503196487,0.0924843756364496,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.495103503196487,-0.495103503196487
"LOC101849333",1.53625682247806,1.2976389635457,1.65473851119868,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,0.243595295258689,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,3.99885279361524,2.34637420039484,2.27689285545607,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.137142112217617,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052,-0.413037729054052
"LOC106012714",2.16008602167943,1.80313034563457,1.25958532021977,-0.419659604119843,-0.419659604119843,-0.280437346993389,-0.231597644542419,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.167728007428296,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,0.0363690074280924,-0.419659604119843,-0.419659604119843,4.48003883806745,1.82126394770648,1.03667214426844,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.203418332297986,-0.419659604119843,-0.158783724203031,-0.419659604119843,-0.224371258303355,-0.419659604119843,-0.419659604119843,-0.419659604119843,-0.419659604119843
"LOC101845308",1.72441522119728,2.01080269235023,0.760935556897169,-0.383865132121977,-0.405284439536606,-0.50728748619691,-0.379459760480614,-0.50728748619691,-0.0624929209911678,-0.329135990781377,-0.0240105535700869,-0.50728748619691,-0.352838345552515,0.107066868615016,-0.50728748619691,0.18422446465287,-0.50728748619691,-0.50728748619691,-0.50728748619691,-0.50728748619691,2.98960883173045,3.89300945507605,1.14251962793373,-0.50728748619691,-0.50728748619691,-0.357684559908508,-0.50728748619691,-0.361153276405517,-0.359282714613884,-0.338001510002969,0.193258961623126,-0.360305980500075,-0.338471870363641,-0.32996735989952,-0.50728748619691,-0.50728748619691,-0.50728748619691,-0.50728748619691,-0.50728748619691,-0.50728748619691
"LOC101861369",3.20318412086394,1.44791854537772,0.836483049573035,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.207170401623143,-0.504229601837264,-0.127560899794842,-0.163629420485999,-0.504229601837264,-0.340952394417821,-0.179494666436686,-0.504229601837264,-0.211814533004,-0.338211252417888,-0.504229601837264,-0.504229601837264,-0.504229601837264,3.19254373755672,2.53733906541909,1.76311009605754,-0.504229601837264,-0.305678518857845,-0.187921619491318,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.32526750898975,0.359790392417847,-0.0380813987649205,-0.325764754399151,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.504229601837264,-0.504229601837264
"LOC101848191",1.49206301203963,2.57474646217802,0.781391138352201,-0.543862839602649,-0.306996086749453,-0.543862839602649,-0.395445026084482,-0.217602783175248,-0.199569056895358,-0.337015261924167,0.204299373900574,-0.345039341107164,-0.364535517413745,-0.543862839602649,-0.543862839602649,-0.543862839602649,-0.543862839602649,-0.543862839602649,-0.543862839602649,-0.39596891735661,3.51630253295821,3.18969775975427,0.988579442281882,-0.543862839602649,-0.543862839602649,-0.543862839602649,-0.543862839602649,-0.374189791162589,-0.372017925163964,-0.150754782564123,-0.00160399619580333,-0.0318923672917729,-0.347854935610795,-0.13209825112466,-0.543862839602649,-0.543862839602649,0.0673969418837884,-0.543862839602649,-0.32953472208059,-0.35441530740832
"LOC106011150",0.627675082862265,1.62014363405334,0.156513592800951,-0.375630655396404,-0.375630655396404,-0.243274161813377,-0.375630655396404,-0.375630655396404,-0.271944517188843,-0.375630655396404,-0.150317116299124,-0.375630655396404,-0.267619657540666,-0.375630655396404,-0.253295716871737,-0.182192490499335,-0.375630655396404,-0.375630655396404,-0.375630655396404,-0.375630655396404,1.72050047667463,5.30546832650858,1.12425795194869,-0.375630655396404,-0.375630655396404,-0.375630655396404,-0.280961311106408,-0.375630655396404,-0.375630655396404,-0.0204701060647141,-0.212326151493832,-0.375630655396404,-0.13951483055327,-0.251625279248774,-0.275328101147958,-0.375630655396404,-0.375630655396404,-0.375630655396404,-0.117445861695941,-0.375630655396404
"LOC118478667",2.87561761156834,3.26961658455069,2.49612908704724,-0.548898315021597,-0.291097014660127,-0.548898315021597,-0.548898315021597,-0.371350673172679,-0.36153688962282,-0.548898315021597,-0.141755503294898,-0.116106833421639,-0.15854537359978,-0.548898315021597,-0.548898315021597,-0.548898315021597,-0.548898315021597,-0.353046245416521,-0.548898315021597,-0.548898315021597,2.18667763976684,0.520453486203193,1.53595323252538,-0.548898315021597,-0.548898315021597,-0.548898315021597,-0.377830286118502,0.189777450948011,-0.548898315021597,-0.548898315021597,-0.401352243993392,-0.177418986331339,0.0910955877302682,-0.324819914246157,-0.367651044557081,-0.381156091269083,-0.548898315021597,-0.367487052387697,0.150913710967434,-0.342707198870149
"LOC101854303",3.95706234168906,2.76359790152473,1.19214246656481,-0.506069523509892,-0.506069523509892,-0.390873800924069,-0.0392490501551853,-0.506069523509892,-0.325584240323375,-0.506069523509892,-0.113868804949776,-0.506069523509892,-0.318056006252389,-0.132137617483305,-0.506069523509892,-0.337711715156385,-0.314899584380317,-0.506069523509892,-0.280003671104733,-0.0408968521665744,0.912873897984189,2.3782292819993,1.50226821815697,-0.506069523509892,-0.506069523509892,-0.323955383889925,-0.506069523509892,-0.506069523509892,-0.506069523509892,-0.506069523509892,-0.221807228259897,-0.506069523509892,-0.300567456173164,-0.506069523509892,-0.331474006492733,-0.182897315656843,-0.292446932758858,-0.156562542123352,-0.506069523509892,-0.506069523509892
"LOC118477145",3.06596589391577,2.00579954574417,1.63080992225515,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.192804674446697,0.144623242359083,-0.205162603703569,-0.206763441804011,-0.492475962753157,-0.492475962753157,0.0917977443909687,-0.492475962753157,-0.147012826015084,-0.492475962753157,1.05635416802493,3.91517296803398,0.428238044007459,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.240651909212706,-0.492475962753157,-0.492475962753157,-0.492475962753157,0.5935145033946,-0.492475962753157,-0.17843742914451,-0.492475962753157,-0.492475962753157,-0.245547726038767,-0.492475962753157,-0.492475962753157,-0.492475962753157,-0.188948278438158
"LOC118477846",3.9719505095693,1.44920891197236,2.15898505195668,-0.378243869666891,-0.52326276094293,-0.52326276094293,-0.373067642751778,-0.52326276094293,-0.000637705091355548,-0.52326276094293,-0.333982395231445,-0.52326276094293,-0.160313223921643,-0.52326276094293,-0.317721611520538,-0.52326276094293,-0.52326276094293,-0.52326276094293,-0.52326276094293,-0.52326276094293,1.82461489048296,1.46530040834551,2.19062550042831,-0.52326276094293,-0.52326276094293,-0.171701641166796,-0.36420398284491,-0.52326276094293,-0.52326276094293,-0.125447231329509,0.162677736571198,-0.52326276094293,-0.52326276094293,-0.106567287755593,-0.186215919887456,-0.52326276094293,-0.317069553291308,-0.52326276094293,-0.306368062255212,-0.139830424696224
"LOC101847612",1.41035266732766,3.25570443718004,2.35361202603764,-0.290591006945845,-0.433340354844031,-0.323891031015036,-0.285495787900906,-0.433340354844031,-0.433340354844031,-0.227291701921609,-0.247022223892294,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.286017655703814,0.722226346627332,3.87303245617053,0.71155219625877,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.433340354844031,-0.264322648856401,-0.433340354844031,-0.433340354844031,-0.163258139056802,-0.0933449909802299,-0.433340354844031,-0.433340354844031,-0.1015682915738,-0.279814777522844,-0.230374067663709,-0.433340354844031,-0.433340354844031,-0.433340354844031
"LOC101849841",1.96854012549641,1.21944063735179,0.954477940224467,-0.383578292903176,-0.411732365942352,-0.545807720028329,-0.545807720028329,-0.545807720028329,0.0388413740725675,-0.311640941575824,0.512911079474981,-0.0956418670279878,-0.342795909124931,-0.142046360183935,-0.545807720028329,-0.364019601534903,-0.339387691835177,-0.342093188379701,-0.545807720028329,-0.545807720028329,4.48835334051948,2.12366625746978,1.40588521678707,-0.545807720028329,-0.545807720028329,-0.545807720028329,-0.367872181954522,-0.353725262068959,-0.545807720028329,0.121733435156379,-0.238869132994609,-0.545807720028329,-0.545807720028329,-0.312733713924698,-0.357284295743238,-0.371331501225293,-0.315143937812891,-0.357113720124366,-0.545807720028329,-0.331339081828085
"LOC106012485",2.65747317190685,2.30664672478783,1.99901203797622,-0.371895884480366,-0.563746177970436,-0.563746177970436,-0.563746177970436,-0.345351733570783,-0.563746177970436,-0.286823760331129,-0.563746177970436,-0.563746177970436,-0.563746177970436,-0.563746177970436,-0.0199117920639464,-0.563746177970436,-0.563746177970436,-0.563746177970436,1.45693627857535,-0.365749455155571,1.50697721786372,2.06698988885928,2.2571980469419,-0.350931835329835,-0.563746177970436,-0.563746177970436,-0.563746177970436,-0.563746177970436,-0.333684459581114,-0.563746177970436,-0.563746177970436,-0.563746177970436,1.01071700672898,-0.563746177970436,-0.340800964393707,-0.357412996761722,-0.563746177970436,-0.340599244008432,-0.563746177970436,-0.310118510584358
"LOC101862130",1.36766610114104,2.91249736098681,0.103456675059986,-0.550609186236897,-0.550609186236897,-0.387927987921075,0.108641976037152,0.173991575305225,-0.295725050888225,-0.244346519679423,-0.273673196586105,-0.550609186236897,-0.550609186236897,-0.550609186236897,-0.249882053682558,0.162663391788791,-0.550609186236897,-0.550609186236897,-0.231355459257932,-0.550609186236897,2.88456919865544,2.94074951142816,2.28559673446337,-0.550609186236897,-0.550609186236897,-0.550609186236897,-0.550609186236897,-0.550609186236897,-0.550609186236897,-0.259587354738866,0.0515502922909051,-0.550609186236897,-0.260395957652731,-0.550609186236897,-0.304042670646349,-0.322414766966098,0.0527531308806933,-0.30381957775405,-0.550609186236897,-0.550609186236897
"LOC101846216",1.60308595874246,2.70309622280139,1.17162417556868,-0.507643092789304,-0.357572769800179,-0.368418983172706,-0.131514168932855,-0.507643092789304,-0.507643092789304,-0.507643092789304,-0.507643092789304,-0.00377319500693754,-0.507643092789304,-0.507643092789304,0.779182542283435,-0.100692809586628,-0.507643092789304,-0.507643092789304,-0.507643092789304,-0.507643092789304,2.67720327160662,3.47627400860737,1.19143322125755,-0.507643092789304,-0.507643092789304,-0.507643092789304,-0.109317183422601,-0.507643092789304,-0.507643092789304,-0.258583854298532,-0.335865165339499,-0.507643092789304,-0.0109086358651694,-0.507643092789304,-0.507643092789304,-0.507643092789304,-0.249461501288408,-0.507643092789304,-0.507643092789304,-0.507643092789304
"LOC101856695",1.47358191685257,1.5778102208249,0.712041583577308,-0.489097872668177,-0.489097872668177,-0.309847294722721,-0.368031688138538,-0.356030758755819,0.0725912351496815,-0.151641789532083,-0.0313842273971006,-0.489097872668177,-0.196538992238768,-0.489097872668177,-0.489097872668177,0.165836047003036,-0.340362653575107,-0.195526306358257,-0.313212719175752,-0.127181352197552,5.1884885713622,1.27409213211662,0.76093361399662,-0.489097872668177,-0.31121669910277,-0.489097872668177,-0.489097872668177,-0.212289205228318,-0.489097872668177,-0.168434931708677,0.0638109025871418,-0.489097872668177,-0.329211882493279,-0.489097872668177,-0.3532579880375,-0.363379652118777,-0.489097872668177,-0.489097872668177,-0.314267865334593,-0.489097872668177
"LOC101849229",1.71479641848121,3.32574723127431,1.09840369316207,-0.51254143849703,-0.382973290112879,-0.392337725103531,-0.51254143849703,-0.51254143849703,-0.51254143849703,-0.51254143849703,0.101335297222061,-0.51254143849703,0.468394417245667,-0.51254143849703,-0.290336792690122,-0.51254143849703,-0.51254143849703,-0.31567516993785,-0.51254143849703,-0.51254143849703,3.08327481605243,2.71212653629633,0.744847198221573,-0.51254143849703,-0.27397063052048,-0.51254143849703,-0.168633665780255,-0.51254143849703,-0.324540149967922,-0.51254143849703,-0.215921193406317,-0.51254143849703,-0.51254143849703,-0.51254143849703,-0.148169758434264,-0.343930579614788,-0.51254143849703,-0.51254143849703,-0.0435841534498533,-0.098023728996798
"LOC101861309",2.1291441403037,1.89772398749214,0.462648214064384,-0.521446057523203,-0.408373772813513,-0.416545982362028,-0.379746633150911,-0.521446057523203,-0.192737328644034,-0.521446057523203,-0.342872218444362,-0.521446057523203,-0.350236296874884,-0.351190234794513,-0.133616374258731,0.0917970856706272,-0.521446057523203,-0.177841258876858,-0.521446057523203,-0.0978483136878425,4.64705389101578,0.97941900285777,1.67316438794283,-0.521446057523203,-0.521446057523203,-0.355608416114125,-0.371384340675888,-0.35945355321707,-0.193313943458784,-0.521446057523203,-0.262589778246021,0.130280933124782,-0.521446057523203,-0.521446057523203,-0.362455059882131,0.0671311592832817,-0.521446057523203,-0.20317635276495,-0.521446057523203,-0.34057419568701
