"","AC166Pp","AC170Pp","AC174Pp","AC199Pp","AC200Pp","AC201Pp","AC202Pp","AC203Pp","AC204Pp","AC179Pp","AC183Pp","AC184Pp","AC175Pp","AC176Pp","AC180Pp","AC205Pp","AC206Pp","AC207Pp","AC208Pp","AC209Pp","AC210Pp","AC164Pp","AC167Pp","AC172Pp","AC187Pp","AC188Pp","AC189Pp","AC190Pp","AC191Pp","AC192Pp","AC177Pp","AC181Pp","AC182Pp","AC178Pp","AC185Pp","AC186Pp","AC193Pp","AC194Pp","AC195Pp","AC196Pp","AC197Pp","AC198Pp"
"LOC118477435",0.901428459194129,1.19205566570127,0.145323207541072,0.0317177774196514,-0.23592852735558,0.628133506580161,0.676659221205578,-0.0862476061485183,0.336297598123495,0.67277963804686,0.830449160594984,0.204170686664249,0.869337158089054,0.726490054528897,0.314183395964191,2.82384142522673,2.63419064078706,2.91030347509515,0.160607303997296,-0.214731471068203,0.0830549778344085,-0.672712505866184,-0.804445829655597,-0.715589207719693,-0.756689623779648,-0.804445829655597,-0.804445829655597,-0.752504720016045,-0.64270535877971,-0.727806891236019,-0.804445829655597,-0.573647066899758,-0.804445829655597,-0.804445829655597,-0.755126782095119,-0.804445829655597,-0.732340903874185,-0.702259886992063,-0.804445829655597,-0.682084478667441,-0.804445829655597,-0.650635855195685
"LOC101857404",-0.491113507656125,-0.543952624197334,-0.588951650349722,-0.632766924497206,-0.531605034001109,-0.368412733543757,-0.47903080768131,-0.632766924497206,-0.499558852683496,-0.540766870780257,-0.579177689595217,-0.518556780105185,-0.542122185335696,-0.571253968267025,-0.632766924497206,-0.454372771521075,-0.562552276943739,-0.4124329312207,-0.575526450586944,-0.463258653170947,-0.522221684453508,3.5513818708331,2.38407943626147,-0.448303681976208,0.973304555490683,-0.512222764033066,-0.373163282966577,0.72586497848734,-0.364152871388948,1.41961995915316,0.457417071845874,-0.427425424158667,1.03808870608102,0.975788889416009,-0.448474609314348,-0.165963145809003,-0.363329772612844,-0.441845922530244,2.06707938835518,-0.556561557680065,2.15703169346234,-0.505045271331442
"LOC101858348",1.83236646067753,0.196030083431753,0.993295756781039,-0.155992022521106,1.07309509066536,1.24270071872717,1.8702480409997,1.35659233440156,0.559977842623237,0.370697109694221,1.24540665546061,1.91299191628892,0.261136213323569,1.22859331311116,0.652265622852095,0.559107265533382,1.03260482024098,0.59377870096279,0.5811437495221,0.195148529308872,1.31357739889037,-0.9130565058712,-0.857838322692231,-0.759045896036618,-0.907791123243418,-0.911863580165388,-0.915500713006328,-0.910917192561169,-0.905603932259579,-0.907740280369182,-0.921053850409436,-0.924755085902438,-0.924755085902438,-0.910993021328869,-0.898476412821676,-0.900982712801972,-0.899141969323105,-0.915680461548256,-0.91308910370859,-0.908455633158572,-0.892375696872264,-0.915649020992604
"LOC101862659",2.18613944348794,0.818740564103697,1.31285125477798,0.586138305409677,0.616699932008954,0.0239671991048143,0.71299648337119,1.7920185358988,0.75298090151206,0.950203027576179,0.551706394835422,1.32511365400025,0.922178239611871,1.3191864746504,-0.180420878157043,0.628759562036993,2.47013601128358,1.32585362565032,-0.106716956165887,-0.367972961360999,-0.1357817366028,-0.830972021937858,-0.853128329763965,-0.734187888928292,-0.776432926920753,-0.863125923940073,-0.856289240952643,-0.856590770705156,-0.85296219472614,-0.599666092329526,-0.95214649547419,-0.770175496801904,-0.853433776342967,-0.76208229679682,-0.861414561419178,-0.95214649547419,-0.95214649547419,-0.576164854720579,-0.95214649547419,-0.839592800929244,-0.95214649547419,-0.857825422447339
"LOC101854617",1.68907396088513,0.867162132713152,0.844387866541146,1.68421009195817,-0.70252230410691,0.793220485693792,1.55281782647191,1.4280059662367,-0.597464889179401,1.6870217798809,1.14682805100827,-0.841540793686688,-0.654692347130537,1.35629669029106,1.79124653379586,1.20139632217336,0.0268712912646479,0.268677974731141,-0.0549319050220124,0.478459994170617,1.89289783793055,-0.72879701844443,-0.841540793686688,-0.841540793686688,-0.514564154104854,-0.841540793686688,-0.841540793686688,-0.841540793686688,-0.841540793686688,-0.64476681882377,-0.69885979772737,-0.72866720033995,-0.749695999197477,-0.841540793686688,-0.419444436184192,-0.749899343778843,-0.718119000137247,-0.841540793686688,-0.841540793686688,-0.7368180078546,-0.752382853161264,-0.841540793686688
"LOC101845714",3.41072145084639,0.791614987488375,0.0561154094113614,-0.0399433217822142,0.00556867575118559,0.753463634206062,0.296482084341864,0.529330954494069,0.551199309638737,0.956661212715268,0.299364121941601,1.31373263986363,1.0254137493663,1.22873425936891,1.41564833725735,0.38124524874549,1.0930108181295,1.50875971718368,1.1334869199558,-0.117241679274501,0.759918033285829,-0.6792352467738,-1.03433392768287,-0.714972879854502,-0.969968415510415,-1.03433392768287,-0.89388031710473,-0.684304432726775,-0.889005405368472,-0.931040451301117,-0.753465686026745,-0.767703259909181,-0.889696384273471,-0.755844802586167,-0.635502525833164,-0.529223323211302,-0.839968802022209,-0.758882793501535,-0.945806626132543,-0.78695714548231,-0.89392765245784,-0.965232557492639
"LOC101858337",0.0563404246253318,0.69712475346962,0.174523963070261,-0.266920995430376,-0.452781521812184,0.147761795722337,0.471389143068061,0.677615643561505,1.17570669296103,0.218492705294772,0.409745363136562,0.565119236756606,-0.186056049569644,0.0885642809639771,0.544576475375998,0.745918326850757,1.10955820644415,0.770823497040388,0.238999026089861,0.795370153906521,5.09297857132015,-0.707270340145688,-0.659083948774854,-0.62771949226088,-0.707270340145688,-0.707270340145688,-0.707270340145688,-0.707270340145688,-0.659003100499231,-0.604351293718284,-0.520703594496584,-0.559679143162276,-0.611194843630099,-0.614777131476745,-0.663116376548723,-0.659338947570473,-0.578163294264062,-0.615786124296741,-0.530857544730074,-0.54295029836321,-0.614005463764548,-0.477767394560442
"LOC101864424",-0.66517197143535,-0.397147834443275,-0.635386486314076,-0.573525201715705,-0.52174486641181,-0.673570552685578,0.0267952620725665,-0.790715173799422,-0.475892921211883,-0.790715173799422,-0.41075883744735,-0.790715173799422,-0.630043711217493,-0.136509972041523,-0.790715173799422,-0.685311559131584,-0.292881974809733,-0.790715173799422,-0.587793068289085,-0.790715173799422,-0.594769269342196,0.95436077830536,2.41777406662563,1.75963951961562,0.685417132196159,0.918639985398453,-0.215517744222167,2.42025808263404,0.994769559602928,0.309126751531194,-0.790715173799422,0.810779692540804,-0.198383350879357,1.14812134342865,-0.572938123916215,2.99181537937309,-0.472323015080871,-0.677910110474193,-0.790715173799422,-0.520560990415737,1.16429699092865,-0.337931592372581
"LOC101853586",-0.474369627814623,-0.801123420098604,-0.804989174195328,-0.557636084593715,-0.540558644267296,-0.371749136845182,-0.421758667936029,-0.641718241736593,-0.51114267600104,-0.59042467464613,-0.624481776520311,-0.345215071327539,-0.597801378512784,-0.555478228347209,-1.09116241797127,-0.702777055247462,-0.632565414028667,-0.611469017310709,-0.717304387572245,-1.09116241797127,-0.609822055235204,2.65976341714886,3.28752731132731,0.997149756136973,1.4989185447986,-0.435064856685643,0.886995973398475,0.45821576727658,-0.360156351427698,-0.987248669084336,-0.413030796355927,1.32292353444381,1.38244102885855,-0.110597380433892,-0.689936052166099,0.215492990803154,0.0820312570465299,-0.259846801809203,1.40248689024177,0.899735727893596,0.462581073936873,0.994327202830934
"LOC101853256",-0.599689924931095,-0.642632381971478,-0.572376895525755,-0.714811943721426,-0.632597470408561,-0.499970757275579,-0.714811943721426,-0.602962558260758,-0.426122690974048,-0.565274683711718,-0.62770778421827,-0.621993128037682,-0.64114478060101,-0.614828535471919,-0.714811943721426,-0.42484936478775,-0.486557598566443,-0.714811943721426,-0.714811943721426,-0.622972133420528,-0.535131262728469,1.01875906075781,1.02868825048915,1.44394462827505,-0.714811943721426,0.754685306908206,0.340090082816218,-0.504495200957906,-0.169053981102555,-0.0941686032493236,-0.0397683307454062,-0.581306781120632,0.480146880980534,0.121845059894053,0.583235784217994,2.42855917556895,-0.422849118267958,0.629924393077187,4.07246929354689,1.76247829502776,-0.0820840401930888,0.634583457296689
"LOC101856535",-0.449123279238276,-0.602056307422125,-0.534081613980059,-0.575544772932472,-0.433256290839002,-0.464026088072028,-0.510711927008137,-0.671892612470358,-0.392575445252635,-0.527209970280135,-0.503339839176839,-0.582087091777927,-0.529341387414772,-0.188205012477445,-0.671892612470358,-0.671892612470358,-0.451048377754021,-0.556390852693687,-0.31181877899035,-0.227601122452418,-0.671892612470358,-0.413847706434507,2.70190485768759,2.4611185647608,-0.671892612470358,-0.292748320006954,1.67561481554571,-0.16317020378954,1.33466063912135,0.979467560014147,2.92031587335887,-0.478136089816431,-0.461680728817136,-0.671892612470358,-0.575284338819981,0.167093283811589,-0.389408146691139,0.729270954195908,0.61473673527491,-0.552049271355571,2.08294823380485,-0.47103287925999
"LOC101853331",-0.977159190281648,-0.82663364228882,-1.44763849459692,-0.886277935025738,-0.864397473658341,-0.279411227675545,0.00254259968451274,-0.226208004167999,-0.57899161757523,-0.928288298652855,-0.971923942379313,-0.773404398116341,-1.19058712470486,-0.883513182853538,-0.112371378565451,-0.0770026464519128,0.388732293932582,-0.340644436173731,-0.452178992516521,-0.308973017566897,-0.644782639926612,2.54946036592867,2.91829684910721,1.62033845829681,0.421265649599665,1.2882655521873,0.602582639276603,-0.126120100577763,0.303344003766386,-0.371603345707847,-1.28023967330568,-0.0806137294125059,-0.451280700336894,-0.313509832245849,1.34321112150657,1.03437747751189,0.935398023660973,1.80303025972916,0.255848507122347,0.555839394961848,-0.48400388933468,-0.144774282173047
"LOC106013501",-0.503862150938525,-0.503862150938525,-0.405560391305202,-0.435136415930445,-0.447121710321136,-0.429725669304016,-0.388890594434225,-0.503862150938525,-0.404242493095214,-0.194252066006912,-0.503862150938525,-0.375744064493136,-0.453020649119509,-0.158843663930979,-0.503862150938525,-0.437156116391374,-0.503862150938525,-0.503862150938525,-0.37544028397305,-0.44047876973191,0.240179178950603,2.07305667614154,1.75228643024442,-0.379706396944296,2.89925613762485,-0.503862150938525,-0.503862150938525,-0.503862150938525,1.60540958335779,-0.396777670598233,-0.503862150938525,-0.411723365084625,-0.353916222926098,3.89896589166305,-0.503862150938525,-0.279441229852186,1.00737717462578,-0.146911467843859,-0.320309415286388,0.521961167169084,-0.285523100705278,-0.432224671236755
"LOC101853675",-0.443768687265548,1.34876781764195,1.60695332383098,-0.474881843284014,0.916797508276068,1.4045928121866,0.937697217451634,-0.524959602604905,1.05959283833146,-0.624343544787387,1.41830791579296,1.92723257363409,0.849706791411228,-0.674238086991795,3.48185343471314,-0.545239689924592,1.00126548484428,1.39699299997406,-0.550064801175997,-0.490378681350466,-0.434429351147955,-0.674238086991795,-0.528804193095073,-0.674238086991795,-0.609717833809161,-0.608863171882751,-0.603842449568478,-0.674238086991795,-0.528560180642507,-0.415383576892942,-0.505312001102256,-0.674238086991795,-0.456760187597047,-0.604448426918452,-0.674238086991795,-0.674238086991795,-0.674238086991795,-0.467153077679599,-0.585497957117605,-0.674238086991795,-0.674238086991795,-0.604970590323779
"LOC118478682",4.45145231154903,0.144053630024112,0.3084616927546,-0.102846712797297,0.730941941789994,0.293766218599905,0.332873747299516,0.465021920487175,0.479976886742289,0.98989871912737,1.00613612462029,1.18967326081355,0.438468894325943,-0.115934612045206,0.482024967099556,0.873599780002433,1.41272384132668,1.25608348985298,0.285212362374887,-0.07021105701872,0.523140224014506,-0.731123762696982,-0.659146759101252,-0.547839499808922,-0.757983146349039,-0.785371672217648,-0.836470465567315,-0.802328767699966,-0.738975889718351,-0.759653638174859,-0.762960726127184,-0.667310117708788,-0.692442279408505,-0.726010516404878,-0.68791058773325,-0.740133911623827,-0.65897140424536,-0.758948537325837,-0.720747205100694,-0.794110724689576,-0.784810686111531,-0.761267333129814
"LOC101848923",1.05135037489911,-0.267631848816617,0.276141365909001,0.21429554910094,1.16709721359601,1.29470741422747,1.6659445887852,0.598587958856601,0.751757065561041,1.23655656197642,0.679684951736052,1.37865417959359,0.787653088404341,0.572206904939497,1.01806916234854,0.793533106316079,0.791971390837684,1.21079624725245,0.595724638465685,0.510536004916412,2.57195246662304,-0.981325931352673,-0.827403529193804,-0.938974217338746,-0.776467653305978,-0.981325931352673,-0.981325931352673,-0.832785846904687,-0.981325931352673,-0.981325931352673,-0.742944920977583,-0.792744957090802,-0.904602136565478,-0.833599815568849,-0.981325931352673,-0.904772003219528,-0.878223862114909,-0.835211334860879,-0.887406325735669,-0.89384433183025,-0.981325931352673,-0.981325931352673
"LOC106013887",1.62491770158043,-0.0526678724429983,0.0147652946734743,0.670144398502833,0.344387423366159,1.21469247058012,2.12122758303456,0.681401827901675,1.11106934803903,1.26784932442319,0.420517876002906,1.6965817005667,0.743830173097916,2.17774417407108,0.166251333264392,0.730443818093657,0.841255350126033,-0.205472671566923,0.668124197175697,0.136772807441399,1.66207174355901,-0.935658948326931,-0.935658948326931,-0.635560967008321,-0.881896153588736,-0.935658948326931,-0.87700037185574,-0.701762710985204,-0.935658948326931,-0.892519806097879,-0.841818249387554,-0.861422454389946,-0.935658948326931,-0.935658948326931,-0.880136743787382,-0.875386747019743,-0.854484946889954,-0.763101211805131,-0.861714455673406,-0.797907465008664,-0.877020140834399,-0.820221887196692
"LOC101850052",0.106551428677956,0.70940411944756,0.736962150845071,0.806009671296008,1.60076653371543,1.18250793048518,1.39711016749529,-0.166368554322782,2.00046221620171,2.4311302828664,1.01021053892684,1.4772926908914,2.4853321093242,1.17126412184824,-0.439073744223613,-0.424324853122269,-0.148437728418802,-0.10710888133219,-0.0481160698106827,-0.78395423758423,0.110428669044834,-0.951419404328097,-0.968868744425591,-0.746455442003545,-0.70089030050457,-0.836524986664949,-0.669386196269883,-0.971595611646632,-0.734398237163987,-0.658213692611222,-0.261833018757895,-0.330289082132431,-0.580400175264215,-0.67263547713653,-0.832481603594326,-0.503863194183919,-0.83791091232885,-0.602691053889189,-1.0468511259157,-0.780924007901475,-0.744980952089661,-0.675435343438901
"LOC101845924",-0.357374822143529,-0.351314888553942,0.637861166659116,5.37464921863362,-0.000274757652910156,-0.14286038345762,1.85860098114209,-0.346658873507377,1.97648594696115,0.451105067491461,-0.163603359234879,-0.335194451603678,0.283917514353162,0.0280083170133258,-0.23440139864252,-0.416702279988166,-0.373382060868299,-0.398970829734367,0.052382405647671,-0.241296053344256,-0.0714944854685459,-0.422752256303374,-0.449608581018621,-0.453130331070742,-0.479549851510832,-0.441160271651045,-0.368648791373409,-0.232273761361143,0.0898986271585388,-0.179343581652918,-0.404331674983943,-0.413990889372832,-0.435611545350046,-0.233697688029477,-0.4531664636546,-0.407542852111157,-0.473138716629771,-0.451765215710896,-0.319177465107306,-0.0571768168815642,-0.272686271981179,-0.370627575105187
"LOC101849699",0.590599479124566,0.403495107463925,1.12235382135275,0.407428750451496,-0.0394944407930608,0.0250577330917426,-0.398089061617457,0.22246363258747,0.084393732063513,1.65713590596043,3.21188633453266,-0.219248180340109,0.644663345732011,1.44328057927309,1.73617121837117,0.942521202617647,2.42839252498013,1.16836990716001,0.0561881604962645,0.316195089710816,0.027914480998646,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.605422271748996,-0.766230019613732,-0.766230019613732,-0.667886678807811,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732,-0.766230019613732
"LOC118478367",1.89468488705335,-0.413648425759264,0.9038451449716,0.69456487300219,-0.539978886961293,-0.524311371167533,1.14868565870741,1.27081565095903,-0.476819999667841,1.30299305091544,-0.476457277474099,1.19286160276815,-0.518489870618302,-0.539978886961293,-0.539978886961293,2.30765834920687,-0.490041834152128,-0.452921788626389,3.28673737238277,2.35334680791931,-0.513772087847379,-0.520529277879127,-0.460512289793882,-0.504994541086333,-0.511775255296477,-0.525690272651032,-0.478435029621579,-0.493966188789426,-0.539978886961293,-0.539978886961293,-0.539978886961293,-0.539978886961293,-0.524134594491854,-0.509471848169154,-0.539978886961293,-0.539978886961293,-0.497395504746208,-0.524891765636733,-0.539978886961293,-0.503847096233994,-0.524598107968711,-0.509700100595737
"LOC101849371",2.39129270844992,0.458765657952597,1.34583421006934,-0.318464041649974,0.323993146171455,1.0851471453765,0.550574275379077,0.169848205516658,0.275378843718901,1.264186195838,0.50286607456478,0.825612087753729,-0.263008039527245,0.318269174942953,3.12934929405542,-0.0879039145290997,0.334985446488877,1.90390632736761,0.357040195339823,-0.474373290194827,1.68515265150839,-0.824169016794615,-0.824169016794615,-0.671906349153122,-0.824169016794615,-0.824169016794615,-0.824169016794615,-0.557153737291339,-0.824169016794615,-0.725673972575559,-0.717040741706238,-0.654672675996565,-0.548332018508423,-0.691392971047301,-0.824169016794615,-0.824169016794615,-0.824169016794615,-0.824169016794615,-0.655339371666445,-0.666912315112496,-0.824169016794615,-0.824169016794615
"LOC101846193",1.47116942775337,-0.150548699578866,0.0173683060349615,0.867175830129352,0.79155205253505,0.198125397034874,4.6116115601456,-0.177391402151464,2.02967339725943,-0.129798013695917,-0.13833458735455,1.38825616996032,0.815133454759441,0.257216299809863,1.01626887498798,-0.252336252540089,-0.0254341705580377,-0.0666646785494591,0.131353542442396,-0.389323224076032,0.267938528505737,-0.564621194969379,-0.661867299434087,-0.729048478487393,-0.729048478487393,-0.668650399884695,-0.729048478487393,-0.404888451424093,-0.325285095069537,-0.633389065261167,-0.572982332985184,-0.523277713149779,-0.662074536774508,-0.148757822513135,-0.605930093817637,-0.662222817231944,-0.729048478487393,-0.729048478487393,-0.729048478487393,-0.652683804873222,-0.599019144866486,-0.473071169674752
"LOC101856708",2.52855785517669,0.557254348583147,0.840914773079529,-0.240229989587365,0.669345175569461,0.44183996968071,0.811696018239912,0.345176415704853,0.144046305993268,0.402572879246225,1.39740526409039,0.100124549983533,0.275110665486259,0.335432455944565,-0.285010090145559,2.9152712048857,2.66053101778474,1.12530686646345,-0.429503065904472,0.0875181436368067,0.704466747108342,-0.713494407928335,-1.09508001950473,-1.00928444541439,-0.956746904530164,-0.534417889265868,-0.793219833748099,-0.794169368841287,-0.31423688985883,-0.873083676087856,-1.09508001950473,-0.617548787120819,-0.628801699482616,-0.945449157957522,-0.523639524894121,-0.784916033655462,-0.677354247308248,-0.503085764685681,-0.524296522081257,-0.563422619459512,-0.642442339209093,-0.798057360481569
"LOC101858944",-0.779242990807833,-0.713239142861373,-0.0628776417416456,-0.779242990807833,-0.779242990807833,-0.779242990807833,-0.779242990807833,-0.472404476474948,-0.383259673366958,-0.710871596380392,-0.14203106433285,-0.269979799253632,-0.577150482262622,-0.779242990807833,-0.520371743069777,-0.779242990807833,-0.674880587341597,-0.0150999839279673,-0.609086089335888,-0.779242990807833,-0.779242990807833,1.53765491682153,2.70834421732624,0.427122393771401,-0.33717663605145,-0.510489701824695,-0.10399207643611,1.43245947307744,-0.579617918519045,-0.282644761055603,1.30409927137958,-0.596119384095647,2.59824790486975,-0.68360895620174,2.50779576073381,-0.382770858661287,0.822651185608131,-0.0225167584441621,-0.171231958627789,0.693222964619648,1.7279865683869,0.075023550943247
"LOC101849875",1.78131208915421,0.338883002226255,2.03539646775708,0.843244947292504,0.407184903975144,-0.533411118347314,0.543470456987457,0.118869024889266,-0.0700041430913562,1.12759084668765,1.47690718372298,0.324517123058053,0.0533497960893986,1.55848845695314,-0.188040594263552,0.378822045587928,3.37328706788957,0.869582469403208,-0.331033380390208,0.0505843421073161,1.04557207072872,-0.423264288427565,-0.98970002129176,-0.98970002129176,-0.98970002129176,-0.712279476599243,-0.98970002129176,-0.543020325401118,-0.680605592169555,-0.98970002129176,-0.870226145922072,-0.517126728213473,-0.98970002129176,-0.101236052543568,-0.848323134282558,-0.529284430916607,-0.162922502321621,-0.403852111225949,-0.801414230597272,-0.98970002129176,-0.840387289025864,-0.842730601728646
"LOC101852582",0.658059076055782,2.34654427815697,3.83838225920974,-0.651743764168421,0.160745175767833,0.309758861318837,-0.00276017591496042,-0.840243439064407,1.09968450703225,0.532479231386772,0.798793762768047,0.521391491696588,0.349657712461959,0.645133896881659,0.751808619916508,-0.0383730055002252,2.1213748818437,-0.0508125976665397,-0.679990046894966,-0.486892482714746,0.0820324341532119,-1.0817176026043,-0.611207360980433,-1.0817176026043,-0.246769459466439,-1.0817176026043,0.0570082984168164,-0.627660038245891,0.0965315846920436,0.0907132026242296,-0.717375878407582,-0.0729220185179512,0.090929481813067,-0.178578755279632,-0.435013476512577,-0.84770743437677,-0.766555034787098,-0.635074273654883,-1.0817176026043,-1.0817176026043,-0.17104389841673,-1.0817176026043
"LOC106014143",-0.822423408028439,-0.973205059505983,-0.976583013073771,-1.05181923595247,-0.504956779926086,-0.6608748140084,-0.934177971536949,0.14791311798723,-1.09993798565949,-0.964114196659089,-1.0737232718034,-0.0859606116618856,-0.967981720953922,-1.22664546030438,-1.22664546030438,-0.717580079192251,-1.22664546030438,-0.807482214618598,-1.22664546030438,-1.22664546030438,0.0351616968058942,1.8168541089349,1.83428603678334,0.98416788201586,0.131305357591246,1.181247431623,0.254963936743159,-0.303552442552755,1.26453414041804,0.407779435904739,0.995460246645827,0.0624716113314459,0.680535339455253,1.34385158952481,1.227537604541,1.81808781518954,0.567374259233765,0.407790495255632,1.34144747560454,0.730490584175342,-0.115812908964694,0.960152849855484
"LOC101862489",0.615612004296448,0.385869684981298,0.254730373626322,0.345749732219487,-0.184887441356333,-0.349405763927199,0.228369699200051,0.394346572406147,0.912619111725529,0.913044593691916,1.40516015762893,1.02184076071486,1.06728849345031,0.512521442904201,0.363054920587952,1.95888919904021,2.91779338152667,3.08813234369441,0.271463188863393,-0.338102008201179,-0.347832929880942,-0.568733793984139,-0.785063497265606,-0.785063497265606,-0.706639256915398,-0.705600417031351,-0.785063497265606,-0.785063497265606,-0.696527893500131,-0.785063497265606,-0.648177281359406,-0.676774099892914,-0.785063497265606,-0.785063497265606,-0.785063497265606,-0.785063497265606,-0.785063497265606,-0.785063497265606,-0.785063497265606,-0.785063497265606,-0.442915812790653,-0.785063497265606
"LOC101863328",1.63547175466215,0.83546542843435,1.04655421844018,0.535478176674962,0.740288876761816,0.512795482373149,-0.0800288657276574,0.215293537013233,0.0989933756047782,0.410619309494507,0.132836728304401,1.34437685268819,1.63500722551487,1.56363730075002,1.39167267016552,1.46175220045322,1.41437162808116,0.939372921246884,0.876561970017585,0.533692476066842,0.031263655084086,-1.49618873824798,-1.3109216348437,-1.08837912667666,-0.509886569108846,-1.32962754906392,-1.13748292385296,-0.423456343257109,-0.56829899342349,-1.23238654466466,-0.922339075309444,-0.928729902356873,-1.12679753792779,-0.4293346929147,-0.986899079484762,-0.759042003502593,-0.751602318542059,-1.32031941917914,-0.591825862332094,-0.232632895768532,1.01390573105172,-1.14323144269865
"LOC101846049",-0.41310851474375,-0.879209702503912,-0.880565440300494,-0.279264667540294,-0.633349006548478,-0.602475382054983,-0.276638766767397,-0.744494497958184,-0.980927717168083,-0.40141129584643,-0.612676845639677,-0.261507983345688,-0.721391728140149,0.00537359555124711,0.215905658133504,-0.640406370809054,-0.578847504557692,-0.812697028465599,-0.653143376981343,-0.333808023971273,-0.601109073891485,3.2473590539886,0.477917637744071,-0.558400382169115,0.449728798243769,-0.566754122137601,-0.088964364636118,-0.684541856602011,-0.288736276973938,-0.324953156536244,2.28915074690925,1.65303564602062,0.243784011165978,2.62990344963757,2.3961587844373,0.0883224699206663,-0.363761065538547,0.185257170457973,-0.137626768658379,-0.108156261082462,0.430871629228223,0.116158530129594
"LOC101859517",2.22209996540742,1.40542171107582,0.378223992286037,-0.857794275700313,-0.14743826795665,0.331347617699725,1.5433758669581,-0.12671022449662,0.622538330986825,1.84514638750903,-0.356710200163019,1.56564346054791,1.00194743698021,1.46674831235413,1.02640468549865,0.630428472230414,1.66242825081807,0.682978091750734,0.995607466447142,-0.0281518366086589,0.782109726059173,-0.959741394799346,-1.16631907585351,-0.794744253268875,-0.716985559533697,-0.407509786365624,-1.00290207247497,-0.840513162146467,-1.16631907585351,-0.445230726068383,-0.64345722893662,-0.752687988625549,-0.829749103423382,-0.518277945269728,-0.547601552677338,-0.998406672976049,-0.0356053026006311,-1.00607613606774,-0.960317018989405,-1.16631907585351,-1.00295714689795,-0.683924691001848
"LOC101856519",-0.762119799596661,-0.762119799596661,-0.762119799596661,-0.503403592154911,-0.334924030693531,-0.762119799596661,-0.762119799596661,-0.762119799596661,-0.387104238674164,-0.567866640160807,0.143086471129129,-0.762119799596661,-0.379336828131542,-0.502357210093943,-0.762119799596661,-0.259893602394456,-0.465610904767114,-0.762119799596661,-0.520399442804622,-0.762119799596661,-0.762119799596661,2.0095209454148,3.4844859608227,-0.60632611812891,0.493855551072107,0.00144771180103336,-0.762119799596661,0.0575025158333343,1.50653663600437,0.447230262338082,0.772456736685179,-0.415265782952008,0.931282612708466,-0.490409480867586,-0.502704266397372,-0.480510930336767,-0.382851774500622,-0.224627246257588,2.00179782909923,1.49052960015677,1.7036748989746,1.12562195243608
"LOC101851949",0.307280244866115,0.748596850837712,1.94305064613508,-0.00787128067309187,0.566714643848807,-0.34946297205487,0.588035228523082,0.562932267176297,0.273474379321839,2.09260974108359,2.26821385935968,1.75335925705399,1.36753051264503,1.18069101251395,1.55174997334293,1.36062159783173,0.145289763814613,0.671916582321534,-0.199201152330423,-0.33112150321582,0.362539225169574,-1.05636100968004,-0.912943808551658,-0.740671326999654,-0.801858737077229,-0.927424252260854,-0.36216620952775,-0.779556556681499,-0.912703179754273,-0.852148974407441,-0.834249498745689,-0.968505846508969,-0.913386215186244,-0.643429576137001,-0.924945527058238,-0.77104451372497,-0.0957074600191645,-0.784076453579789,-0.706322632426297,-0.893339045654421,-1.05636100968004,-0.919747043910122
"LOC101857673",2.65560660428011,1.67391990915744,2.04560011074173,-0.324444462744051,-0.142890048722884,-0.0591215479429827,0.665717512519247,0.197049472344808,0.293838784860794,0.200531577720275,1.9115277206656,0.333656990781068,0.322417609275257,-0.321364479367169,1.07892344036844,1.31624395916803,2.84146367692691,-0.173054383210303,-0.552344592692459,0.14310245200269,-0.398931316232299,-1.08596518062875,-0.460979544973133,-0.627392765215101,-0.346582626946168,-0.524082640312906,-0.0775743343693605,-0.281790108887127,-0.459930929181528,-0.492686328584017,-0.92464503358508,-1.08596518062875,-0.878279277505116,-0.886023090586102,-0.513280814352115,-0.878739094561283,-0.806875148351903,-0.888204225138262,-0.0690301779904996,-0.849158658559447,-0.682744780351386,-0.887519049192222
"LOC106013103",1.61698804219672,0.848235190966478,1.23273874047968,0.253007035645297,0.242437751407036,1.57244990542903,0.066570862789074,0.521492513305239,0.187107940967996,0.910475645903308,-0.089242050087117,1.02563439680197,0.715335996678084,0.715440874162779,2.02968890136452,-0.00178298213815952,1.85664367014515,1.16291276406071,-0.0348917994362952,-0.151006485033748,2.60977459218223,-0.886940678555407,-0.886940678555407,-0.337777863184247,-0.776259848448569,-0.774793724451691,-0.766180960457931,-0.886940678555407,-0.886940678555407,-0.886940678555407,-0.886940678555407,-0.810525782220699,-0.886940678555407,-0.886940678555407,-0.886940678555407,-0.638777341603478,-0.886940678555407,-0.768526487647648,-0.886940678555407,-0.886940678555407,-0.886940678555407,-0.886940678555407
